#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="55.8",engine_hours="55.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-01-16,13:28:19,21:28:19,-08:00,+37.5095015,-122.4915608,51,3D (PFD1),595716.9,0.0,,0,0,-0.01,,1.2,9,-173,103,-9,3.2,3,,,-0.061,0.946,+9.628,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Powerup,,,,,,,,,,,,-13.2,13.7,-368,,,040001F8 A29 A29,59,,,1200,ALT,97,21,18,31.5,50,610,14.3,13.8,10,4,1.4,-4,1,190,218,211,242,615,605,630,520,0,0,11,,,66
2021-01-16,13:28:20,21:28:20,-08:00,+37.5095033,-122.4915599,50,3D (PFD1),595717.9,0.0,,0,0,-0.01,,1.2,9,-173,102,-14,3.2,3,,,-0.019,0.968,+8.804,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Powerup,,,,,,,,,,,,-13.2,13.7,-368,,,040001F8 A32 A32,52,,,1200,ALT,98,21,18,31.8,50,590,14.7,14.1,13,4,1.4,-4,1,190,218,212,242,630,605,640,515,0,0,11,,,66
2021-01-16,13:28:21,21:28:21,-08:00,+37.5095044,-122.4915582,49,3D (PFD1),595718.9,0.0,,0,0,-0.00,,1.2,9,-172,103,8,-0.1,0,,,-0.008,0.966,+8.763,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,13.7,-367,,,040001F8 A35 A35,41,,,1200,ALT,98,21,18,31.8,50,610,15.0,14.3,15,4,1.3,-4,1,190,218,212,242,645,620,650,525,0,0,11,,,66
2021-01-16,13:28:22,21:28:22,-08:00,+37.5095054,-122.4915573,48,3D (PFD1),595719.9,0.0,,0,0,-0.00,,1.2,9,-173,103,-5,0.0,1,,,-0.014,0.980,+5.310,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-367,,,040001F8 A37 A37,48,,,1200,ALT,98,21,18,31.6,50,670,15.2,14.3,15,4,1.4,-4,1,190,218,212,242,665,640,670,555,0,0,12,,,66
2021-01-16,13:28:23,21:28:23,-08:00,+37.5095059,-122.4915565,48,3D (PFD1),595720.9,0.0,,0,0,-0.00,,1.2,9,-173,103,-9,5.3,5,,,0.010,0.967,+5.608,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-367,,,040001F8 A40 A40,22,,,1200,ALT,99,21,18,31.5,50,770,15.1,14.3,16,4,1.6,-4,1,190,218,212,242,700,675,700,595,0,0,12,,,66
2021-01-16,13:28:24,21:28:24,-08:00,+37.5095064,-122.4915560,47,3D (PFD1),595721.9,0.0,,0,0,-0.00,,1.2,9,-173,102,4,1.5,2,,,-0.022,0.985,+5.548,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-367,,,040001F8 A43 A43,33,,,1200,ALT,99,21,18,31.7,51,850,14.6,14.4,16,4,2.0,-4,1,191,218,213,242,735,715,740,650,0,0,14,,,66
2021-01-16,13:28:25,21:28:25,-08:00,+37.5095066,-122.4915557,47,3D (PFD1),595722.9,0.0,,0,0,-0.00,,1.2,9,-173,102,-0,1.0,2,,,-0.019,0.977,+3.131,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-366,,,040001F8 A46 A46,28,,,1200,ALT,99,21,18,31.6,53,950,14.1,14.4,16,4,2.3,-4,1,191,218,213,242,765,755,780,695,0,0,16,,,66
2021-01-16,13:28:26,21:28:26,-08:00,+37.5095072,-122.4915557,47,3D (PFD1),595723.9,0.0,,0,0,-0.00,,1.2,9,-172,103,6,0.0,1,,,0.004,0.967,-1.781,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-366,,,040001F8 A47 A47,12,,,1200,ALT,99,21,18,31.9,55,1010,13.4,14.4,15,4,2.4,-4,1,192,218,214,243,795,785,810,735,0,0,16,,,66
2021-01-16,13:28:27,21:28:27,-08:00,+37.5095079,-122.4915557,47,3D (PFD1),595724.9,0.0,,0,0,-0.00,,1.2,9,-172,103,2,0.8,3,,,-0.022,0.974,-5.692,,338,,,,30.22,122.800,GPS,KCPU,95.6,66,66,0.000,+0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-365,,,040001F8 A50 A50,18,,,1200,ALT,100,21,18,31.8,57,1030,12.8,14.4,15,4,2.3,-4,1,192,218,214,243,825,820,840,775,0,0,16,,,66
