Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:24:49,20:24:49,-08:00,+37.5114101,-122.4930979,17,3DDiff,505507.2,14.2,,5,-5,-0.05,119.9,1.7,9,-290,68,-19,7.7,7,10.52,-0.42,-0.008,0.970,+0.486,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-309,,,,040007FF N100 N100,26,,,1200,ALT,158,21,20,30.8,52,810,12.8,14.1,18,15,1.1,-40,39,,0.01,0.01,254,255,271,263,990,1030,1020,1010,0,9,,,101
2022-02-25,12:24:50,20:24:50,-08:00,+37.5113646,-122.4930380,17,3DDiff,505508.2,14.1,,5,-5,-0.04,119.6,1.7,9,-290,68,-13,7.4,7,10.46,-0.60,0.010,0.960,+0.518,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-309,,,,040007FF N100 N100,18,,,1200,ALT,158,21,20,30.9,52,810,12.8,14.1,18,15,1.1,-40,39,,0.01,0.01,254,255,271,263,985,1030,1020,1010,0,9,,,101
2022-02-25,12:24:51,20:24:51,-08:00,+37.5113200,-122.4929796,17,3DDiff,505509.2,13.9,,5,-5,-0.06,120.3,1.7,9,-291,68,-22,7.4,7,10.35,-0.39,0.032,0.997,+0.541,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,41,,,1200,ALT,158,21,20,30.3,51,780,13.0,14.1,18,15,1.1,-40,39,,0.01,0.01,254,255,271,263,985,1010,1020,1005,0,9,,,101
2022-02-25,12:24:52,20:24:52,-08:00,+37.5112760,-122.4929223,17,3DDiff,505510.2,13.6,,5,-5,-0.07,120.9,1.7,9,-291,67,-18,7.8,8,10.26,-0.31,0.001,1.007,+0.515,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,25,,,1200,ALT,158,21,20,30.6,51,770,13.0,14.1,18,15,1.1,-40,39,,0.01,0.01,255,256,271,264,980,1010,1015,995,0,9,,,101
2022-02-25,12:24:53,20:24:53,-08:00,+37.5112340,-122.4928696,16,3DDiff,505511.2,13.3,,5,-5,-0.05,121.7,1.7,9,-291,67,-15,7.9,8,10.49,-0.43,0.012,0.983,+0.449,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,22,,,1200,ALT,158,21,20,30.3,51,760,13.1,14.1,18,15,1.1,-40,39,,0.01,0.01,255,256,272,264,990,1010,1005,995,0,10,,,101
2022-02-25,12:24:54,20:24:54,-08:00,+37.5111915,-122.4928159,16,3DDiff,505512.2,13.1,,5,-5,-0.06,121.2,1.7,9,-291,67,-19,6.5,6,10.33,-0.53,-0.013,0.977,+0.352,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-309,,,,040007FF N100 N100,20,,,1200,ALT,158,21,20,29.7,50,770,13.1,14.1,18,15,1.1,-40,39,,0.01,0.01,255,256,272,264,980,1000,1010,985,0,10,,,101
2022-02-25,12:24:55,20:24:55,-08:00,+37.5111511,-122.4927625,16,3DDiff,505513.2,12.7,,5,-5,-0.07,121.5,1.7,9,-292,66,-14,5.7,5,10.30,-0.51,0.029,0.966,+0.277,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-309,,,,040007FF N100 N100,29,,,1200,ALT,158,21,20,29.4,50,760,13.2,14.1,18,15,1.1,-40,39,,0.01,0.01,256,257,272,265,975,1005,1000,975,0,10,,,101
2022-02-25,12:24:56,20:24:56,-08:00,+37.5111112,-122.4927100,15,3DDiff,505514.2,12.5,,5,-5,-0.09,121.9,1.7,9,-292,66,-10,5.7,5,10.27,-0.54,-0.026,0.977,+0.161,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,38,,,1200,ALT,158,21,20,29.7,50,740,13.2,14.1,18,15,1.1,-40,39,,0.01,0.01,256,257,273,265,970,985,995,960,0,9,,,101
2022-02-25,12:24:57,20:24:57,-08:00,+37.5110704,-122.4926574,15,3DDiff,505515.2,12.6,,5,-5,-0.08,122.4,1.7,9,-292,66,-24,5.3,5,10.33,-0.61,0.028,0.993,+0.013,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,43,,,1200,ALT,158,21,20,30.3,50,720,13.3,14.1,18,15,1.1,-40,39,,0.01,0.01,256,257,273,265,960,955,990,960,0,9,,,101
2022-02-25,12:24:58,20:24:58,-08:00,+37.5110290,-122.4926061,15,3DDiff,505516.2,12.7,,5,-5,-0.07,122.7,1.7,9,-292,66,-12,3.1,3,10.25,-0.31,-0.078,0.960,-0.068,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,46,,,1200,ALT,158,21,20,30.5,50,720,13.5,14.1,18,15,1.2,-40,39,,0.01,0.01,257,258,273,266,955,930,980,955,0,10,,,101
2022-02-25,12:24:59,20:24:59,-08:00,+37.5109863,-122.4925546,15,3DDiff,505517.2,12.8,,5,-5,-0.07,122.5,1.7,9,-292,66,-12,1.6,2,10.22,-0.23,-0.027,0.961,-0.077,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,040007FF N100 N100,40,,,1200,ALT,158,21,20,30.6,50,730,13.5,14.1,18,15,1.2,-40,39,,0.01,0.01,257,258,273,266,955,925,980,950,0,10,,,101
2022-02-25,12:25:00,20:25:00,-08:00,+37.5109434,-122.4925029,15,3DDiff,505518.2,12.7,,5,-5,-0.07,122.2,1.7,9,-293,65,-15,1.5,2,10.27,-0.16,-0.035,0.987,-0.021,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,58,,,1200,ALT,158,21,20,30.4,49,720,13.5,14.1,17,15,1.2,-40,39,,0.01,0.01,257,258,274,266,955,915,975,945,0,10,,,101
2022-02-25,12:25:01,20:25:01,-08:00,+37.5109009,-122.4924512,14,3DDiff,505519.2,12.6,,5,-5,-0.06,122.2,1.7,9,-293,65,-16,2.6,3,10.30,-0.21,-0.058,0.971,+0.019,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,74,,,1200,ALT,158,21,20,30.5,49,700,13.6,14.1,17,15,1.2,-40,39,,0.01,0.01,258,258,274,266,950,920,970,945,0,10,,,101
2022-02-25,12:25:02,20:25:02,-08:00,+37.5108609,-122.4924003,14,3DDiff,505520.2,12.4,,5,-5,-0.05,122.1,1.7,9,-293,65,-8,3.5,4,10.40,-0.02,0.003,0.984,-0.010,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,47,,,1200,ALT,158,21,20,30.5,49,700,13.7,14.1,17,15,1.2,-40,39,,0.01,0.01,258,259,274,267,945,915,965,940,0,10,,,101
2022-02-25,12:25:03,20:25:03,-08:00,+37.5108215,-122.4923492,14,3DDiff,505521.2,12.3,,4,-4,-0.04,122.1,1.7,9,-293,65,-10,3.8,4,10.53,0.29,0.000,0.988,-0.012,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,34,,,1200,ALT,158,21,20,30.6,49,700,13.8,14.1,17,15,1.3,-40,39,,0.01,0.01,258,259,274,267,940,915,965,925,0,11,,,101
2022-02-25,12:25:04,20:25:04,-08:00,+37.5107829,-122.4922998,14,3DDiff,505522.2,12.1,,4,-4,-0.05,121.7,1.7,9,-293,65,-5,3.2,3,10.45,0.30,-0.021,0.977,-0.040,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,37,,,1200,ALT,158,21,20,30.9,49,690,13.9,14.1,17,15,1.4,-40,39,,0.01,0.01,258,259,275,267,935,910,965,920,0,11,,,101
2022-02-25,12:25:05,20:25:05,-08:00,+37.5107444,-122.4922504,14,3DDiff,505523.2,11.9,,4,-4,-0.04,121.6,1.7,9,-294,64,-20,2.0,2,10.76,0.35,0.008,0.981,+0.044,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,040007FF N100 N100,35,,,1200,ALT,158,21,20,30.9,49,690,14.0,14.1,17,15,1.4,-40,39,,0.01,0.01,258,259,275,268,935,920,960,900,0,12,,,101
2022-02-25,12:25:06,20:25:06,-08:00,+37.5107059,-122.4922018,14,3DDiff,505524.2,11.8,,4,-4,-0.04,122.2,1.7,9,-294,64,-13,1.7,2,10.83,0.50,-0.016,0.963,+0.183,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-312,,,,040007FF N100 N100,47,,,1200,ALT,158,21,20,30.8,49,690,14.1,14.1,17,15,1.4,-40,39,,0.01,0.01,259,260,275,268,930,925,960,895,0,12,,,101
2022-02-25,12:25:07,20:25:07,-08:00,+37.5106671,-122.4921529,14,3DDiff,505525.2,11.7,,4,-4,-0.02,122.7,1.7,9,-294,64,-21,1.0,2,10.86,0.83,-0.019,0.978,+0.361,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,41,,,1200,ALT,158,21,20,30.6,49,700,14.1,14.1,17,15,1.4,-40,39,,0.01,0.01,259,260,275,268,930,925,960,900,0,12,,,101
2022-02-25,12:25:08,20:25:08,-08:00,+37.5106289,-122.4921052,14,3DDiff,505526.2,11.5,,4,-4,-0.03,121.9,1.7,9,-294,63,-11,0.4,2,10.68,0.84,-0.020,0.983,+0.467,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,40,,,1200,ALT,158,21,20,30.6,49,700,14.0,14.1,17,15,1.3,-40,39,,0.01,0.01,259,260,275,268,925,930,960,895,0,12,,,101
2022-02-25,12:25:09,20:25:09,-08:00,+37.5105922,-122.4920592,14,3DDiff,505527.2,11.3,,4,-4,-0.02,117.7,1.7,9,-294,63,9,-0.0,1,10.83,0.76,-0.082,0.969,+0.461,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,34,,,1200,ALT,158,21,20,30.5,49,710,14.0,14.1,17,15,1.3,-40,39,,0.01,0.01,259,261,276,268,925,925,955,875,0,11,,,101
2022-02-25,12:25:10,20:25:10,-08:00,+37.5105580,-122.4920113,14,3DDiff,505528.2,11.2,,4,-4,0.00,117.2,1.7,9,-293,64,15,-0.0,0,10.93,0.33,-0.008,0.963,+0.495,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,56,,,1200,ALT,158,21,20,30.7,49,710,13.9,14.1,17,15,1.3,-40,39,,0.01,0.01,260,261,276,269,920,920,950,865,0,11,,,101
2022-02-25,12:25:11,20:25:11,-08:00,+37.5105238,-122.4919637,14,3DDiff,505529.2,11.0,,4,-4,0.01,118.6,1.7,9,-293,64,15,-0.0,0,10.90,0.06,0.005,0.977,+0.545,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,41,,,1200,ALT,158,21,20,30.8,49,710,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,260,261,276,269,920,915,950,865,0,11,,,101
2022-02-25,12:25:12,20:25:12,-08:00,+37.5104857,-122.4919164,14,3DDiff,505530.2,10.8,,4,-4,-0.00,119.5,1.7,9,-293,64,6,0.0,0,10.78,0.06,-0.015,0.988,+0.622,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,39,,,1200,ALT,158,21,20,30.7,49,710,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,260,261,276,269,920,900,950,880,0,10,,,101
2022-02-25,12:25:13,20:25:13,-08:00,+37.5104525,-122.4918721,14,3DDiff,505531.2,10.6,,4,-4,0.02,120.3,1.7,9,-293,64,9,0.0,0,10.75,-0.08,0.035,0.978,+0.723,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,45,,,1200,ALT,158,21,20,30.6,49,690,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,261,262,277,269,915,895,950,870,0,10,,,101
2022-02-25,12:25:14,20:25:14,-08:00,+37.5104189,-122.4918290,14,3DDiff,505532.2,10.2,,4,-4,0.03,120.9,1.7,9,-293,64,5,0.0,0,10.85,0.13,-0.027,0.984,+0.819,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,44,,,1200,ALT,158,21,20,30.5,49,690,14.0,14.1,17,15,1.3,-40,39,,0.01,0.01,261,262,277,269,915,885,955,855,0,10,,,101
2022-02-25,12:25:15,20:25:15,-08:00,+37.5103877,-122.4917887,14,3DDiff,505533.2,9.8,,4,-3,0.01,120.1,1.7,9,-293,65,3,0.0,0,10.81,0.03,0.003,0.964,+0.886,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,36,,,1200,ALT,158,21,20,30.6,49,690,14.1,14.1,17,15,1.3,-40,39,,0.01,0.01,261,262,277,269,915,880,955,845,0,11,,,101
2022-02-25,12:25:16,20:25:16,-08:00,+37.5103576,-122.4917474,14,3DDiff,505534.2,9.6,,4,-3,-0.00,119.8,1.7,9,-293,64,-3,0.0,0,10.74,-0.08,0.020,0.985,+0.867,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,50,,,1200,ALT,158,21,20,30.9,49,690,14.1,14.1,17,15,1.3,-40,39,,0.01,0.01,261,262,278,270,915,870,950,860,0,11,,,101
2022-02-25,12:25:17,20:25:17,-08:00,+37.5103279,-122.4917061,13,3DDiff,505535.2,9.6,,4,-3,-0.02,119.5,1.7,9,-293,64,7,0.2,1,10.76,0.03,-0.005,0.974,+0.672,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,41,,,1200,ALT,158,21,20,30.9,49,690,14.1,14.1,17,15,1.3,-40,39,,0.01,0.01,262,263,278,270,915,870,950,860,0,11,,,101
2022-02-25,12:25:18,20:25:18,-08:00,+37.5103002,-122.4916633,13,3DDiff,505536.2,9.5,,4,-3,0.01,119.5,1.7,9,-293,65,2,0.2,2,10.80,-0.05,-0.020,0.973,+0.534,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,38,,,1200,ALT,158,21,20,30.8,49,690,14.1,14.1,17,15,1.4,-40,39,,0.01,0.01,262,263,278,270,915,865,950,885,0,11,,,101
2022-02-25,12:25:19,20:25:19,-08:00,+37.5102725,-122.4916229,13,3DDiff,505537.2,9.4,,4,-3,-0.01,120.9,1.8,9,-293,65,-2,0.0,2,10.66,-0.22,0.036,0.966,+0.464,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,47,,,1200,ALT,158,21,20,30.7,49,650,14.3,14.1,17,15,1.4,-40,39,,0.01,0.01,262,263,278,271,910,865,945,880,0,12,,,101
2022-02-25,12:25:20,20:25:20,-08:00,+37.5102439,-122.4915867,13,3DDiff,505538.2,9.2,,3,-3,-0.02,122.9,1.7,9,-293,65,6,-0.0,1,10.68,-0.20,0.027,0.985,+0.437,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-314,,,,040007FF N100 N100,46,,,1200,ALT,158,21,20,30.6,48,680,14.5,14.1,17,15,1.4,-40,39,,0.01,0.01,262,263,278,271,910,855,950,885,0,12,,,101
2022-02-25,12:25:21,20:25:21,-08:00,+37.5102146,-122.4915520,12,3DDiff,505539.2,8.8,,3,-3,-0.01,124.1,1.8,9,-293,65,4,0.0,1,10.68,-0.01,0.005,0.961,+0.390,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,30,,,1200,ALT,158,21,20,30.7,48,720,14.3,14.1,17,15,1.3,-40,39,,0.01,0.01,263,263,278,271,910,845,950,880,0,12,,,101
2022-02-25,12:25:22,20:25:22,-08:00,+37.5101861,-122.4915205,12,3DDiff,505540.2,8.3,,3,-3,-0.02,123.0,1.8,9,-293,65,3,0.0,1,10.57,0.28,-0.001,0.985,+0.210,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-313,,,,040007FF N100 N100,35,,,1200,ALT,158,21,20,30.6,48,720,14.0,14.1,17,15,1.3,-40,39,,0.01,0.01,263,264,279,271,910,850,950,875,0,11,,,101
2022-02-25,12:25:23,20:25:23,-08:00,+37.5101601,-122.4914897,12,3DDiff,505541.2,7.7,,3,-3,-0.01,117.3,1.8,9,-293,65,14,0.0,1,10.40,0.39,-0.076,0.995,+0.177,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-312,,,,020007FF N100 N100,44,,,1200,ALT,158,21,20,30.8,48,700,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,263,264,279,271,905,855,955,865,0,11,,,101
2022-02-25,12:25:24,20:25:24,-08:00,+37.5101391,-122.4914606,12,3DDiff,505542.2,7.2,,3,-2,-0.02,110.9,1.8,9,-292,65,-3,0.3,2,10.48,0.44,-0.060,0.977,+0.237,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,020007FF N100 N100,41,,,1200,ALT,158,21,20,30.8,48,710,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,263,264,279,271,905,860,955,865,0,11,,,101
2022-02-25,12:25:25,20:25:25,-08:00,+37.5101189,-122.4914261,11,3DDiff,505543.2,7.0,,3,-2,-0.01,102.0,1.8,9,-293,65,-6,0.2,1,10.55,0.22,-0.090,0.963,+0.298,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,020007FF N100 N100,41,,,1200,ALT,158,21,20,30.6,48,700,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,264,264,279,271,905,860,955,860,0,10,,,101
2022-02-25,12:25:26,20:25:26,-08:00,+37.5101039,-122.4913922,11,3DDiff,505544.2,6.7,,3,-1,0.00,91.1,1.7,9,-293,65,0,0.1,2,10.50,-0.29,-0.056,0.967,+0.360,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-311,,,,020007FF N100 N100,48,,,1200,ALT,158,21,20,30.4,48,690,13.8,14.1,17,15,1.2,-40,39,,0.01,0.01,264,264,280,272,905,850,950,855,0,10,,,101
2022-02-25,12:25:27,20:25:27,-08:00,+37.5100939,-122.4913549,12,3DDiff,505545.2,6.5,,3,-1,0.01,80.9,1.8,9,-292,65,11,0.6,2,10.29,0.09,-0.059,0.961,+0.477,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-310,,,,020007FF N100 N100,45,,,1200,ALT,158,21,20,30.4,48,690,14.0,14.1,17,15,1.2,-40,39,,0.01,0.01,264,265,280,272,905,845,950,845,0,10,,,101
2022-02-25,12:25:28,20:25:28,-08:00,+37.5100899,-122.4913167,12,3DDiff,505546.2,6.4,,3,0,-0.01,70.8,1.8,9,-292,65,12,1.1,2,10.40,0.39,-0.047,0.976,+0.581,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-309,,,,020007FF N100 N100,41,,,1200,ALT,158,21,20,30.4,48,680,14.1,14.1,17,15,1.2,-40,39,,0.01,0.01,264,265,280,272,905,845,945,815,0,10,,,101
2022-02-25,12:25:29,20:25:29,-08:00,+37.5100928,-122.4912793,12,3DDiff,505547.2,6.4,,3,1,-0.00,62.0,1.8,9,-293,65,-7,1.0,2,10.63,0.69,-0.083,0.972,+0.670,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.4,-308,,,,020007FF N100 N100,46,,,1200,ALT,158,21,20,30.5,48,670,14.2,14.1,17,15,1.2,-40,39,,0.01,0.01,265,265,280,272,900,835,945,805,0,10,,,101
2022-02-25,12:25:30,20:25:30,-08:00,+37.5101007,-122.4912386,12,3DDiff,505548.2,6.5,,3,1,-0.03,52.2,1.8,9,-293,65,-7,0.9,2,10.66,0.67,-0.031,0.985,+0.699,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-308,,,,020007FF N100 N100,54,,,1200,ALT,158,21,20,30.6,48,670,14.3,14.1,17,15,1.2,-40,39,,0.01,0.01,265,265,280,272,900,845,945,805,0,10,,,101
2022-02-25,12:25:31,20:25:31,-08:00,+37.5101138,-122.4911993,12,3DDiff,505549.2,6.4,,3,2,-0.00,43.3,1.8,9,-293,65,-15,0.5,2,11.55,1.57,-0.067,1.009,+0.727,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-307,,,,020007FF N100 N100,55,,,1200,ALT,158,21,20,30.5,48,670,14.3,14.1,17,15,1.3,-40,39,,0.01,0.01,265,265,281,272,900,835,945,815,0,11,,,101
2022-02-25,12:25:32,20:25:32,-08:00,+37.5101325,-122.4911649,12,3DDiff,505550.2,6.1,,2,2,0.02,39.4,1.8,9,-293,65,-8,0.0,2,12.32,1.90,-0.081,0.916,+0.761,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-306,,,,040007FF N100 N100,173,,,1200,ALT,158,21,20,30.5,48,680,14.3,14.1,17,15,1.3,-40,39,,0.01,0.01,265,265,281,272,910,840,945,820,0,11,,,101
2022-02-25,12:25:33,20:25:33,-08:00,+37.5101520,-122.4911343,13,3DDiff,505551.2,5.7,,2,2,0.06,36.7,1.8,9,-293,65,-4,-0.0,1,12.53,0.33,-0.007,1.020,+0.783,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-305,,,,020007FF N100 N100,138,,,1200,ALT,158,21,20,30.4,48,700,14.3,14.1,17,15,1.2,-40,39,,0.01,0.01,265,266,281,272,910,855,945,820,0,11,,,101
2022-02-25,12:25:34,20:25:34,-08:00,+37.5101720,-122.4911066,13,3DDiff,505552.2,5.5,,2,2,0.02,34.5,1.8,9,-293,65,5,0.0,1,12.19,0.49,0.016,0.969,+0.796,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-304,,,,040007FF N100 N100,30,,,1200,ALT,158,21,20,30.6,48,750,14.2,14.1,17,15,1.2,-40,39,,0.01,0.01,266,266,281,272,920,865,945,830,0,10,,,101
2022-02-25,12:25:35,20:25:35,-08:00,+37.5101923,-122.4910799,13,3DDiff,505553.2,5.4,,2,2,0.02,33.3,1.8,9,-292,65,21,0.0,1,11.69,0.34,-0.016,0.970,+0.789,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-303,,,,040007FF N100 N100,37,,,1200,ALT,158,21,20,30.9,49,790,13.9,14.1,17,15,1.1,-40,39,,0.01,0.01,266,266,281,272,935,875,945,855,0,10,,,101
