#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="94.9",engine_hours="94.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-21,18:27:27,00:27:27,-06:00,+37.5102991,-122.4908817,23,3D (SFD1),260847.2,0.6,,0,-0,-0.16,,1.9,6,-106,-106,-0,0.0,-0,,,-0.003,0.978,+2.198,,360,,,,29.92,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,24.3,952,,,081001F8 A91 A91,7,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,,,75
2021-09-21,18:27:28,00:27:28,-06:00,+37.5102888,-122.4908679,26,3D (SFD1),260847.8,0.7,,0,-0,-0.05,,1.9,6,-106,-106,-2,0.0,0,,,0.003,0.979,+2.167,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,24.3,952,,,081001F8 A92 A92,7,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,,,75
2021-09-21,18:27:29,00:27:29,-06:00,+37.5102909,-122.4908746,27,3D (SFD1),260848.8,1.0,,-0,0,0.20,,1.9,6,-106,-106,3,0.0,0,,,0.002,0.977,+2.085,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,24.3,952,,,081001F8 A95 A95,10,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,FUEL PRESS/OIL PRESS,,75
2021-09-21,18:27:30,00:27:30,-06:00,+37.5102663,-122.4908181,18,3D (SFD1),260849.8,0.5,,-0,0,0.30,,1.9,6,-106,-106,-2,0.0,-0,,,0.000,0.977,+1.947,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,24.3,952,,,081001F8 A98 A98,10,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,FUEL PRESS/OIL PRESS,,75
2021-09-21,18:27:31,00:27:31,-06:00,+37.5102759,-122.4908761,36,3D (SFD1),260850.8,0.7,,-0,0,0.31,285.5,1.9,6,-106,-106,-4,0.0,0,10.53,0.10,-0.002,0.979,+1.717,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,24.3,952,,,081007FF D5 D5,10,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,FUEL PRESS/OIL PRESS,,75
2021-09-21,18:27:32,00:27:32,-06:00,+37.5102709,-122.4908698,35,3D (SFD1),260851.8,0.6,,-0,0,0.24,285.5,1.9,6,-106,-106,-0,0.0,0,10.54,0.12,-0.002,0.977,+1.512,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,24.3,952,,,081107FF D17 D17,8,,,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,FUEL PRESS/OIL PRESS,,75
2021-09-21,18:27:33,00:27:33,-06:00,+37.5102630,-122.4908621,33,3D (SFD1),260852.8,0.5,,-0,0,0.16,285.6,1.9,6,-106,-106,2,0.0,0,10.52,0.09,-0.002,0.977,+1.299,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,24.3,952,,,081107FF D24 D24,6,,L+,1200,ALT,82,13,17,0.0,0,0,29.9,12.3,0,5,0.0,-5,-14,45,0.01,0.01,78,75,76,75,75,75,75,75,0,0,FUEL PRESS/OIL PRESS,,75
2021-09-21,18:27:34,00:27:34,-06:00,+37.5102563,-122.4908584,32,3D (SFD1),260853.8,0.3,,-0,0,0.11,285.5,1.9,6,-106,-106,-3,-0.0,-0,10.52,0.09,-0.002,0.978,+1.122,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,951,,,081107FF D34 D34,7,,,1200,ALT,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,18:27:35,00:27:35,-06:00,+37.5102498,-122.4908554,31,3D (SFD1),260854.8,0.2,,-0,0,0.08,285.6,1.9,6,-106,-106,-7,0.0,0,10.51,0.10,-0.002,0.978,+1.013,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,951,,,081107FF D43 D43,6,,,1200,ALT,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:36,00:27:36,-07:00,+37.5102433,-122.4908537,31,3D (SFD1),260855.8,0.2,,-0,0,0.06,285.5,1.9,6,-106,-106,-2,0.0,0,10.48,0.13,-0.003,0.977,+0.946,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,951,,,081107FF D55 D55,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:37,00:27:37,-07:00,+37.5102371,-122.4908519,31,3D (SFD1),260856.8,0.1,,-0,0,0.05,285.5,1.9,6,-106,-106,3,0.0,0,10.47,0.15,-0.003,0.977,+0.902,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,951,,,081107FF D65 D65,7,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:38,00:27:38,-07:00,+37.5102304,-122.4908491,31,3D (SFD1),260857.8,0.1,,-0,0,0.04,285.4,1.9,6,-106,-106,-2,0.0,0,10.45,0.15,-0.004,0.977,+0.933,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D74 D74,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:39,00:27:39,-07:00,+37.5102230,-122.4908466,30,3D (SFD1),260858.8,0.1,,-0,0,0.03,285.4,1.9,6,-106,-106,-4,0.0,0,10.42,0.16,-0.002,0.978,+1.007,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D84 D84,7,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:40,00:27:40,-07:00,+37.5102158,-122.4908447,30,3D (SFD1),260859.8,0.0,,-0,0,0.02,285.3,1.9,6,-106,-106,0,0.0,0,10.42,0.15,-0.002,0.977,+1.086,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D96 D96,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:41,00:27:41,-07:00,+37.5102083,-122.4908423,29,3D (SFD1),260860.8,0.1,,-0,0,0.02,285.3,1.9,6,-106,-106,-1,0.0,0,10.41,0.16,-0.002,0.977,+1.157,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D98 D98,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:42,00:27:42,-07:00,+37.5102001,-122.4908413,28,3D (SFD1),260861.8,0.0,,-0,0,0.02,285.3,3.0,6,-106,-106,9,0.0,0,10.39,0.17,-0.002,0.975,+1.225,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D98 D98,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:43,00:27:43,-07:00,+37.5101944,-122.4908406,27,3D (SFD1),260862.8,0.0,,-0,0,0.01,285.3,1.9,6,-106,-106,4,0.1,0,10.40,0.14,-0.001,0.979,+1.293,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D98 D98,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:44,00:27:44,-07:00,+37.5101876,-122.4908415,27,3D (SFD1),260863.8,0.0,,-0,0,0.01,285.3,1.9,6,-106,-106,1,0.1,0,10.41,0.12,-0.003,0.977,+1.352,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,950,,,081107FF D98 D98,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:45,00:27:45,-07:00,+37.5101794,-122.4908400,26,3D (SFD1),260864.8,0.0,,-0,0,0.01,285.3,1.9,6,-106,-106,-2,0.0,0,10.40,0.12,-0.002,0.978,+1.483,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,949,,,081107FF D98 D98,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:46,00:27:46,-07:00,+37.5101722,-122.4908395,26,3D (SFD1),260865.8,0.0,,-0,0,0.01,285.3,1.9,6,-106,-106,-4,0.0,1,10.39,0.09,-0.002,0.977,+1.475,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,949,,,081107FF N0 N0,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:47,00:27:47,-07:00,+37.5101647,-122.4908377,26,3D (SFD1),260866.8,0.0,,-0,0,0.01,285.3,1.9,6,-106,-106,-5,0.0,0,10.42,0.08,-0.003,0.978,+1.430,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,949,,,081107FF N3 N3,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:48,00:27:48,-07:00,+37.5101582,-122.4908376,25,3D (SFD1),260867.8,0.0,,-0,0,0.00,285.3,1.9,6,-106,-106,2,0.0,0,10.42,0.11,-0.006,0.974,+1.319,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,948,,,081107FF N6 N6,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:49,00:27:49,-07:00,+37.5101524,-122.4908376,26,3D (SFD1),260868.8,0.0,,-0,0,0.00,285.3,3.0,6,-106,-106,-4,0.0,-0,10.42,0.13,-0.005,0.980,+1.229,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,948,,,081107FF N9 N9,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:50,00:27:50,-07:00,+37.5101476,-122.4908384,26,3D (SFD1),260869.8,0.0,,-0,0,0.00,285.3,1.9,6,-106,-106,-4,0.0,-0,10.45,0.15,-0.002,0.979,+1.135,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,948,,,081107FF N12 N12,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:51,00:27:51,-07:00,+37.5101425,-122.4908382,25,3D (SFD1),260870.8,0.0,,-0,0,-0.00,285.3,1.9,6,-106,-106,-1,0.0,-0,10.48,0.14,-0.001,0.977,+1.069,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,948,,,081107FF N15 N15,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:52,00:27:52,-07:00,+37.5101375,-122.4908376,25,3D (SFD1),260871.8,0.0,,-0,0,0.00,285.3,1.9,6,-106,-106,-1,-0.0,-0,10.46,0.14,-0.002,0.977,+1.053,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N18 N18,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:53,00:27:53,-07:00,+37.5101326,-122.4908361,24,3D (SFD1),260872.8,0.0,,-0,0,-0.00,285.3,1.9,6,-106,-106,1,0.0,-0,10.47,0.14,-0.003,0.977,+1.023,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N20 N20,5,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:54,00:27:54,-07:00,+37.5101275,-122.4908344,23,3D (SFD1),260873.8,0.0,,-0,0,-0.00,285.3,1.9,6,-106,-106,-4,0.0,-0,10.47,0.16,-0.003,0.977,+1.002,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N24 N24,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:55,00:27:55,-07:00,+37.5101234,-122.4908330,22,3D (SFD1),260874.8,0.0,,-0,0,-0.00,285.4,1.8,7,-106,-106,1,0.0,-0,10.47,0.13,-0.002,0.977,+0.983,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N27 N27,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:56,00:27:56,-07:00,+37.5101184,-122.4908299,21,3D (SFD1),260875.8,0.0,,-0,0,-0.00,285.4,1.8,7,-106,-106,0,0.0,0,10.45,0.15,-0.008,0.976,+0.990,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N30 N30,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:57,00:27:57,-07:00,+37.5101153,-122.4908272,19,3D (SFD1),260876.8,0.0,,-0,0,-0.00,285.4,1.8,7,-106,-106,3,0.0,0,10.46,0.16,-0.003,0.976,+0.996,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,947,,,081107FF N32 N32,8,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:58,00:27:58,-07:00,+37.5101114,-122.4908225,17,3D (SFD1),260877.8,0.0,,-0,0,0.00,285.3,1.8,7,-106,-106,-2,0.0,0,10.42,0.15,-0.001,0.977,+1.012,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,946,,,081107FF N32 N32,7,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:27:59,00:27:59,-07:00,+37.5101094,-122.4908195,15,3D (SFD1),260878.8,0.0,,-0,0,-0.00,285.3,1.8,7,-106,-106,-1,0.0,0,10.43,0.15,-0.003,0.978,+0.998,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,946,,,081107FF N32 N32,8,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2021-09-21,17:28:00,00:28:00,-07:00,+37.5101088,-122.4908172,14,3D (SFD1),260879.8,0.0,,-0,0,0.00,285.3,1.8,7,-106,-106,-2,0.0,0,10.39,0.18,-0.003,0.977,+1.008,,360,,,,29.92,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,24.3,946,,,081107FF N32 N32,6,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
