#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="102.9",engine_hours="102.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-06,15:07:10,22:07:10,-07:00,+37.5155012,-122.4990745,44,3DDiff (SFD1),338829.9,0.0,,-0,-0,-0.00,,1.4,10,-64,37,11,0.0,0,,,-0.039,0.971,+1.001,,300,,,,30.03,,GPS1,WPT MSG,,,,,,,,LPV,,,,,Fail,,,,,,,,,,,,0.0,18.1,292,,,081081F8 A19 A19,45,,,,,153,17,17,31.4,47,640,14.9,14.0,15,15,1.4,-6,-7,0.01,0.01,308,296,319,299,910,815,960,825,0,12,,,81
2021-10-06,15:07:10,22:07:10,-07:00,+37.5155011,-122.4990745,44,3DDiff (SFD1),338830.2,0.0,,-0,-0,-0.00,,1.4,10,-64,37,12,0.0,0,,,-0.017,0.985,+1.027,,300,,,,30.03,,GPS1,WPT MSG,,,,,,,,LPV,,,,,Fail,,,,,,,,,,,,0.0,18.2,293,,,081081F8 A20 A20,44,,,,,153,17,17,31.4,47,640,14.8,14.0,15,15,1.4,-6,-7,0.01,0.01,308,296,319,299,910,815,960,820,0,12,,,81
2021-10-06,15:07:11,22:07:11,-07:00,+37.5155012,-122.4990743,44,3DDiff (SFD1),338831.2,0.0,,-0,-0,0.00,,1.4,10,-64,37,-9,0.0,0,,,-0.034,0.963,+1.134,,300,,,,30.03,,GPS1,WPT MSG,,,,,,,,LPV,,,,,Fail,,,,,,,,,,,,0.0,18.2,294,,,081081F8 A22 A22,40,,,1200,ALT,153,17,17,31.3,47,650,14.6,14.0,15,15,1.4,-6,-7,0.01,0.01,309,296,319,298,910,815,960,830,0,12,,,81
2021-10-06,15:07:12,22:07:12,-07:00,+37.5155013,-122.4990740,44,3DDiff (SFD1),338832.2,0.0,,-0,-0,-0.00,,1.4,10,-64,37,14,0.0,-0,,,-0.038,0.974,+1.174,,300,1000,,,30.03,,GPS1,WPT MSG,,,,,,,,LPV,,,,,Powerup,,,,,,,,,,,,0.0,18.2,294,,,080001F8 A25 A25,39,,L+,1200,ALT,153,17,17,31.3,47,650,14.5,14.0,15,15,1.4,-6,-7,0.01,0.01,309,296,319,298,910,820,960,830,0,12,,,81
2021-10-06,15:07:13,22:07:13,-07:00,+37.5155012,-122.4990735,44,3DDiff (SFD1),338833.2,0.0,,-0,-0,0.00,,1.4,10,-64,37,2,0.1,3,,,-0.010,0.994,+1.517,,300,1000,,,30.03,,GPS1,WPT MSG,GARMN,10.0,135,150,-2.500,-1.00,350,LPV,,,,,Powerup,,,,,,,,,,,,0.0,18.2,294,,,020001F8 A26 A26,43,,L+,1200,ALT,153,17,17,31.3,47,640,14.5,14.0,16,15,1.4,-6,-7,0.01,0.01,309,296,320,298,910,820,960,820,0,11,,Disabled,81
