#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="95.7",engine_hours="95.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-26,08:54:52,15:54:52,-07:00,+37.5103806,-122.4908720,64,3DDiff (SFD1),57292.4,0.0,,0,-0,0.00,,1.6,10,-68,51,7,0.0,3,,,-0.031,0.986,+0.653,,117,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.1,49,,,081081F8 A17 A17,25,,,,,64,16,16,31.9,77,1410,16.4,14.2,33,16,4.1,-25,-14,0,0.00,0.01,81,75,77,77,1155,1180,1120,1155,0,29,,,75
2021-09-26,08:54:53,15:54:53,-07:00,+37.5103805,-122.4908728,64,3DDiff (SFD1),57293.1,0.0,,0,-0,0.00,,1.6,10,-68,51,5,4.2,3,,,-0.021,0.982,+0.689,,117,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.1,49,,,081081F8 A20 A20,24,,L+,,,64,16,16,31.7,78,1410,16.4,14.2,33,16,4.1,-25,-14,0,0.00,0.01,82,76,78,78,1160,1180,1125,1160,0,29,,,75
2021-09-26,08:54:54,15:54:54,-07:00,+37.5103808,-122.4908735,64,3DDiff (SFD1),57294.1,0.0,,0,-0,0.00,,1.6,10,-67,52,12,2.4,3,,,-0.024,0.999,+0.904,,117,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.1,49,,,081081F8 A23 A23,22,,,4260,ALT,64,16,16,31.7,79,1440,16.1,14.2,33,16,4.1,-25,-14,0,0.00,0.01,83,78,79,79,1155,1170,1115,1145,0,29,,,75
2021-09-26,08:54:55,15:54:55,-07:00,+37.5103808,-122.4908741,64,3DDiff (SFD1),57295.1,0.0,,0,-0,-0.00,,1.6,10,-68,52,19,6.9,7,,,-0.035,0.972,+0.979,,117,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.1,49,,,081081F8 A25 A25,21,,,4260,ALT,64,16,16,31.9,79,1440,15.5,14.2,32,16,3.9,-25,-14,0,0.00,0.01,85,79,81,81,1145,1155,1110,1130,0,28,,,75
2021-09-26,08:54:56,15:54:56,-07:00,+37.5103807,-122.4908752,63,3DDiff (SFD1),57296.1,0.0,,0,-0,-0.00,,1.6,10,-68,51,-6,7.3,7,,,-0.022,0.990,+1.006,,117,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.1,48,,,080001F8 A28 A28,24,,L+,4260,ALT,64,16,16,31.8,79,1410,15.1,14.2,32,16,3.6,-25,-14,0,0.00,0.01,86,81,83,82,1135,1140,1100,1120,0,27,,,75
2021-09-26,08:54:57,15:54:57,-07:00,+37.5103802,-122.4908763,63,3DDiff (SFD1),57297.1,0.0,,0,-0,-0.00,,1.6,10,-68,51,-8,6.9,6,,,-0.017,0.971,+0.892,,117,1000,,,30.05,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.1,47,,,040001F8 A30 A30,23,,L+,4260,ALT,64,16,16,31.8,80,1390,14.7,14.3,31,16,3.5,-25,-14,0,0.00,0.01,88,82,84,84,1130,1130,1095,1110,0,26,,,75
2021-09-26,08:54:58,15:54:58,-07:00,+37.5103798,-122.4908774,63,3DDiff (SFD1),57298.1,0.0,,0,-0,-0.00,,1.6,10,-67,51,3,6.4,5,,,-0.005,0.989,+1.185,,117,1000,,,30.05,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.1,47,,,040001F8 A31 A31,25,,,4260,ALT,64,16,16,31.8,80,1380,14.4,14.3,30,16,3.4,-25,-14,0,0.00,0.01,90,84,86,86,1125,1120,1095,1105,0,25,,,75
2021-09-26,08:54:59,15:54:59,-07:00,+37.5103798,-122.4908785,63,3DDiff (SFD1),57299.1,0.0,,0,-0,-0.00,,1.6,10,-68,51,9,5.9,5,,,-0.027,1.001,+1.564,,117,1000,,,30.05,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.1,47,,,040001F8 A33 A33,25,,,4260,ALT,65,16,16,31.9,80,1380,14.2,14.3,30,16,3.4,-25,-14,0,0.00,0.01,91,85,88,87,1120,1115,1090,1095,0,25,,,75
2021-09-26,08:55:00,15:55:00,-07:00,+37.5104210,-122.4909249,70,3D (PFD1),57318.2,0.0,,0,0,-0.01,,1.1,10,-69,51,-38,6.5,6,,,-0.005,0.973,+2.379,,117,1000,,,30.05,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.1,46,,,040001F8 A35 A35,22,,,4260,ALT,65,16,16,32.0,80,1380,14.3,14.3,30,16,3.3,-25,-14,0,0.00,0.01,93,87,89,89,1115,1110,1090,1095,0,24,,,75
