#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-24",product="GDU 460",software_version="8.40",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Target Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Airspeed Command (kt),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
2020-03-29,12:39:00,19:39:00,-07:00,+37.5094862,-122.4915016,30,3D,70757.7,0.0,,0,0,-0.00,,1.1,10,-124,32,8,1.3,2,,,0.012,0.956,+1.646,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.2,220,,,040001F8 A49 A49,29,,,1200,ALT,65,3,4,32.4,81,1280,13.7,12.1,0,3,7.0,-7,-2,45,109,96,111,103,1085,1065,1080,1050,0,0,22,AOA UNCAL,
2020-03-29,12:39:01,19:39:01,-07:00,+37.5094862,-122.4915019,29,3D,70758.7,0.0,,0,0,-0.01,,1.1,10,-123,32,2,-0.1,1,,,0.005,0.980,+1.008,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.1,218,,,040001F8 A52 A52,25,,,1200,ALT,66,3,4,32.5,81,1280,13.7,12.1,0,3,7.1,-7,-2,45,110,97,113,105,1090,1065,1090,1050,0,0,22,AOA UNCAL,
2020-03-29,12:39:02,19:39:02,-07:00,+37.5094863,-122.4915022,29,3D,70759.7,0.0,,0,0,-0.01,,1.1,10,-125,32,-30,0.4,4,,,-0.017,0.986,+0.672,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.1,215,,,040001F8 A54 A54,28,,,1200,ALT,66,3,4,32.4,81,1280,13.6,12.1,0,3,7.1,-7,-2,45,111,98,114,106,1095,1075,1090,1055,0,0,22,AOA UNCAL,
2020-03-29,12:39:03,19:39:03,-07:00,+37.5094870,-122.4915020,29,3D,70760.7,0.0,,0,0,-0.00,,1.1,10,-125,31,11,2.1,3,,,-0.003,0.967,+4.886,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.1,212,,,040001F8 A56 A56,18,,,1200,ALT,66,3,4,32.4,81,1290,13.7,12.1,0,3,7.2,-7,-2,45,112,99,116,108,1100,1070,1090,1060,0,0,22,AOA UNCAL,
2020-03-29,12:39:04,19:39:04,-07:00,+37.5094877,-122.4915017,29,3D,70761.7,0.0,,0,0,0.00,,1.1,10,-121,33,72,1.8,2,,,0.006,0.959,+5.565,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.1,211,,,040001F8 A58 A58,18,,,1200,ALT,66,3,4,32.5,81,1300,13.7,12.1,0,3,7.3,-7,-2,45,114,101,117,110,1105,1080,1090,1065,0,0,22,AOA UNCAL,
2020-03-29,12:39:05,19:39:05,-07:00,+37.5094888,-122.4915013,29,3D,70762.7,0.0,,0,0,-0.01,,1.1,10,-124,33,-28,0.0,-0,,,0.003,0.974,+0.389,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.1,209,,,040001F8 A60 A60,19,,,1200,ALT,66,3,4,32.5,81,1300,13.7,12.1,0,3,7.3,-7,-2,45,115,102,119,111,1110,1090,1095,1065,0,0,22,AOA UNCAL,
2020-03-29,12:39:06,19:39:06,-07:00,+37.5094897,-122.4915012,29,3D,70763.7,0.0,,0,0,-0.00,,1.1,10,-124,32,-3,2.9,4,,,0.026,0.969,-4.457,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.0,205,,,040001F8 A63 A63,21,,,1200,ALT,66,3,4,32.5,81,1300,13.7,12.1,0,3,7.3,-7,-2,45,116,103,120,113,1110,1095,1095,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:07,19:39:07,-07:00,+37.5094904,-122.4915008,29,3D,70764.7,0.0,,0,0,0.00,,1.1,10,-123,32,11,0.0,2,,,-0.002,0.960,+0.987,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.0,204,,,040001F8 A65 A65,26,,,1200,ALT,66,3,4,32.5,81,1300,13.6,12.1,0,3,7.3,-7,-2,45,118,104,121,114,1110,1100,1100,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:08,19:39:08,-07:00,+37.5094908,-122.4915007,29,3D,70765.7,0.0,,0,0,0.00,,1.1,10,-121,33,35,3.9,3,,,-0.010,0.971,-1.318,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.0,202,,,040001F8 A68 A68,26,,,1200,ALT,66,3,4,32.5,81,1290,13.7,12.1,0,3,7.4,-7,-2,45,119,105,123,116,1115,1115,1100,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:09,19:39:09,-07:00,+37.5094910,-122.4915007,29,3D,70766.7,0.0,,0,0,0.00,,1.1,10,-123,33,3,0.0,1,,,-0.022,0.972,-2.491,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,18.0,200,,,040001F8 A71 A71,27,,,1200,ALT,67,3,4,32.5,81,1280,13.7,12.1,0,3,7.5,-7,-2,45,120,106,124,117,1115,1110,1100,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:10,19:39:10,-07:00,+37.5094909,-122.4915007,29,3D,70767.7,0.0,,0,0,-0.00,,1.1,10,-123,33,0,-0.0,1,,,0.001,0.966,-2.205,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,197,,,040001F8 A74 A74,30,,,1200,ALT,67,3,4,32.3,81,1280,13.9,12.1,0,3,7.5,-7,-2,45,121,107,126,119,1120,1115,1100,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:11,19:39:11,-07:00,+37.5094908,-122.4915007,28,3D,70768.7,0.0,,0,0,0.00,,1.1,10,-123,33,-15,-0.1,2,,,0.000,0.979,-0.672,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,195,,,040001F8 A77 A77,25,,,1200,ALT,67,3,4,32.3,81,1280,13.9,12.1,0,3,7.5,-7,-2,45,122,108,127,120,1120,1115,1100,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:12,19:39:12,-07:00,+37.5094907,-122.4915005,28,3D,70769.7,0.0,,0,0,-0.00,,1.1,10,-123,33,-19,0.1,3,,,-0.023,0.975,+8.988,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,192,,,040001F8 A79 A79,21,,,1200,ALT,67,3,4,32.4,81,1280,13.9,12.1,0,3,7.6,-7,-2,45,123,109,129,121,1120,1120,1105,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:13,19:39:13,-07:00,+37.5094905,-122.4915005,28,3D,70770.7,0.0,,0,0,-0.00,,1.1,10,-123,32,19,0.1,3,,,0.007,0.970,+4.787,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,189,,,040001F8 A82 A82,19,,,1200,ALT,67,3,4,32.4,81,1290,13.9,12.1,0,3,7.6,-7,-2,45,125,110,130,123,1120,1120,1105,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:14,19:39:14,-07:00,+37.5094905,-122.4915009,28,3D,70771.7,0.0,,0,0,-0.00,,1.1,10,-122,33,14,6.2,6,,,-0.012,0.992,-0.811,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,188,,,040001F8 A85 A85,24,,,1200,ALT,67,3,4,32.5,81,1290,13.9,12.1,0,3,7.6,-7,-2,45,126,111,131,124,1120,1120,1105,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:15,19:39:15,-07:00,+37.5094908,-122.4915012,28,3D,70772.7,0.0,,0,0,-0.01,,1.1,10,-122,33,12,0.3,1,,,-0.001,0.956,+12.385,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.9,186,,,040001F8 A88 A88,22,,,1200,ALT,67,3,4,32.6,81,1290,14.0,12.1,0,3,7.6,-7,-2,45,127,113,133,125,1120,1125,1105,1070,0,0,22,AOA UNCAL,
2020-03-29,12:39:16,19:39:16,-07:00,+37.5094910,-122.4915017,28,3D,70773.7,0.0,,0,0,-0.00,,1.1,10,-122,34,18,-0.0,2,,,-0.003,0.974,+5.306,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.8,184,,,040001F8 A91 A91,25,,,1200,ALT,67,3,4,32.7,81,1290,14.0,12.1,0,3,7.7,-7,-2,45,129,114,134,127,1120,1130,1105,1075,0,0,22,AOA UNCAL,
2020-03-29,12:39:17,19:39:17,-07:00,+37.5094914,-122.4915023,28,3D,70774.7,0.0,,0,0,0.00,,1.1,10,-123,33,-1,0.7,2,,,0.027,0.980,-6.209,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.8,182,,,040001F8 A92 A92,23,,,1200,ALT,68,3,4,32.7,81,1290,13.9,12.1,0,3,7.7,-7,-2,45,130,115,135,128,1120,1130,1105,1085,0,0,22,AOA UNCAL,
2020-03-29,12:39:18,19:39:18,-07:00,+37.5094915,-122.4915029,28,3D,70775.7,0.0,,0,0,0.00,,1.1,10,-123,33,-14,0.0,3,,,-0.001,0.983,-0.997,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.8,179,,,040001F8 A95 A95,29,,,1200,ALT,68,3,4,32.7,81,1290,13.8,12.1,0,3,7.8,-7,-2,45,131,116,137,130,1125,1130,1105,1090,0,0,22,AOA UNCAL,
2020-03-29,12:39:19,19:39:19,-07:00,+37.5094916,-122.4915031,27,3D,70776.7,0.0,,0,0,0.00,,1.1,10,-124,33,-45,-0.0,2,,,0.003,0.988,-5.300,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.8,176,,,040001F8 A97 A97,45,,,1200,ALT,68,3,4,33.1,81,1080,12.9,12.1,0,3,7.6,-7,-2,45,132,117,138,132,1090,1105,1085,1090,0,0,20,AOA UNCAL,
2020-03-29,12:39:20,19:39:20,-07:00,+37.5094923,-122.4915034,27,3D,70777.7,0.0,,0,0,-0.00,307.2,1.0,11,-126,31,-70,-0.0,0,11.93,0.50,0.001,0.951,-0.508,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.8,172,,,040007FF D2 D2,49,,,1200,ALT,68,3,4,33.6,79,900,12.6,12.1,0,3,7.2,-7,-2,45,133,118,139,133,1065,1075,1060,1080,0,0,17,AOA UNCAL,
2020-03-29,12:39:21,19:39:21,-07:00,+37.5094929,-122.4915034,27,3D,70778.7,0.0,,0,0,-0.00,306.9,1.3,11,-125,31,-11,-0.0,0,11.88,0.37,-0.019,0.985,+2.975,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,169,,,040007FF D14 D14,51,,,1200,ALT,68,3,4,33.6,75,790,13.0,12.1,0,3,6.8,-7,-2,45,134,119,140,134,1025,1010,1055,1065,0,0,14,AOA UNCAL,
2020-03-29,12:39:22,19:39:22,-07:00,+37.5094930,-122.4915034,27,3D,70779.7,0.0,,0,0,-0.00,306.5,1.0,11,-124,31,23,0.0,0,11.79,0.13,0.003,0.956,-0.854,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,168,,,040007FF D26 D26,59,,,1200,ALT,68,3,4,33.4,71,760,13.9,12.1,0,3,6.6,-7,-2,45,135,119,140,135,1000,965,1050,1050,0,0,13,AOA UNCAL,
2020-03-29,12:39:23,19:39:23,-07:00,+37.5094930,-122.4915034,27,3D,70780.7,0.0,,0,0,-0.00,306.7,1.0,11,-124,32,15,0.0,0,11.77,0.32,-0.050,0.968,-5.298,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,166,,,040007FF D38 D38,59,,,1200,ALT,68,3,4,33.2,68,750,14.6,12.1,0,3,6.4,-7,-2,45,135,120,141,135,980,930,1020,1035,0,0,13,AOA UNCAL,
2020-03-29,12:39:24,19:39:24,-07:00,+37.5094930,-122.4915034,27,3D,70781.7,0.0,,0,0,-0.00,306.7,1.0,11,-124,32,17,0.0,0,11.72,0.35,-0.043,0.974,-1.225,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,164,,,040007FF D48 D48,52,,,1200,ALT,68,3,4,33.2,67,730,15.2,12.1,0,3,6.4,-7,-2,45,136,121,142,136,955,905,995,1020,0,0,14,AOA UNCAL,
2020-03-29,12:39:25,19:39:25,-07:00,+37.5094931,-122.4915035,27,3D,70782.7,0.0,,0,0,-0.01,306.9,1.0,11,-124,32,1,0.0,0,11.79,0.49,-0.078,0.985,+18.772,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,162,,,040007FF D60 D60,47,,,1200,ALT,68,3,4,33.2,65,720,15.6,12.1,0,3,6.3,-7,-2,45,137,121,142,137,950,880,975,1015,0,0,14,AOA UNCAL,
2020-03-29,12:39:26,19:39:26,-07:00,+37.5094930,-122.4915034,27,3D,70783.7,0.0,,0,0,0.00,306.9,1.0,11,-124,32,-3,0.0,0,11.79,0.48,-0.016,0.996,-3.434,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.7,160,,,040007FF D70 D70,55,,,1200,ALT,68,3,4,33.2,64,710,15.8,12.1,0,3,6.3,-7,-2,45,137,122,143,138,925,860,955,1000,0,0,14,AOA UNCAL,
2020-03-29,12:39:27,19:39:27,-07:00,+37.5094930,-122.4915035,27,3D,70784.7,0.0,,0,0,0.00,307.0,1.0,11,-124,32,-5,0.0,0,11.66,0.60,-0.044,0.981,+7.760,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.6,158,,,040007FF D82 D82,62,,,1200,ALT,68,3,4,33.3,64,700,16.0,12.1,0,3,6.2,-7,-2,45,138,122,143,138,905,850,935,990,0,0,14,AOA UNCAL,
2020-03-29,12:39:28,19:39:28,-07:00,+37.5094930,-122.4915034,27,3D,70785.7,0.0,,0,0,-0.00,307.0,1.0,11,-124,32,1,0.0,0,11.72,0.59,-0.017,0.952,+1.544,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.6,156,,,040007FF D94 D94,50,,,1200,ALT,68,3,4,33.4,63,710,16.2,12.1,0,3,6.2,-7,-2,45,139,123,144,139,895,815,915,980,0,0,14,AOA UNCAL,
2020-03-29,12:39:29,19:39:29,-07:00,+37.5094930,-122.4915034,27,3D,70786.7,0.0,,0,0,0.00,307.0,1.0,11,-124,32,-6,0.0,0,11.84,0.41,-0.028,0.968,+0.295,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.6,155,,,040007FF D98 D98,59,,,1200,ALT,68,3,4,33.5,63,700,16.2,12.1,0,3,6.2,-7,-2,45,139,124,145,140,875,795,920,970,0,0,14,AOA UNCAL,
2020-03-29,12:39:30,19:39:30,-07:00,+37.5094930,-122.4915035,27,3D,70787.7,0.0,,0,0,0.00,307.0,1.0,11,-125,31,-12,0.0,0,11.86,0.30,0.015,0.974,+0.840,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.6,153,,,040007FF D98 D98,72,,,1200,ALT,68,3,4,33.5,63,750,16.3,12.1,0,3,6.3,-7,-2,45,140,124,145,141,860,780,925,960,0,0,14,AOA UNCAL,
2020-03-29,12:39:31,19:39:31,-07:00,+37.5094930,-122.4915034,27,3D,70788.7,0.0,,0,0,-0.00,306.9,1.3,11,-126,31,-32,0.0,0,11.79,0.29,-0.069,1.004,+3.568,,285,,30.09,122.800,GPS,KPAO,18.2,99,99,0.005,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,17.6,152,,,040007FF D98 D98,74,,,1200,ALT,68,3,4,33.4,63,800,16.2,12.1,0,3,6.4,-7,-2,45,140,125,146,141,850,780,940,955,0,0,15,AOA UNCAL,
