#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="149.7",engine_hours="149.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-27,12:51:30,20:51:30,-08:00,+37.5094933,-122.4915265,36,3D (SFD1),75089.7,13.7,,-0,-0,0.05,,1.3,9,-376,9,33,5.5,6,,,0.087,0.984,+1.044,,154,,,,30.34,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,123,,,,081001F8 A26 A26,59,,,,,134,17,15,29.2,64,1430,14.4,12.5,0,6,2.7,-13,27,,0.01,0.01,212,218,216,223,735,715,755,725,0,23,,,101
2022-02-27,12:51:31,20:51:31,-08:00,+37.5094839,-122.4915265,37,3D (SFD1),75090.6,2.4,,-0,-0,0.13,,1.3,9,-375,9,28,10.3,10,,,-0.052,0.961,+1.349,,154,,,,30.34,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,124,,,,081001F8 A28 A28,43,,L+,,,135,17,15,29.4,65,1440,14.2,12.5,0,6,2.8,-13,27,,0.01,0.01,213,219,216,224,810,780,825,790,0,24,,,101
2022-02-27,12:51:32,20:51:32,-08:00,+37.5094919,-122.4915193,42,3D (SFD1),75091.6,0.3,,-0,-0,-0.12,,1.3,9,-375,10,35,7.3,7,,,-0.029,0.973,+1.512,,154,,,,30.34,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,124,,,,081001F8 A32 A32,52,,,,,136,17,15,29.7,65,1440,13.8,12.5,0,6,2.7,-13,27,,0.01,0.01,214,219,217,224,880,840,900,860,0,24,,,101
2022-02-27,12:51:33,20:51:33,-08:00,+37.5094862,-122.4915211,36,3D (SFD1),75092.6,0.1,,-0,-0,0.03,,1.3,9,-375,10,3,8.2,8,,,-0.037,0.962,+1.289,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,124,,,,081001F8 A34 A34,44,,,1200,ALT,137,17,15,29.9,66,1440,13.6,12.5,0,6,2.7,-13,27,,0.01,0.01,215,220,218,225,930,885,955,905,0,23,,,101
2022-02-27,12:51:34,20:51:34,-08:00,+37.5094895,-122.4915252,43,3D (SFD1),75093.6,0.1,,-0,-0,0.01,,1.3,9,-375,10,-12,7.4,7,,,-0.037,0.970,+0.981,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,124,,,,081001F8 A36 A36,70,,,1200,ALT,138,17,15,30.0,66,1450,13.5,12.5,0,6,2.6,-13,27,,0.01,0.01,216,221,219,226,975,935,1005,945,0,23,,,101
2022-02-27,12:51:35,20:51:35,-08:00,+37.5094858,-122.4915312,33,3D (SFD1),75094.6,0.1,,-0,-0,-0.09,,1.3,9,-375,10,-14,8.1,8,,,-0.057,0.945,+0.833,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,20.0,124,,,,081101F8 A38 A38,45,,,1200,ALT,138,17,15,30.2,66,1450,13.5,12.5,0,6,2.6,-13,27,,0.01,0.01,216,222,220,227,1005,970,1045,980,0,22,,,101
2022-02-27,12:51:36,20:51:36,-08:00,+37.5094852,-122.4915428,36,3D (SFD1),75095.5,0.1,,-0,-0,0.07,,1.3,9,-376,9,-18,7.1,7,,,-0.069,0.972,+0.590,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-13.2,20.0,123,,,,081101F8 A41 A41,56,,,1200,ALT,139,17,15,30.5,66,1450,13.5,12.5,0,6,2.6,-13,27,,0.01,0.01,217,222,221,228,1035,1000,1075,1010,0,22,,,101
2022-02-27,12:51:37,20:51:37,-08:00,+37.5094849,-122.4915421,33,3D (SFD1),75096.5,0.0,,-0,-0,-0.06,,1.3,9,-375,9,31,6.9,6,,,-0.052,0.979,+0.438,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,20.0,123,,,,081101F8 A43 A43,51,,,1200,ALT,139,17,15,30.6,67,1460,13.4,12.5,0,6,2.5,-13,27,,0.01,0.01,218,223,222,228,1060,1025,1100,1035,0,22,,,101
2022-02-27,12:51:38,20:51:38,-08:00,+37.5094847,-122.4915383,34,3D (SFD1),75097.5,0.1,,-0,-0,0.08,,2.0,9,-374,10,19,10.9,11,,,-0.095,0.952,+0.464,,154,,,,30.34,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,20.0,123,,,,081101F8 A46 A46,45,,,1200,ALT,139,17,15,30.6,67,1460,13.4,12.5,0,6,2.5,-13,27,,0.01,0.01,219,224,223,229,1080,1045,1125,1055,0,22,,,101
