Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-11-06,14:43:11,21:43:11,-07:00,+37.5114916,-122.4931623,31,3DDiff,596609.2,12.3,,4,-5,-0.06,122.1,1.7,9,-159,43,-15,0.3,1,10.17,0.35,0.002,0.946,+1.315,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,287,315,-0.188,-0.10,11149,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-10,,,040007FF N100 N100,36,,,1200,ALT,159,21,20,30.9,54,950,12.2,14.1,23,16,1.5,-3,1,,0.01,0.01,265,252,278,261,1050,1050,1065,1035,0,12,,,87
2021-11-06,14:43:12,21:43:12,-07:00,+37.5114506,-122.4931117,31,3DDiff,596610.2,12.4,,4,-5,-0.04,122.1,1.7,9,-159,42,-9,0.0,1,10.10,0.46,0.008,0.976,+1.219,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,287,315,-0.188,-0.10,11129,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-10,,,040007FF N100 N100,34,,,1200,ALT,159,21,20,30.7,54,950,12.2,14.1,22,16,1.5,-3,1,,0.01,0.01,265,252,278,261,1055,1050,1065,1035,0,12,,,87
2021-11-06,14:43:13,21:43:13,-07:00,+37.5114091,-122.4930607,30,3DDiff,596611.2,12.4,,4,-5,-0.06,121.6,1.7,9,-160,42,-15,0.3,1,10.22,0.92,-0.031,0.975,+1.182,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,287,315,-0.188,-0.10,11108,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-10,,,040007FF N100 N100,21,,,1200,ALT,159,21,20,30.7,54,950,12.1,14.1,22,16,1.5,-3,1,,0.01,0.01,266,252,279,261,1070,1050,1060,1035,0,12,,,87
2021-11-06,14:43:14,21:43:14,-07:00,+37.5113693,-122.4930088,30,3DDiff,596612.2,12.3,,4,-4,-0.08,121.2,1.7,9,-160,42,-8,0.5,1,10.07,1.18,-0.027,0.977,+1.064,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,287,315,-0.188,-0.10,11087,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-10,,,040007FF N100 N100,23,,,1200,ALT,159,21,20,30.7,54,940,12.2,14.1,22,16,1.5,-3,1,,0.01,0.01,266,253,279,262,1070,1050,1060,1030,0,12,,,87
2021-11-06,14:43:15,21:43:15,-07:00,+37.5113281,-122.4929562,30,3DDiff,596613.2,12.4,,5,-4,-0.08,121.5,1.7,9,-160,42,-0,0.7,1,10.03,1.29,-0.039,0.969,+1.019,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,288,315,-0.188,-0.10,11066,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-11,,,040007FF N100 N100,34,,,1200,ALT,159,21,20,30.8,54,940,12.2,14.1,22,16,1.4,-3,1,,0.01,0.01,266,253,280,262,1065,1050,1065,1030,0,12,,,87
2021-11-06,14:43:16,21:43:16,-07:00,+37.5112872,-122.4929075,30,3DDiff,596614.2,12.4,,5,-4,-0.09,121.6,1.7,9,-159,42,-0,0.9,2,10.10,1.20,-0.020,0.953,+0.935,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,288,315,-0.188,-0.10,11046,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-11,,,040007FF N100 N100,43,,,1200,ALT,159,21,20,30.9,54,950,12.2,14.1,22,16,1.5,-3,1,,0.01,0.01,267,253,280,262,1065,1050,1065,1030,0,12,,,87
2021-11-06,14:43:17,21:43:17,-07:00,+37.5112458,-122.4928578,29,3DDiff,596615.2,12.4,,4,-4,-0.08,121.6,1.6,10,-161,42,-19,0.4,2,10.12,1.28,-0.013,0.980,+0.894,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,288,315,-0.188,-0.10,11025,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-11,,,040007FF N100 N100,23,,,1200,ALT,159,21,20,30.8,54,950,12.2,14.1,22,16,1.5,-3,1,,0.01,0.01,267,254,280,263,1065,1050,1065,1035,0,12,,,87
2021-11-06,14:43:18,21:43:18,-07:00,+37.5112040,-122.4928113,29,3DDiff,596616.2,12.2,,4,-4,-0.07,121.4,1.6,10,-161,41,-21,0.0,1,10.22,1.45,-0.054,0.981,+0.882,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,288,315,-0.188,-0.10,11004,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-11,,,040007FF N100 N100,20,,,1200,ALT,159,21,20,30.7,54,950,12.4,14.1,22,16,1.5,-3,1,,0.01,0.01,267,254,281,263,1065,1045,1070,1040,0,12,,,87
2021-11-06,14:43:19,21:43:19,-07:00,+37.5111634,-122.4927631,28,3DDiff,596617.2,12.0,,4,-4,-0.07,120.8,1.6,10,-161,41,-11,0.0,1,10.35,1.34,-0.019,0.989,+0.969,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,288,315,-0.188,-0.10,10983,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,19,,,1200,ALT,159,21,20,30.6,54,950,12.5,14.1,21,16,1.5,-3,1,,0.01,0.01,268,255,281,263,1065,1045,1065,1040,0,12,,,87
2021-11-06,14:43:20,21:43:20,-07:00,+37.5111213,-122.4927142,28,3DDiff,596618.2,12.1,,4,-4,-0.04,120.6,1.6,10,-161,41,-4,0.2,1,10.12,1.44,-0.050,0.995,+1.058,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,289,315,-0.188,-0.10,10965,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,25,,,1200,ALT,159,21,20,30.6,54,950,12.4,14.1,21,16,1.5,-3,1,,0.01,0.01,268,255,281,264,1065,1045,1065,1040,0,12,,,87
2021-11-06,14:43:21,21:43:21,-07:00,+37.5110780,-122.4926652,27,3DDiff,596619.2,12.1,,5,-4,-0.05,120.6,1.6,10,-161,41,1,0.9,2,10.31,1.38,-0.015,0.966,+1.301,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,289,315,-0.188,-0.10,10945,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,26,,,1200,ALT,159,21,20,30.8,54,950,12.4,14.1,21,16,1.5,-3,1,,0.01,0.01,268,255,282,264,1065,1045,1065,1040,0,12,,,87
2021-11-06,14:43:22,21:43:22,-07:00,+37.5110378,-122.4926155,27,3DDiff,596620.2,12.2,,5,-4,-0.05,120.4,1.6,10,-161,41,-17,2.5,3,10.27,1.45,-0.011,0.982,+1.369,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,289,315,-0.188,-0.10,10924,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,34,,,1200,ALT,159,21,20,30.9,54,950,12.2,14.1,21,16,1.5,-3,1,,0.01,0.01,269,256,282,264,1075,1050,1070,1040,0,12,,,87
2021-11-06,14:43:23,21:43:23,-07:00,+37.5109974,-122.4925634,26,3DDiff,596621.2,12.4,,5,-5,-0.06,121.1,1.6,10,-162,41,-30,2.3,3,10.28,1.53,-0.011,0.988,+1.515,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,289,315,-0.188,-0.10,10903,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,29,,,1200,ALT,159,21,20,30.7,54,950,12.0,14.1,21,16,1.5,-3,1,,0.01,0.01,269,256,282,265,1065,1045,1075,1040,0,12,,,87
2021-11-06,14:43:24,21:43:24,-07:00,+37.5109546,-122.4925091,26,3DDiff,596622.2,12.8,,5,-5,-0.06,121.6,1.6,10,-162,40,-11,1.6,2,10.28,1.64,-0.025,0.968,+1.654,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,289,315,-0.188,-0.10,10882,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,20,,,1200,ALT,159,21,20,30.7,54,950,12.0,14.1,21,16,1.5,-3,1,,0.01,0.01,270,256,283,265,1065,1045,1080,1040,0,12,,,87
2021-11-06,14:43:25,21:43:25,-07:00,+37.5109123,-122.4924553,25,3DDiff,596623.2,12.9,,5,-5,-0.08,120.8,1.6,10,-162,40,-8,2.1,3,10.29,1.57,-0.022,0.971,+1.416,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,290,315,-0.188,-0.10,10859,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,25,,,1200,ALT,159,21,20,30.6,54,940,12.0,14.1,21,16,1.4,-3,1,,0.01,0.01,270,257,283,265,1065,1050,1080,1045,0,12,,,87
2021-11-06,14:43:26,21:43:26,-07:00,+37.5108710,-122.4924014,24,3DDiff,596624.2,12.9,,5,-5,-0.09,119.9,1.6,10,-162,40,-17,1.7,2,10.19,1.69,-0.041,0.981,+0.957,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,290,315,-0.188,-0.11,10838,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-14,,,040007FF N100 N100,22,,,1200,ALT,159,21,20,30.6,54,950,12.1,14.1,21,16,1.4,-3,1,,0.01,0.01,270,257,283,266,1060,1050,1080,1045,0,12,,,87
2021-11-06,14:43:27,21:43:27,-07:00,+37.5108304,-122.4923474,24,3DDiff,596625.2,12.9,,5,-5,-0.07,119.4,1.6,10,-163,39,-26,1.0,2,10.31,1.76,-0.027,0.973,+0.590,,304,,,,30.14,122.800,GPS1,,KHAF,0.4,290,315,-0.188,-0.11,10817,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-14,,,040007FF N100 N100,30,,,1200,ALT,159,21,20,30.6,54,950,12.2,14.1,21,16,1.4,-3,1,,0.01,0.01,270,257,284,266,1060,1050,1075,1045,0,12,,,87
2021-11-06,14:43:28,21:43:28,-07:00,+37.5107903,-122.4922920,23,3DDiff,596626.2,12.9,,5,-4,-0.08,119.1,1.6,10,-163,39,-17,1.9,2,10.41,1.72,-0.017,0.990,+0.542,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,290,315,-0.188,-0.11,10793,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-14,,,040007FF N100 N100,58,,,1200,ALT,159,21,20,30.8,54,940,12.1,14.1,21,16,1.5,-3,1,,0.01,0.01,271,258,284,266,1060,1050,1080,1045,0,12,,,87
2021-11-06,14:43:29,21:43:29,-07:00,+37.5107508,-122.4922355,23,3DDiff,596627.2,12.9,,5,-4,-0.06,118.6,1.6,10,-163,39,7,3.4,3,10.56,1.19,-0.016,0.959,+0.718,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,290,315,-0.191,-0.11,10773,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-14,,,040007FF N100 N100,24,,,1200,ALT,159,21,20,30.9,54,950,12.2,14.1,20,16,1.4,-3,1,,0.01,0.01,271,258,284,267,1055,1050,1080,1040,0,12,,,87
2021-11-06,14:43:30,21:43:30,-07:00,+37.5107118,-122.4921805,23,3DDiff,596628.2,12.7,,5,-4,-0.02,118.2,1.6,10,-162,39,11,4.4,4,10.54,1.36,-0.029,0.965,+0.857,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,290,315,-0.191,-0.11,10752,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,47,,,1200,ALT,159,21,20,31.0,54,950,12.2,14.1,20,15,1.4,-3,1,,0.01,0.01,271,258,284,267,1050,1050,1080,1040,0,12,,,87
2021-11-06,14:43:31,21:43:31,-07:00,+37.5106735,-122.4921266,22,3DDiff,596629.2,12.6,,5,-4,-0.01,118.7,1.6,10,-163,39,-3,5.3,4,10.72,1.25,-0.031,0.993,+1.054,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10728,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,27,,,1200,ALT,159,21,20,30.9,54,950,12.3,14.1,20,15,1.3,-3,1,,0.01,0.01,272,259,285,267,1055,1050,1075,1035,0,12,,,87
2021-11-06,14:43:32,21:43:32,-07:00,+37.5106349,-122.4920731,22,3DDiff,596630.2,12.6,,5,-4,0.00,119.2,1.6,10,-163,39,-6,6.0,5,10.73,0.93,-0.030,0.971,+1.241,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10707,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-13,,,040007FF N100 N100,32,,,1200,ALT,159,21,20,30.7,54,940,12.3,14.1,20,15,1.3,-3,1,,0.01,0.01,272,259,285,268,1060,1050,1075,1035,0,11,,,87
2021-11-06,14:43:33,21:43:33,-07:00,+37.5105968,-122.4920200,22,3DDiff,596631.2,12.6,,5,-4,0.02,119.2,1.6,10,-164,39,-22,4.2,4,10.81,0.67,-0.010,0.983,+1.377,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10687,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,27,,,1200,ALT,159,21,20,30.6,54,950,12.2,14.1,20,15,1.3,-3,1,,0.01,0.01,273,259,285,268,1065,1050,1075,1035,0,11,,,87
2021-11-06,14:43:34,21:43:34,-07:00,+37.5105586,-122.4919660,22,3DDiff,596632.2,12.5,,5,-4,0.02,119.0,1.6,10,-163,38,-1,3.2,4,10.89,0.52,-0.012,0.987,+1.429,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10666,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-12,,,040007FF N100 N100,24,,,1200,ALT,159,21,20,30.7,54,950,12.1,14.1,20,15,1.3,-3,1,,0.01,0.01,273,260,286,268,1070,1050,1070,1035,0,11,,,87
2021-11-06,14:43:35,21:43:35,-07:00,+37.5105212,-122.4919142,22,3DDiff,596633.2,12.2,,5,-4,0.02,118.9,1.6,10,-163,39,6,3.6,4,10.75,0.32,-0.008,1.004,+1.319,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10645,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-10,,,040007FF N100 N100,31,,,1200,ALT,159,21,20,30.8,54,940,12.3,14.1,20,15,1.3,-3,1,,0.01,0.01,273,260,286,269,1070,1050,1055,1035,0,11,,,87
2021-11-06,14:43:36,21:43:36,-07:00,+37.5104848,-122.4918636,22,3DDiff,596634.2,11.8,,4,-4,0.01,119.3,1.6,10,-163,39,-0,2.5,3,10.70,0.33,0.002,0.989,+1.326,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,291,315,-0.191,-0.11,10624,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-9,,,040007FF N100 N100,24,,,1200,ALT,159,21,20,31.0,54,940,12.4,14.1,20,15,1.3,-3,1,,0.01,0.01,274,260,286,269,1075,1050,1065,1035,0,11,,,87
2021-11-06,14:43:37,21:43:37,-07:00,+37.5104494,-122.4918152,22,3DDiff,596635.2,11.2,,4,-4,-0.01,119.8,1.6,10,-164,39,-10,1.4,2,10.75,0.58,0.009,0.998,+1.409,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10607,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-9,,,040007FF N100 N100,35,,,1200,ALT,159,21,20,31.0,54,950,12.3,14.1,19,15,1.3,-3,1,,0.01,0.01,274,261,287,269,1070,1045,1065,1035,0,11,,,87
2021-11-06,14:43:38,21:43:38,-07:00,+37.5104160,-122.4917703,22,3DDiff,596636.2,10.7,,4,-4,0.01,120.2,1.6,10,-163,38,-3,0.2,1,10.62,0.47,-0.045,0.977,+1.660,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10586,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-8,,,040007FF N100 N100,45,,,1200,ALT,159,21,20,30.9,54,940,12.1,14.1,19,15,1.3,-3,1,,0.01,0.01,274,261,287,270,1070,1045,1065,1035,0,11,,,87
2021-11-06,14:43:39,21:43:39,-07:00,+37.5103839,-122.4917263,21,3DDiff,596637.2,10.0,,4,-3,0.00,120.5,1.6,10,-163,39,6,0.0,1,10.48,0.41,-0.010,0.971,+1.828,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10571,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.6,-7,,,040007FF N100 N100,30,,,1200,ALT,159,21,20,31.0,54,910,12.1,14.1,19,15,1.3,-3,1,,0.01,0.01,275,262,287,270,1070,1045,1045,1035,0,11,,,87
2021-11-06,14:43:40,21:43:40,-07:00,+37.5103548,-122.4916862,21,3DDiff,596638.2,9.4,,3,-3,-0.00,120.5,1.6,10,-163,39,-4,-0.0,0,10.50,0.38,-0.010,0.985,+1.800,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10553,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-6,,,040007FF N100 N100,27,,,1200,ALT,159,21,20,30.9,53,900,12.2,14.1,19,15,1.3,-3,1,,0.01,0.01,275,262,287,271,1075,1045,1045,1035,0,12,,,87
2021-11-06,14:43:41,21:43:41,-07:00,+37.5103278,-122.4916503,21,3DDiff,596639.2,8.7,,3,-3,0.00,120.3,1.6,10,-163,39,4,0.0,0,10.49,0.43,-0.008,0.984,+1.695,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10538,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-6,,,040007FF N100 N100,30,,,1200,ALT,159,21,20,30.9,53,900,12.3,14.1,19,15,1.3,-3,1,,0.01,0.01,275,262,288,271,1075,1045,1045,1030,0,11,,,87
2021-11-06,14:43:42,21:43:42,-07:00,+37.5103033,-122.4916165,21,3DDiff,596640.2,8.0,,3,-3,-0.02,120.2,1.6,10,-164,38,-8,0.0,-0,10.57,0.57,-0.016,0.975,+1.498,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10523,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-6,,,040007FF N100 N100,31,,,1200,ALT,159,21,20,30.8,53,900,12.3,14.1,19,15,1.2,-3,1,,0.01,0.01,276,263,288,271,1065,1040,1045,1030,0,11,,,87
2021-11-06,14:43:43,21:43:43,-07:00,+37.5102802,-122.4915848,21,3DDiff,596641.2,7.4,,3,-3,0.01,119.7,1.6,10,-163,38,-11,0.0,0,10.52,0.37,-0.018,0.964,+1.259,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10512,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-6,,,040007FF N100 N100,72,,,1200,ALT,159,21,20,30.7,53,900,12.2,14.1,19,15,1.2,-3,1,,0.01,0.01,276,263,288,271,1060,1035,1060,1030,0,10,,,87
2021-11-06,14:43:44,21:43:44,-07:00,+37.5102586,-122.4915561,21,3DDiff,596642.2,6.9,,3,-2,-0.01,117.8,1.6,10,-164,38,-13,0.0,1,10.61,0.31,-0.006,0.973,+1.039,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10500,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-5,,,040007FF N100 N100,114,,,1200,ALT,159,21,20,30.7,53,900,12.2,14.1,19,15,1.2,-3,1,,0.01,0.01,276,263,288,272,1060,1035,1065,1030,0,10,,,87
2021-11-06,14:43:45,21:43:45,-07:00,+37.5102353,-122.4915287,21,3DDiff,596643.2,6.7,,3,-2,-0.01,116.5,1.6,10,-163,38,15,0.3,2,10.78,0.42,0.017,0.983,+0.847,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10488,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-5,,,040007FF N100 N100,93,,,1200,ALT,159,21,20,30.8,53,880,12.2,14.1,19,15,1.2,-3,1,,0.01,0.01,276,263,289,272,1055,1040,1060,1030,0,10,,,87
2021-11-06,14:43:46,21:43:46,-07:00,+37.5102125,-122.4914991,21,3DDiff,596644.2,6.8,,3,-2,0.01,116.0,1.6,10,-164,38,-5,0.6,2,10.76,0.34,0.009,0.979,+0.632,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10476,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-5,,,040007FF N100 N100,57,,,1200,ALT,159,21,20,30.8,52,880,12.2,14.1,19,15,1.2,-3,1,,0.01,0.01,277,264,289,272,1060,1040,1050,1015,0,10,,,87
2021-11-06,14:43:47,21:43:47,-07:00,+37.5101922,-122.4914681,21,3DDiff,596645.2,6.8,,3,-2,0.02,116.5,1.6,10,-163,38,1,0.1,1,10.63,0.45,-0.012,0.973,+0.499,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,292,315,-0.191,-0.11,10464,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-5,,,040007FF N100 N100,38,,,1200,ALT,159,21,20,30.9,52,880,12.3,14.1,19,15,1.2,-3,1,,0.01,0.01,277,264,289,273,1055,1040,1045,1020,0,10,,,87
2021-11-06,14:43:48,21:43:48,-07:00,+37.5101730,-122.4914380,21,3DDiff,596646.2,6.6,,3,-2,-0.01,117.1,1.6,10,-163,39,10,0.4,1,10.59,0.43,-0.005,0.969,+0.439,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.191,-0.11,10452,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-4,,,040007FF N100 N100,29,,,1200,ALT,159,21,20,30.8,52,880,12.4,14.1,19,15,1.2,-3,1,,0.01,0.01,277,264,289,273,1055,1040,1050,1020,0,10,,,87
2021-11-06,14:43:49,21:43:49,-07:00,+37.5101537,-122.4914102,21,3DDiff,596647.2,6.4,,2,-2,-0.01,117.0,1.6,10,-163,39,-1,0.2,1,10.67,0.18,-0.026,0.970,+0.650,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.191,-0.11,10443,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-4,,,040007FF N100 N100,25,,,1200,ALT,159,21,20,30.7,52,880,12.3,14.1,18,15,1.2,-3,1,,0.01,0.01,277,264,290,273,1055,1040,1050,1020,0,10,,,87
2021-11-06,14:43:50,21:43:50,-07:00,+37.5101378,-122.4913816,21,3DDiff,596648.2,6.1,,2,-2,0.02,111.2,1.6,10,-163,39,0,0.0,0,10.57,0.23,-0.077,0.981,+0.876,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.191,-0.11,10431,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-4,,,020007FF N100 N100,112,,,1200,ALT,159,21,20,30.7,52,870,12.2,14.1,18,15,1.2,-3,1,,0.01,0.01,277,265,290,273,1055,1040,1050,1020,0,10,,,87
2021-11-06,14:43:51,21:43:51,-07:00,+37.5101284,-122.4913489,22,3DDiff,596649.2,5.6,,2,-1,-0.01,100.0,1.6,10,-163,39,11,0.1,0,10.64,0.11,-0.031,0.955,+1.038,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.191,-0.11,10423,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-4,,,020007FF N100 N100,82,,,1200,ALT,159,21,20,30.6,52,870,12.2,14.1,18,15,1.1,-3,1,,0.01,0.01,278,265,290,274,1055,1035,1050,1020,0,10,,,87
2021-11-06,14:43:52,21:43:52,-07:00,+37.5101203,-122.4913156,22,3DDiff,596650.2,5.5,,3,-1,-0.01,89.0,1.6,10,-162,39,24,0.6,2,10.65,0.33,-0.046,0.982,+1.136,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.191,-0.11,10414,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-3,,,020007FF N100 N100,65,,,1200,ALT,159,21,20,30.5,52,870,12.2,14.1,18,15,1.1,-3,1,,0.01,0.01,278,265,290,274,1055,1035,1050,1020,0,10,,,87
2021-11-06,14:43:53,21:43:53,-07:00,+37.5101170,-122.4912776,22,3DDiff,596651.2,5.8,,3,-0,-0.03,77.5,1.6,10,-163,39,-7,1.7,3,10.77,0.64,-0.064,0.967,+1.049,,304,,,,30.14,122.800,GPS1,,KHAF,0.5,293,315,-0.195,-0.11,10402,TERM,,,,,Fail,,,,,,,,,,,,-13.2,16.7,-3,,,020007FF N100 N100,40,,,1200,ALT,159,21,20,30.5,52,870,12.2,14.1,18,15,1.1,-3,1,,0.01,0.01,278,265,290,274,1055,1030,1045,1015,0,9,,,87
