#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="98.4",engine_hours="98.4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-30,14:06:50,21:06:50,-07:00,+37.5104004,-122.4913670,141,3D,421627.6,0.0,,0,0,0.02,210.8,3.8,5,-25,122,-13,0.0,0,10.36,0.91,-0.018,0.977,+1.121,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,21.4,721,,,080007FF D38 D38,8,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,60,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:51,21:06:51,-07:00,+37.5103965,-122.4913751,146,3D,421628.6,0.0,,0,0,-0.00,210.7,3.8,5,-25,122,-17,0.1,1,10.37,0.87,-0.016,0.980,+1.496,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.4,721,,,040007FF D48 D48,10,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,60,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:52,21:06:52,-07:00,+37.5103995,-122.4910241,86,3D,421629.6,0.0,,0,0,-0.01,210.7,3.8,5,-26,121,-12,0.8,2,10.30,0.87,-0.017,0.979,+2.403,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.4,721,,,020007FF D55 D55,6,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,60,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:53,21:06:53,-07:00,+37.5104046,-122.4909682,78,3D,421630.6,0.0,,0,0,-0.01,210.7,3.8,5,-25,121,3,5.1,5,10.31,0.84,-0.014,0.977,+2.579,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.4,722,,,040007FF D60 D60,6,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,60,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:54,21:06:54,-07:00,+37.5104061,-122.4909553,77,3D,421631.6,0.0,,0,0,-0.01,210.7,3.8,5,-25,121,5,6.8,7,10.29,0.81,-0.015,0.981,+2.465,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.4,723,,,040007FF D72 D72,6,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,61,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:55,21:06:55,-07:00,+37.5104091,-122.4909344,75,3D,421632.6,0.0,,0,0,-0.01,210.7,1.4,7,-25,122,11,5.2,5,10.26,0.77,-0.014,0.980,+2.263,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.5,724,,,020007FF D77 D77,9,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,60,62,61,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:56,21:06:56,-07:00,+37.5104068,-122.4909293,78,3D,421633.6,0.0,,0,0,-0.01,210.7,1.4,7,-25,122,5,2.9,3,10.23,0.74,-0.011,0.976,+1.898,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.5,725,,,040007FF D79 D79,8,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,61,62,61,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:57,21:06:57,-07:00,+37.5104027,-122.4909304,81,3D,421634.6,0.0,,0,0,-0.01,210.7,1.4,7,-25,122,-1,1.0,1,10.22,0.71,-0.014,0.977,+1.763,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.5,726,,,040007FF D89 D89,6,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,61,62,61,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
2021-09-30,14:06:58,21:06:58,-07:00,+37.5103996,-122.4909313,84,3D,421635.6,0.0,,0,0,-0.01,210.7,1.4,7,-25,122,1,-0.0,-0,10.34,0.77,-0.014,0.978,+1.667,,316,,,,30.08,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.5,727,,,040007FF D98 D98,6,,,1200,ALT,66,16,17,0.0,0,0,29.8,12.1,0,9,0.0,90,-7,45,0.00,0.01,65,61,62,61,60,60,60,60,0,0,FUEL PRESS/OIL PRESS,,78
