#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2M",product="GDU 460",software_version="8.92",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="120.0",engine_hours="120.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-12-05,11:46:41,19:46:41,-08:00,+37.5104093,-122.4909141,34,3D (SFD1),71200.5,0.1,,0,0,0.07,,1.3,7,-265,-8,3,0.0,0,,,-0.020,0.969,+0.806,,300,,,,30.20,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,,,-13.2,14.4,-400,0,,,081001F8 A23 A23,10,,,,,56,15,14,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,52,49,50,49,50,50,50,50,0,0,,,90
2021-12-05,11:46:41,19:46:41,-08:00,+37.5104105,-122.4909124,17,3D (SFD1),71201.3,0.0,,0,0,-0.02,,1.3,7,-265,-8,3,0.0,-0,,,-0.020,0.977,+0.781,,300,,,,30.20,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,14.4,-400,,,,081001F8 A25 A25,8,,,,,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,52,49,50,49,50,50,50,50,0,0,,,90
2021-12-05,11:46:42,19:46:42,-08:00,+37.5104085,-122.4909111,24,3D (SFD1),71202.3,0.0,,0,0,0.13,,1.3,7,-265,-8,-2,0.0,-0,,,-0.018,0.974,+0.774,,300,,,,30.20,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,14.4,-400,,,,081001F8 A27 A27,7,,,,,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:43,19:46:43,-08:00,+37.5104052,-122.4909004,31,3D (SFD1),71203.3,0.0,,0,0,-0.01,,1.3,7,-265,-8,-0,0.0,1,,,-0.016,0.976,+0.783,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,14.4,-399,,,,081001F8 A29 A29,5,,L+,,,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:44,19:46:44,-08:00,+37.5104104,-122.4908860,27,3D (SFD1),71204.3,0.0,,0,0,-0.12,,1.3,7,-265,-9,1,0.0,2,,,-0.017,0.975,+0.796,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,14.4,-399,,,,081101F8 A31 A31,6,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:45,19:46:45,-08:00,+37.5104061,-122.4908864,32,3D (SFD1),71205.3,0.0,,0,0,0.01,,1.3,7,-265,-8,3,0.0,1,,,-0.016,0.976,+0.739,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-13.2,14.4,-399,,,,081101F8 A34 A34,7,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-65,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:46,19:46:46,-08:00,+37.5104063,-122.4908816,31,3D (SFD1),71206.3,0.0,,0,0,-0.05,,2.0,7,-265,-8,6,0.0,0,,,-0.018,0.976,+0.679,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-398,,,,081101F8 A37 A37,6,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-61,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:47,19:46:47,-08:00,+37.5104087,-122.4908734,30,3D (SFD1),71207.3,0.0,,0,0,-0.02,,1.3,7,-265,-8,-1,0.0,1,,,-0.018,0.974,+0.724,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-398,,,,081101F8 A38 A38,5,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-54,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:48,19:46:48,-08:00,+37.5104088,-122.4908573,25,3D (SFD1),71208.2,0.0,,0,0,0.02,,1.3,7,-265,-8,-5,0.0,-0,,,-0.017,0.974,+0.790,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-398,,,,081101F8 A40 A40,6,,L+,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-47,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:49,19:46:49,-08:00,+37.5104096,-122.4908604,32,3D (SFD1),71209.3,0.0,,0,0,0.00,,1.3,7,-266,-9,-3,0.0,-0,,,-0.017,0.976,+0.859,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-398,,,,081101F8 A42 A42,6,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-39,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:50,19:46:50,-08:00,+37.5104017,-122.4908832,38,3D (SFD1),71210.3,0.1,,0,0,-0.02,,1.2,8,-265,-9,-2,0.0,1,,,-0.015,0.975,+1.026,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-397,,,,081101F8 A44 A44,8,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-32,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:51,19:46:51,-08:00,+37.5104001,-122.4908938,39,3D (SFD1),71211.3,0.0,,0,0,-0.01,,1.1,9,-266,-9,-4,0.0,0,,,-0.016,0.976,+1.157,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-396,,,,081101F8 A46 A46,7,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-25,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:52,19:46:52,-08:00,+37.5104021,-122.4909047,31,3D (SFD1),71212.3,0.0,,0,0,0.03,,1.1,9,-266,-9,-5,0.0,0,,,-0.016,0.974,+1.259,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-397,,,,081101F8 A48 A48,6,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-17,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:53,19:46:53,-08:00,+37.5104007,-122.4909181,35,3D (SFD1),71213.3,0.0,,0,0,-0.04,,1.1,9,-266,-9,3,0.0,-0,,,-0.018,0.974,+1.364,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-396,,,,081101F8 A51 A51,6,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-11,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-05,11:46:54,19:46:54,-08:00,+37.5104006,-122.4909252,36,3D (SFD1),71214.3,0.0,,0,0,0.01,,1.1,9,-265,-8,11,0.0,-0,,,-0.016,0.975,+1.388,,300,,,,30.20,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,14.4,-395,,,,081101F8 A53 A53,8,,,1200,ALT,56,15,16,0.0,0,0,30.0,12.4,0,7,0.0,-8,-20,,0.00,0.01,53,49,50,49,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,90
