#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="87.5",engine_hours="87.5"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-03,13:20:09,20:20:09,-07:00,+37.5108719,-122.4911914,221,3D-,505227.2,0.0,,0,0,-0.00,,4.0,4,-31,42,-1,0.0,0,,,0.002,0.976,+0.836,,285,7500,,,30.00,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,325,,,081001F8 A28 A28,7,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:09,20:20:09,-07:00,+37.5108719,-122.4911914,221,3D-,505227.2,0.0,,0,0,-0.00,,4.0,4,-31,42,-1,0.0,0,,,0.002,0.976,+0.836,,285,7500,,,30.00,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,325,,,081001F8 A28 A28,7,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:10,20:20:10,-07:00,+37.5108744,-122.4911914,221,3D-,505227.8,0.0,,0,0,-0.00,,4.0,4,-31,42,-4,0.0,0,,,0.000,0.976,+0.820,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,325,,,081001F8 A29 A29,6,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:11,20:20:11,-07:00,+37.5108788,-122.4911956,221,3D-,505228.8,0.0,,0,0,-0.00,,4.0,4,-31,42,-2,0.0,0,,,0.001,0.975,+0.854,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A32 A32,8,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:12,20:20:12,-07:00,+37.5108835,-122.4911904,221,3D-,505229.8,0.0,,0,0,-0.00,,4.0,4,-31,42,-0,0.0,0,,,-0.000,0.977,+0.914,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail/System not usable,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A34 A34,6,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:13,20:20:13,-07:00,+37.5108903,-122.4911837,221,3D-,505230.8,0.0,,0,0,-0.00,,4.0,4,-31,42,-1,0.0,0,,,0.002,0.975,+1.000,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A35 A35,9,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:14,20:20:14,-07:00,+37.5108968,-122.4911524,221,3D-,505231.8,0.0,,0,0,0.00,,4.0,4,-31,42,2,0.0,0,,,0.000,0.974,+1.061,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A38 A38,6,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:15,20:20:15,-07:00,+37.5109033,-122.4911218,221,3D-,505232.8,0.0,,0,0,0.00,,4.0,4,-31,42,1,0.0,0,,,0.001,0.976,+1.072,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A40 A40,5,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
2021-09-03,13:20:16,20:20:16,-07:00,+37.5109093,-122.4910989,221,3D-,505233.8,0.0,,0,0,0.00,,4.0,4,-32,42,-8,0.0,0,,,0.002,0.973,+1.044,,285,7500,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.1,325,,,081101F8 A43 A43,6,,,1200,ALT,65,15,13,0.0,0,0,29.9,11.5,0,6,0.0,-38,-24,0,0.01,0.01,65,61,62,62,60,60,60,65,0,0,FUEL PRESS/OIL PRESS,,73
