#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-24",product="GDU 460",software_version="8.40",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Target Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Airspeed Command (kt),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
2020-04-11,10:23:34,17:23:34,-07:00,+37.5094835,-122.4914989,29,3D,581032.1,0.0,,0,0,-0.01,307.0,1.5,10,-73,-353,-10,0.0,0,11.82,0.82,-0.016,0.962,+0.929,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-439,,,040007FF D98 D98,54,,,1200,ALT,60,5,5,33.0,73,700,17.0,14.4,5,2,3.6,-8,-3,45,129,133,127,146,1125,1115,1170,1070,0,0,15,AOA UNCAL,
2020-04-11,10:23:35,17:23:35,-07:00,+37.5094836,-122.4914991,29,3D,581033.1,0.0,,0,0,-0.01,306.7,1.1,10,-73,-353,-10,0.0,0,11.70,0.72,-0.020,0.955,+0.723,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-440,,,040007FF D98 D98,64,,,1200,ALT,60,5,5,32.8,71,680,17.4,14.4,5,2,3.6,-8,-3,45,129,134,128,147,1120,1105,1160,1070,0,0,15,AOA UNCAL,
2020-04-11,10:23:36,17:23:36,-07:00,+37.5094837,-122.4914997,29,3D,581034.1,0.0,,0,0,-0.00,306.7,1.1,10,-73,-353,-3,0.0,0,11.76,0.62,-0.012,0.971,+0.644,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-440,,,040007FF D98 D98,53,,,1200,ALT,60,5,5,32.8,69,670,17.7,14.4,5,2,3.6,-8,-3,45,130,135,129,147,1115,1095,1140,1070,0,0,15,AOA UNCAL,
2020-04-11,10:23:37,17:23:37,-07:00,+37.5094839,-122.4915006,29,3D,581035.0,0.0,,0,0,-0.00,306.7,1.1,10,-73,-353,-14,0.0,0,11.76,0.59,-0.022,0.942,+0.740,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-441,,,040007FF N1 N1,71,,,1200,ALT,60,5,5,32.7,68,660,17.8,14.4,5,2,3.6,-8,-3,45,131,136,130,148,1115,1090,1125,1070,0,0,15,AOA UNCAL,
2020-04-11,10:23:38,17:23:38,-07:00,+37.5094839,-122.4915012,29,3D,581036.1,0.0,,0,0,-0.01,306.7,1.1,10,-74,-353,-4,0.0,0,11.81,0.56,-0.001,0.962,+0.644,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-442,,,040007FF N4 N4,63,,,1200,ALT,60,5,5,32.7,67,650,18.2,14.4,5,2,3.7,-8,-3,45,132,137,130,149,1095,1075,1105,1045,0,0,15,AOA UNCAL,
2020-04-11,10:23:39,17:23:39,-07:00,+37.5094838,-122.4915018,29,3D,581037.1,0.0,,0,0,-0.00,306.7,1.1,10,-73,-353,-3,0.0,0,11.68,0.74,-0.013,0.957,+1.248,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-442,,,040007FF N8 N8,70,,,1200,ALT,60,5,5,32.9,67,640,18.3,14.4,5,2,3.7,-8,-3,45,133,137,131,150,1080,1065,1100,1045,0,0,15,AOA UNCAL,
2020-04-11,10:23:40,17:23:40,-07:00,+37.5094840,-122.4915025,29,3D,581038.1,0.0,,0,0,0.00,306.6,1.1,10,-73,-353,-5,0.0,0,11.67,0.68,-0.011,0.949,+0.773,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.1,-443,,,040007FF N12 N12,77,,,1200,ALT,60,5,5,33.1,66,630,18.6,14.4,5,2,3.8,-8,-3,45,133,138,132,150,1070,1045,1085,1040,0,0,15,AOA UNCAL,
2020-04-11,10:23:41,17:23:41,-07:00,+37.5094843,-122.4915028,29,3D,581039.1,0.0,,0,0,-0.00,306.6,1.1,10,-73,-353,2,0.0,0,11.69,0.70,-0.032,0.988,+0.847,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-443,,,040007FF N16 N16,55,,,1200,ALT,60,5,5,33.0,66,630,18.9,14.4,5,2,3.8,-8,-3,45,134,139,133,151,1065,1035,1085,1035,0,0,15,AOA UNCAL,
2020-04-11,10:23:42,17:23:42,-07:00,+37.5094847,-122.4915027,30,3D,581040.1,0.0,,0,0,0.00,306.6,1.1,10,-73,-353,-6,0.0,0,11.77,0.59,-0.003,0.991,+0.564,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-443,,,040007FF N19 N19,68,,,1200,ALT,60,5,5,32.7,65,630,18.9,14.4,5,2,3.8,-8,-3,45,135,140,134,152,1065,1030,1040,1035,0,0,15,AOA UNCAL,
2020-04-11,10:23:43,17:23:43,-07:00,+37.5094848,-122.4915028,29,3D,581041.0,0.0,,0,0,-0.01,306.7,1.1,10,-73,-353,3,0.0,0,11.82,0.65,-0.001,0.969,+0.671,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-444,,,040007FF N22 N22,68,,,1200,ALT,60,5,5,32.4,65,640,19.0,14.4,5,2,3.8,-8,-3,45,135,140,134,152,1055,1020,1030,1035,0,0,15,AOA UNCAL,
2020-04-11,10:23:44,17:23:44,-07:00,+37.5094848,-122.4915026,29,3D,581042.1,0.0,,0,0,0.00,306.7,1.5,10,-73,-353,4,0.0,0,11.83,0.65,-0.045,0.983,+0.919,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-444,,,040007FF N25 N25,67,,,1200,ALT,60,5,5,32.4,65,630,19.1,14.4,5,2,3.8,-8,-3,45,136,141,135,153,1045,1020,1025,1030,0,0,15,AOA UNCAL,
2020-04-11,10:23:45,17:23:45,-07:00,+37.5094847,-122.4915027,29,3D,581043.0,0.0,,0,0,-0.00,306.8,1.1,10,-74,-353,-7,0.0,0,11.79,0.71,-0.031,0.960,+1.021,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-445,,,040007FF N29 N29,60,,,1200,ALT,60,5,5,32.4,65,630,19.2,14.4,5,2,3.7,-8,-3,45,137,142,136,154,1045,1015,1005,1025,0,0,15,AOA UNCAL,
2020-04-11,10:23:46,17:23:46,-07:00,+37.5094843,-122.4915028,29,3D,581044.1,0.0,,0,0,-0.00,306.6,1.1,10,-73,-353,5,0.0,0,11.76,0.64,-0.014,0.958,+0.775,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-445,,,040007FF N32 N32,72,,,1200,ALT,61,5,5,32.5,65,630,19.3,14.4,5,2,3.6,-8,-3,45,137,142,136,155,1055,1020,1000,1025,0,0,15,AOA UNCAL,
2020-04-11,10:23:47,17:23:47,-07:00,+37.5094842,-122.4915030,29,3D,581045.1,0.0,,0,0,0.01,306.7,1.1,10,-74,-353,-9,0.0,0,11.75,0.61,0.020,0.951,+0.662,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-445,,,040007FF N32 N32,53,,,1200,ALT,61,5,5,32.8,65,640,19.2,14.4,5,2,3.6,-8,-3,45,138,143,137,155,1050,1015,1010,1020,0,0,15,AOA UNCAL,
2020-04-11,10:23:48,17:23:48,-07:00,+37.5094844,-122.4915027,29,3D,581046.1,0.0,,0,0,-0.00,306.7,1.1,10,-74,-353,5,0.0,0,11.75,0.65,0.024,0.987,+1.017,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-446,,,040007FF N32 N32,79,,,1200,ALT,61,5,5,33.1,65,630,19.1,14.4,5,2,3.5,-8,-3,45,139,144,138,156,1050,1005,1005,1005,0,0,15,AOA UNCAL,
2020-04-11,10:23:49,17:23:49,-07:00,+37.5094845,-122.4915023,29,3D,581047.0,0.0,,0,0,-0.00,306.6,1.1,10,-74,-353,5,0.0,0,11.70,0.63,0.021,0.956,+0.957,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-446,,,040007FF N32 N32,58,,,1200,ALT,61,5,5,33.2,65,630,19.1,14.4,5,2,3.5,-8,-3,45,139,144,138,157,1045,1000,990,1005,0,0,15,AOA UNCAL,
2020-04-11,10:23:50,17:23:50,-07:00,+37.5094847,-122.4915022,29,3D,581048.0,0.0,,0,0,-0.00,306.8,1.1,10,-73,-353,10,0.0,0,11.73,0.71,-0.006,0.975,+0.695,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-446,,,040007FF N32 N32,56,,,1200,ALT,61,5,5,33.1,65,630,19.1,14.4,5,2,3.5,-8,-3,45,140,145,139,157,1060,995,1020,1005,0,0,15,AOA UNCAL,
2020-04-11,10:23:51,17:23:51,-07:00,+37.5094847,-122.4915017,29,3D,581049.0,0.0,,0,0,-0.01,306.8,1.1,10,-73,-353,-1,0.0,0,11.77,0.75,-0.025,0.956,+0.617,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-446,,,040007FF N32 N32,75,,,1200,ALT,61,5,5,32.2,65,620,19.1,14.4,5,2,3.5,-8,-3,45,140,145,140,158,1065,985,1030,990,0,0,15,AOA UNCAL,
2020-04-11,10:23:52,17:23:52,-07:00,+37.5094848,-122.4915010,29,3D,581050.0,0.0,,0,0,-0.00,306.9,1.1,10,-74,-353,-5,0.0,0,11.73,0.73,-0.010,0.975,+0.768,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-446,,,040007FF N36 N36,53,,,1200,ALT,61,5,5,32.2,65,630,19.1,14.4,5,2,3.6,-8,-3,45,141,146,140,159,1065,975,1025,990,0,0,15,AOA UNCAL,
2020-04-11,10:23:53,17:23:53,-07:00,+37.5094847,-122.4915010,29,3D,581051.0,0.0,,0,0,-0.01,306.9,1.1,10,-74,-353,5,0.0,0,11.79,0.66,0.007,0.954,+0.844,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N40 N40,57,,,1200,ALT,61,5,5,32.0,65,630,19.1,14.4,5,2,3.6,-8,-3,45,142,147,141,159,1070,975,1025,990,0,0,15,AOA UNCAL,
2020-04-11,10:23:54,17:23:54,-07:00,+37.5094848,-122.4915010,29,3D,581052.0,0.0,,0,0,-0.00,306.9,1.1,10,-74,-353,-7,0.0,0,11.82,0.56,-0.025,0.962,+0.753,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N43 N43,55,,,1200,ALT,61,5,5,32.4,65,630,19.2,14.4,5,2,3.6,-8,-3,45,142,147,141,160,1070,980,1020,1000,0,0,15,AOA UNCAL,
2020-04-11,10:23:55,17:23:55,-07:00,+37.5094847,-122.4915010,29,3D,581053.0,0.0,,0,0,-0.00,307.0,1.1,10,-74,-353,-0,0.0,0,11.74,0.65,0.008,0.950,+0.842,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N46 N46,53,,,1200,ALT,61,5,5,32.4,65,670,19.3,14.4,4,2,3.6,-8,-3,45,143,148,142,161,1070,985,1040,1000,0,0,15,AOA UNCAL,
2020-04-11,10:23:56,17:23:56,-07:00,+37.5094847,-122.4915011,29,3D,581054.1,0.0,,0,0,0.01,306.9,1.1,10,-73,-353,18,0.0,1,11.76,0.58,-0.007,0.968,+2.578,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N50 N50,45,,,1200,ALT,61,5,5,32.6,65,700,19.3,14.4,4,2,3.6,-8,-3,45,144,148,143,161,1075,1000,1025,1010,0,0,16,AOA UNCAL,
2020-04-11,10:23:57,17:23:57,-07:00,+37.5093728,-122.4915112,218,3D (GPSR1),581037.0,0.3,,-4,0,-0.05,306.8,33.2,4,-73,-353,7,0.0,1,11.75,0.50,-0.021,0.964,+1.317,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,-0.006,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N54 N54,48,,,1200,ALT,61,5,5,32.8,65,720,19.1,14.4,4,2,3.5,-8,-3,45,144,149,143,162,1080,1005,1045,1020,0,0,17,AOA UNCAL,
2020-04-11,10:23:58,17:23:58,-07:00,+37.5093994,-122.4915251,166,3D (GPSR1),581038.2,5.2,,-3,-0,0.06,306.7,33.2,4,-73,-353,5,0.0,0,11.69,0.47,0.020,0.937,+0.661,,271,,29.62,122.800,GPS,KPAO,18.2,99,99,-0.004,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.0,-447,,,040007FF N57 N57,41,,,1200,ALT,61,5,5,33.0,66,720,18.8,14.4,4,2,3.5,-8,-3,45,145,150,144,163,1085,1010,1045,1025,0,0,17,AOA UNCAL,
