#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="108.7",engine_hours="108.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-23,13:52:55,20:52:55,-07:00,+37.5135169,-122.4952247,47,3DDiff (PFD1),593592.6,0.0,,0,0,-0.00,,1.4,10,,,,,,,,,,,,120,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault,,,,,,,,,,,,-13.2,,,,,,,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2021-10-23,13:52:55,20:52:55,-07:00,+37.5135169,-122.4952247,47,3DDiff (PFD1),593592.6,0.0,,0,0,-0.00,,1.4,10,,,,,,,,,,,,120,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,,,,,,,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2021-10-23,13:52:56,20:52:56,-07:00,+37.5135163,-122.4952286,47,3DDiff (PFD1),593593.6,0.0,,0,0,-0.00,200.4,1.4,10,14,69,-5,0.0,0,9.99,0.94,-0.015,0.973,-19.871,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,400,,,040007FF N82 N82,6,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,,,86
2021-10-23,13:52:57,20:52:57,-07:00,+37.5135160,-122.4952321,47,3DDiff (PFD1),593594.6,0.0,,0,0,0.00,200.4,1.4,10,14,69,-9,0.0,0,10.00,0.93,-0.014,0.972,-18.480,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,399,,,040007FF N85 N85,12,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,,,86
2021-10-23,13:52:58,20:52:58,-07:00,+37.5135156,-122.4952356,47,3DDiff (PFD1),593595.6,0.0,,0,0,0.00,200.3,1.4,10,14,68,-1,0.0,0,10.02,0.99,-0.020,0.979,-16.119,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,399,,,040007FF N88 N88,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:52:59,20:52:59,-07:00,+37.5135154,-122.4952389,47,3DDiff (PFD1),593596.6,0.0,,0,0,-0.00,200.3,1.4,10,14,69,2,0.0,0,9.99,1.03,-0.016,0.977,-13.405,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,399,,,040007FF N92 N92,9,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:00,20:53:00,-07:00,+37.5135154,-122.4952422,48,3DDiff (PFD1),593597.6,0.0,,0,0,0.00,200.4,1.4,10,14,69,4,0.0,1,10.00,1.00,-0.013,0.981,-11.253,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,398,,,040007FF N95 N95,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:01,20:53:01,-07:00,+37.5135155,-122.4952449,48,3DDiff (PFD1),593598.6,0.0,,0,0,0.00,200.4,1.4,10,14,69,9,0.1,1,9.98,0.99,-0.016,0.983,-9.581,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,398,,,040007FF N99 N99,5,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:02,20:53:02,-07:00,+37.5135151,-122.4952475,48,3DDiff (PFD1),593599.6,0.0,,0,0,-0.00,200.4,1.4,10,15,69,8,0.1,1,10.02,0.98,-0.018,0.972,-8.063,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,398,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:03,20:53:03,-07:00,+37.5135148,-122.4952495,48,3DDiff (PFD1),593600.6,0.0,,0,0,-0.00,200.4,1.4,10,15,69,4,0.0,1,10.05,0.95,-0.017,0.979,-7.093,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,398,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:04,20:53:04,-07:00,+37.5135140,-122.4952509,48,3DDiff (PFD1),593601.6,0.0,,0,0,-0.00,200.4,1.4,10,15,69,5,-0.0,1,10.07,0.98,-0.017,0.977,-6.427,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,397,,,040007FF N100 N100,5,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:05,20:53:05,-07:00,+37.5135132,-122.4952524,48,3DDiff (PFD1),593602.6,0.0,,0,0,-0.00,200.4,1.5,9,15,69,0,-0.0,1,10.05,0.99,-0.016,0.978,-5.508,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/00000001 00000000,,,,,,,,,,,,-13.2,18.2,397,,,040007FF N100 N100,5,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:06,20:53:06,-07:00,+37.5135125,-122.4952542,48,3DDiff (PFD1),593603.6,0.0,,0,0,-0.00,200.4,1.3,11,15,69,1,0.0,1,10.10,1.00,-0.018,0.973,-5.209,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,396,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:07,20:53:07,-07:00,+37.5135125,-122.4952563,48,3DDiff (PFD1),593604.6,0.0,,0,0,0.00,200.4,1.3,11,15,69,1,0.1,1,10.11,0.97,-0.015,0.973,-5.197,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,396,,,040007FF N100 N100,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:08,20:53:08,-07:00,+37.5135120,-122.4952588,48,3DDiff (PFD1),593605.6,0.0,,0,0,-0.00,200.4,1.3,11,15,69,2,0.1,1,10.04,0.95,-0.015,0.971,-5.297,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,396,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:09,20:53:09,-07:00,+37.5135112,-122.4952613,48,3DDiff (PFD1),593606.6,0.0,,0,0,0.00,200.3,1.3,11,15,69,-3,0.2,1,10.05,0.98,-0.015,0.981,-5.125,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,395,,,040007FF N100 N100,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:10,20:53:10,-07:00,+37.5135107,-122.4952639,48,3DDiff (PFD1),593607.6,0.0,,0,0,-0.00,200.3,1.3,11,14,69,-9,0.1,0,10.05,0.94,-0.013,0.977,-4.275,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,395,,,040007FF N100 N100,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,223,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:11,20:53:11,-07:00,+37.5135096,-122.4952663,48,3DDiff (PFD1),593608.6,0.0,,0,0,-0.00,200.3,1.3,11,14,69,-3,0.0,0,10.08,0.93,-0.016,0.976,-3.258,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,394,,,040007FF N100 N100,7,,,1200,ALT,167,21,20,33.3,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,222,234,230,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:12,20:53:12,-07:00,+37.5135088,-122.4952682,48,3DDiff (PFD1),593609.6,0.0,,0,0,-0.00,200.3,1.3,11,14,69,2,0.0,0,10.07,0.91,-0.017,0.976,-2.916,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,394,,,040007FF N100 N100,5,,,1200,ALT,167,21,20,33.2,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,219,222,234,229,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:13,20:53:13,-07:00,+37.5135085,-122.4952700,48,3DDiff (PFD1),593610.6,0.0,,0,0,-0.00,200.3,1.3,11,15,69,1,-0.0,0,10.08,0.95,-0.019,0.976,-3.159,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,394,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.2,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,218,222,234,229,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:14,20:53:14,-07:00,+37.5135077,-122.4952714,48,3DDiff (PFD1),593611.6,0.0,,0,0,-0.00,200.3,1.3,11,15,69,2,0.0,1,10.07,0.96,-0.012,0.979,-3.467,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,394,,,040007FF N100 N100,6,,,1200,ALT,167,21,20,33.2,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,218,222,234,229,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:15,20:53:15,-07:00,+37.5135070,-122.4952732,48,3DDiff (PFD1),593612.6,0.0,,0,0,-0.00,200.4,1.3,11,15,69,2,0.4,1,10.08,1.01,-0.015,0.975,-4.055,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,394,,,040007FF N100 N100,7,,,1200,ALT,167,21,20,33.2,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,218,222,234,229,240,240,280,250,0,0,OIL PRESS,,86
2021-10-23,13:53:16,20:53:16,-07:00,+37.5135069,-122.4952748,48,3DDiff (PFD1),593613.6,0.0,,0,0,-0.00,200.3,1.3,11,15,69,3,1.3,2,10.10,1.00,-0.019,0.971,-4.603,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,393,,,040007FF N100 N100,8,,,1200,ALT,167,21,20,33.2,0,0,29.8,12.4,0,9,0.0,-11,-5,0.69,0.01,0.01,218,222,234,229,240,240,280,245,0,0,OIL PRESS,,86
2021-10-23,13:53:17,20:53:17,-07:00,+37.5135069,-122.4952748,48,3DDiff (PFD1),593614.6,0.0,,0,0,-0.00,200.3,1.3,11,15,69,4,1.0,2,10.11,0.97,-0.017,0.975,-5.314,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,393,,,040007FF N100 N100,20,,,1200,ALT,167,21,20,33.2,0,0,29.8,11.7,0,9,0.0,-11,-5,0.69,0.01,0.01,218,222,232,229,235,240,280,245,0,0,OIL PRESS,,86
2021-10-23,13:53:18,20:53:18,-07:00,+37.5135069,-122.4952749,48,3DDiff (PFD1),593615.6,0.0,,0,0,-0.00,200.3,1.3,11,15,69,1,1.3,2,10.11,1.02,-0.041,0.974,-5.471,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,393,,,040007FF N100 N100,33,,,1200,ALT,167,21,20,33.3,2,0,29.5,11.0,0,7,0.0,-11,-5,0.69,0.01,0.01,218,222,233,228,235,240,315,245,0,0,OIL PRESS,,86
2021-10-23,13:53:19,20:53:19,-07:00,+37.5135069,-122.4952749,48,3DDiff (PFD1),593616.6,0.0,,0,0,-0.00,200.2,1.3,11,15,69,-1,1.0,2,10.17,1.09,-0.081,0.978,-5.521,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,393,,,040007FF N100 N100,141,,,1200,ALT,167,21,20,33.2,13,340,28.8,11.0,0,7,0.0,-11,-5,0.69,0.01,0.01,218,222,233,227,245,305,335,250,0,0,OIL PRESS,,86
2021-10-23,13:53:20,20:53:20,-07:00,+37.5135069,-122.4952749,48,3DDiff (PFD1),593617.6,0.0,,0,0,0.00,200.3,1.3,11,15,69,1,0.3,1,10.19,0.97,0.009,0.982,-5.446,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,392,,,040007FF N100 N100,200,,,1200,ALT,167,21,20,31.2,23,450,27.9,11.6,0,7,0.0,-11,-5,0.69,0.01,0.01,218,222,233,228,255,330,340,310,0,0,OIL PRESS,,86
2021-10-23,13:53:21,20:53:21,-07:00,+37.5135069,-122.4952750,48,3DDiff (PFD1),593618.6,0.0,,0,0,-0.00,200.2,1.3,11,15,69,13,0.0,1,10.07,1.04,-0.006,0.964,-4.621,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,391,,,040007FF N100 N100,39,,,1200,ALT,167,21,20,28.3,33,900,25.2,12.0,0,7,1.2,-11,-5,0.69,0.01,0.01,218,222,233,228,365,425,430,415,0,3,OIL PRESS,,86
2021-10-23,13:53:22,20:53:22,-07:00,+37.5135068,-122.4952751,48,3DDiff (PFD1),593619.6,0.0,,0,0,-0.00,200.3,1.3,11,16,70,33,1.0,2,10.16,1.01,-0.012,0.966,-3.211,,120,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.2,391,,,040007FF N100 N100,25,,,1200,ALT,168,21,20,27.0,43,1090,20.6,12.3,0,8,2.2,-11,-5,0.69,0.01,0.01,218,222,234,229,490,525,535,520,0,12,,,86
