#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="125.1",engine_hours="125.1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-12-24,15:14:50,23:14:50,-08:00,+37.5137156,-122.4951200,-66,3D-,515708.5,24.8,28,6,12,-0.83,,1.2,9,71,33,-1,0.0,-0,,,-0.018,0.977,-1.036,,182,,,,29.88,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,15.0,82,,,,081001F8 A25 A25,5,,,,,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,,,91
2021-12-24,15:14:51,23:14:51,-08:00,+37.5134588,-122.4951852,5,3D (SFD1),515690.8,11.8,,-0,-0,-0.03,,1.2,9,71,33,5,0.0,0,,,-0.018,0.977,-0.869,,182,,,,29.88,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,15.0,82,,,,081001F8 A26 A26,6,,,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,,,91
2021-12-24,15:14:52,23:14:52,-08:00,+37.5134558,-122.4951891,1,3D (SFD1),515691.8,1.7,,-0,-0,-0.04,,1.2,9,71,33,-1,0.0,-0,,,-0.016,0.977,-0.467,,182,,,,29.88,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,15.0,82,,,,081001F8 A29 A29,6,,,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:53,23:14:53,-08:00,+37.5134567,-122.4951866,-2,3D (SFD1),515692.8,0.3,,-0,-0,-0.06,,1.2,9,71,33,1,0.0,-0,,,-0.019,0.975,-0.070,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,15.0,83,,,,081001F8 A31 A31,12,,L+,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:54,23:14:54,-08:00,+37.5134665,-122.4951852,5,3D (SFD1),515693.8,0.1,,-0,-0,-0.02,,1.2,9,71,33,3,0.0,0,,,-0.018,0.976,+0.267,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.2,15.0,83,,,,081101F8 A34 A34,5,,,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:55,23:14:55,-08:00,+37.5134723,-122.4951851,-1,3D (SFD1),515694.8,0.1,,-0,-0,-0.00,,1.7,9,71,33,-3,0.0,0,,,-0.017,0.976,+0.548,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-13.2,15.0,84,,,,081101F8 A35 A35,6,,,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:56,23:14:56,-08:00,+37.5134628,-122.4951955,2,3D (SFD1),515695.8,0.1,,-0,-0,0.03,,1.7,9,71,33,-2,0.0,0,,,-0.017,0.977,+0.831,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,84,,,,081101F8 A37 A37,5,,,1200,ALT,154,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:57,23:14:57,-08:00,+37.5134682,-122.4951821,-5,3D (SFD1),515696.9,0.1,,-0,-0,-0.12,,1.2,9,71,33,-1,0.0,0,,,-0.017,0.977,+1.037,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,84,,,,081101F8 A40 A40,7,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:58,23:14:58,-08:00,+37.5134749,-122.4951745,-4,3D (SFD1),515697.8,0.1,,-0,-0,0.02,,1.2,9,71,33,-1,0.0,-0,,,-0.017,0.976,+1.174,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,84,,,,081101F8 A41 A41,6,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:14:59,23:14:59,-08:00,+37.5134824,-122.4951801,-3,3D (SFD1),515698.8,0.1,,-0,-0,-0.11,,1.2,9,71,33,-1,0.0,-0,,,-0.017,0.977,+1.229,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,85,,,,081101F8 A43 A43,6,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:00,23:15:00,-08:00,+37.5134858,-122.4951773,-5,3D (SFD1),515699.8,0.0,,-0,-0,0.10,,1.2,9,71,33,2,0.0,0,,,-0.018,0.975,+1.318,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,85,,,,081101F8 A46 A46,5,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:01,23:15:01,-08:00,+37.5134813,-122.4951799,-1,3D (SFD1),515700.9,0.1,,-0,-0,-0.04,,1.2,9,71,33,-6,0.0,-0,,,-0.016,0.977,+1.448,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,86,,,,081101F8 A49 A49,8,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:02,23:15:02,-08:00,+37.5134758,-122.4951773,-1,3D (SFD1),515701.9,0.1,,-0,-0,-0.14,,1.2,9,71,33,-3,0.0,0,,,-0.015,0.977,+1.483,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,86,,,,081101F8 A50 A50,6,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:03,23:15:03,-08:00,+37.5134705,-122.4951765,-2,3D (SFD1),515702.8,0.1,,-0,-0,0.01,,1.2,9,71,33,2,0.0,0,,,-0.018,0.979,+1.747,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A53 A53,7,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:04,23:15:04,-08:00,+37.5134754,-122.4951780,-5,3D (SFD1),515703.8,0.1,,-0,-0,0.01,,1.2,9,71,33,-6,0.1,0,,,-0.017,0.977,+1.888,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A55 A55,5,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:05,23:15:05,-08:00,+37.5134733,-122.4951801,0,3D (SFD1),515704.8,0.1,,-0,-0,0.17,,1.2,9,70,32,-4,0.0,0,,,-0.017,0.975,+2.117,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A58 A58,5,,,1200,ALT,155,21,20,33.9,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,212,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:06,23:15:06,-08:00,+37.5134792,-122.4951807,-0,3D (SFD1),515705.8,0.1,,-0,-0,-0.02,,1.2,9,71,32,-2,-0.0,0,,,-0.018,0.976,+2.258,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A60 A60,6,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,211,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:07,23:15:07,-08:00,+37.5134820,-122.4951789,-4,3D (SFD1),515706.8,0.1,,-0,-0,0.05,,1.2,9,71,32,1,-0.0,0,,,-0.017,0.976,+2.367,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A62 A62,6,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,208,225,211,215,215,255,215,0,0,OIL PRESS,,91
2021-12-24,15:15:08,23:15:08,-08:00,+37.5134855,-122.4951748,-1,3D (SFD1),515707.8,0.1,,-0,-0,0.01,,1.2,9,71,33,-3,0.0,-0,,,-0.019,0.977,+2.274,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A64 A64,6,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,215,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:09,23:15:09,-08:00,+37.5134804,-122.4951705,-4,3D (SFD1),515708.8,0.1,,-0,-0,-0.05,,1.2,9,70,32,-4,0.0,-0,,,-0.018,0.977,+2.111,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A65 A65,7,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,215,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:10,23:15:10,-08:00,+37.5134837,-122.4951842,1,3D (SFD1),515709.8,0.1,,-0,-0,-0.01,,1.2,9,70,32,-3,-0.0,0,,,-0.014,0.976,+1.873,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,87,,,,081101F8 A67 A67,6,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,215,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:11,23:15:11,-08:00,+37.5134842,-122.4951722,-5,3D (SFD1),515710.8,0.1,,-0,-0,0.05,,1.2,9,70,32,1,-0.0,0,,,-0.019,0.978,+1.605,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,88,,,,081101F8 A70 A70,4,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,215,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:12,23:15:12,-08:00,+37.5134876,-122.4951747,-4,3D (SFD1),515711.8,0.0,,-0,-0,-0.04,,1.2,9,71,32,4,0.0,0,,,-0.017,0.977,+1.441,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,88,,,,081101F8 A71 A71,7,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,215,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:13,23:15:13,-08:00,+37.5134878,-122.4951753,-4,3D (SFD1),515712.8,0.0,,-0,-0,-0.02,,1.2,9,70,32,2,0.0,0,,,-0.021,0.977,+1.454,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,89,,,,081101F8 A74 A74,7,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,210,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:14,23:15:14,-08:00,+37.5134878,-122.4951755,-3,3D (SFD1),515713.8,0.0,,-0,-0,-0.01,,1.2,9,70,32,-7,-0.0,0,,,-0.015,0.976,+1.573,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,89,,,,081101F8 A76 A76,5,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,210,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:15,23:15:15,-08:00,+37.5134874,-122.4951756,-3,3D (SFD1),515714.8,0.0,,-0,-0,-0.00,,1.2,9,70,32,1,0.0,-0,,,-0.017,0.976,+1.676,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,89,,,,081101F8 A78 A78,14,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,210,215,250,215,0,0,OIL PRESS,,91
2021-12-24,15:15:16,23:15:16,-08:00,+37.5134869,-122.4951756,-3,3D (SFD1),515715.8,0.0,,-0,-0,-0.00,,1.2,9,71,32,11,0.0,-0,,,-0.018,0.976,+1.972,,182,,,,29.88,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.0,89,,,,081101F8 A80 A80,6,,,1200,ALT,155,21,20,33.8,0,0,29.7,12.6,0,6,0.0,-10,-19,,0.01,0.01,197,207,225,211,210,215,250,215,0,0,OIL PRESS,,91
