#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-24",product="GDU 460",software_version="8.40",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Target Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Airspeed Command (kt),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,
2020-04-11,11:46:06,18:46:06,-07:00,+37.5095259,-122.4914903,39,3D-,585983.6,0.1,,0,0,-0.18,,1.4,10,-69,4,-0,0.0,0,,,-0.010,0.970,+0.931,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Powerup,,,,,,,,,,,-13.4,13.9,-215,,,081101F8 A31 A31,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,ECS FAIL,
2020-04-11,11:46:06,18:46:06,-07:00,+37.5095259,-122.4914903,39,3D-,585983.7,0.1,,0,0,-0.18,,1.4,10,-69,4,-0,0.0,0,,,-0.010,0.970,+0.931,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Powerup,,,,,,,,,,,-13.4,13.9,-215,,,081101F8 A31 A31,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,ECS FAIL,
2020-04-11,11:46:06,18:46:06,-07:00,+37.5095256,-122.4914934,39,3D-,585984.4,0.0,,0,0,-0.09,,1.4,10,-69,4,1,0.0,0,,,-0.011,0.969,+1.012,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Powerup,,,,,,,,,,,-13.4,13.9,-215,,,081101F8 A32 A32,5,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,ECS FAIL,
2020-04-11,11:46:07,18:46:07,-07:00,+37.5095251,-122.4914963,40,3D-,585985.4,0.0,,0,0,-0.02,,1.1,10,-69,4,3,0.0,0,,,-0.011,0.970,+0.981,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Powerup,,,,,,,,,,,-13.4,13.9,-215,,,081101F8 A34 A34,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,ECS FAIL,
2020-04-11,11:46:08,18:46:08,-07:00,+37.5095243,-122.4914986,39,3D-,585986.4,0.0,,0,0,-0.01,,1.1,10,-69,4,-1,0.0,0,,,-0.011,0.970,+0.727,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Powerup,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A36 A36,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:09,18:46:09,-07:00,+37.5095229,-122.4914994,39,3D-,585987.4,0.0,,0,0,-0.00,,1.1,10,-69,4,-4,0.0,0,,,-0.011,0.968,+0.716,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail/Communication fault/00000001 00000000,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A38 A38,7,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:10,18:46:10,-07:00,+37.5095210,-122.4915004,39,3D-,585988.4,0.0,,0,0,-0.00,,1.1,10,-69,4,-1,0.0,0,,,-0.012,0.969,+0.755,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A40 A40,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:11,18:46:11,-07:00,+37.5095194,-122.4915008,38,3D-,585989.4,0.0,,0,0,-0.00,,1.1,10,-69,4,1,0.0,0,,,-0.011,0.970,+0.833,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A42 A42,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:12,18:46:12,-07:00,+37.5095181,-122.4915004,38,3D-,585990.4,0.0,,0,0,-0.00,,1.1,10,-69,4,3,0.0,0,,,-0.012,0.969,+1.068,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A44 A44,5,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:13,18:46:13,-07:00,+37.5095169,-122.4915000,37,3D-,585991.4,0.0,,0,0,-0.00,,1.1,10,-69,4,5,0.0,0,,,-0.011,0.969,+0.978,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-214,,,081101F8 A46 A46,5,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:14,18:46:14,-07:00,+37.5095164,-122.4915002,37,3D-,585992.4,0.0,,0,0,-0.00,,1.1,10,-69,4,1,0.0,0,,,-0.011,0.968,+0.943,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-213,,,081101F8 A47 A47,7,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:15,18:46:15,-07:00,+37.5095158,-122.4915011,36,3D-,585993.4,0.0,,0,0,-0.00,,1.1,10,-69,4,-3,0.0,0,,,-0.010,0.969,+0.764,,271,,30.00,,GPS,KPAO,18.2,99,99,0.004,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-213,,,081101F8 A49 A49,6,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:16,18:46:16,-07:00,+37.5095147,-122.4915017,36,3D-,585994.4,0.0,,0,0,0.00,,1.1,10,-69,4,-4,0.0,0,,,-0.012,0.959,+0.898,,271,,30.00,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-213,,,081101F8 A52 A52,9,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:46:17,18:46:17,-07:00,+37.5095137,-122.4915023,36,3D,585995.4,0.0,,0,0,0.00,,1.1,10,-69,4,-3,0.0,0,,,-0.019,0.971,+1.027,,271,,30.00,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.9,-213,,,040001F8 A53 A53,43,,,1200,ALT,86,3,4,11.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,149,121,149,127,90,65,100,65,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
