#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="109.9",engine_hours="109.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-10-31,12:20:14,19:20:14,-07:00,+37.5103737,-122.4909546,34,3D,69631.7,0.0,,0,0,0.00,,1.4,7,-62,20,3,-0.0,0,,,-0.016,0.977,+1.702,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,66,,,040001F8 A59 A59,13,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,8,0.0,-5,4,,0.01,0.01,179,177,184,180,145,145,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:15,19:20:15,-07:00,+37.5103760,-122.4909567,32,3D,69632.7,0.0,,0,0,0.00,,1.4,7,-62,20,-6,-0.0,-0,,,-0.016,0.976,+1.828,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,66,,,040001F8 A61 A61,9,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,8,0.0,-5,4,,0.01,0.01,179,177,184,180,145,145,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:16,19:20:16,-07:00,+37.5103776,-122.4909586,31,3D,69633.7,0.0,,0,0,0.00,,1.4,7,-63,20,-9,0.0,-0,,,-0.017,0.977,+2.149,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,66,,,040001F8 A63 A63,9,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,145,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:17,19:20:17,-07:00,+37.5103793,-122.4909599,30,3D,69634.7,0.0,,0,0,0.00,,1.4,7,-63,20,-6,0.0,0,,,-0.018,0.976,+2.538,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,66,,,040001F8 A65 A65,8,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:18,19:20:18,-07:00,+37.5103806,-122.4909604,30,3D,69635.7,0.0,,0,0,-0.00,,1.4,7,-63,20,-1,-0.0,1,,,-0.018,0.976,+2.853,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,66,,,040001F8 A68 A68,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:19,19:20:19,-07:00,+37.5103819,-122.4909608,29,3D,69636.7,0.0,,0,0,-0.00,,1.4,7,-63,19,-3,0.0,1,,,-0.020,0.975,+3.025,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,67,,,040001F8 A70 A70,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:20,19:20:20,-07:00,+37.5103827,-122.4909611,29,3D,69637.7,0.0,,0,0,0.00,,1.4,7,-63,19,-2,3.3,2,,,-0.020,0.975,+3.005,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,67,,,040001F8 A73 A73,8,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:21,19:20:21,-07:00,+37.5103832,-122.4909614,29,3D,69638.7,0.0,,0,0,0.00,,1.4,7,-63,19,-1,0.0,0,,,-0.018,0.976,+3.253,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,67,,,040001F8 A74 A74,5,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:22,19:20:22,-07:00,+37.5103835,-122.4909620,29,3D,69639.7,0.0,,0,0,0.00,,1.4,7,-63,19,2,-0.0,-0,,,-0.021,0.975,+3.350,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,68,,,040001F8 A77 A77,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:23,19:20:23,-07:00,+37.5103838,-122.4909625,28,3D,69640.7,0.0,,0,0,-0.00,,1.4,7,-62,20,8,-0.0,1,,,-0.019,0.976,+3.129,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,68,,,040001F8 A80 A80,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:24,19:20:24,-07:00,+37.5103839,-122.4909634,29,3D,69641.7,0.0,,0,0,0.00,,1.4,7,-62,20,8,0.0,0,,,-0.019,0.975,+2.743,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,69,,,040001F8 A83 A83,5,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,7,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:25,19:20:25,-07:00,+37.5103839,-122.4909640,29,3D,69642.7,0.0,,0,0,0.00,,1.4,7,-62,20,6,0.0,-0,,,-0.018,0.975,+2.553,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,69,,,040001F8 A85 A85,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,177,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:26,19:20:26,-07:00,+37.5103839,-122.4909646,29,3D,69643.7,0.0,,0,0,-0.00,,1.4,7,-62,20,-6,-0.0,-0,,,-0.017,0.976,+2.407,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,69,,,040001F8 A88 A88,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:27,19:20:27,-07:00,+37.5103834,-122.4909651,29,3D,69644.7,0.0,,0,0,-0.00,,1.4,7,-62,20,1,-0.0,0,,,-0.018,0.975,+2.619,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,69,,,040001F8 A90 A90,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:28,19:20:28,-07:00,+37.5103827,-122.4909658,30,3D,69645.7,0.0,,0,0,0.00,,1.4,7,-62,20,3,0.0,0,,,-0.018,0.975,+2.691,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040001F8 A92 A92,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:29,19:20:29,-07:00,+37.5103820,-122.4909664,30,3D,69646.7,0.0,,0,0,0.00,,1.4,7,-62,20,0,1.9,2,,,-0.015,0.977,+2.912,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040001F8 A94 A94,7,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:30,19:20:30,-07:00,+37.5103816,-122.4909671,31,3D,69647.7,0.0,,0,0,0.00,,1.4,7,-63,20,-7,0.0,0,,,-0.017,0.976,+2.939,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040001F8 A96 A96,7,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:31,19:20:31,-07:00,+37.5103816,-122.4909672,31,3D,69648.7,0.0,,0,0,0.00,,1.4,7,-63,20,-3,-0.0,-0,,,-0.016,0.977,+2.989,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040001F8 A99 A99,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:32,19:20:32,-07:00,+37.5103816,-122.4909672,31,3D,69649.7,0.0,,0,0,0.00,214.1,1.4,7,-62,20,3,-0.0,0,10.33,1.07,-0.018,0.976,+2.913,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040007FF D7 D7,7,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:33,19:20:33,-07:00,+37.5103815,-122.4909672,31,3D,69650.7,0.0,,0,0,-0.00,214.2,1.4,7,-62,20,3,0.0,0,10.30,1.02,-0.014,0.978,+2.886,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,70,,,040007FF D17 D17,7,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:34,19:20:34,-07:00,+37.5103816,-122.4909672,31,3D,69651.7,0.0,,0,0,0.00,214.2,1.4,7,-62,20,13,0.0,0,10.32,1.01,-0.017,0.976,+3.062,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,71,,,040007FF D26 D26,10,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:35,19:20:35,-07:00,+37.5103815,-122.4909673,31,3D,69652.7,0.0,,0,0,-0.00,214.2,1.4,7,-62,20,2,0.0,0,10.33,1.05,-0.018,0.977,+3.396,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,71,,,040007FF D38 D38,8,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:36,19:20:36,-07:00,+37.5103816,-122.4909673,31,3D,69653.7,0.0,,0,0,0.00,214.2,1.4,7,-62,20,-3,0.1,1,10.35,1.04,-0.015,0.976,+3.578,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.2,71,,,040007FF D50 D50,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:37,19:20:37,-07:00,+37.5103815,-122.4909673,31,3D,69654.7,0.0,,0,0,-0.01,214.1,2.4,7,-62,20,-1,0.3,1,10.36,1.07,-0.017,0.976,+3.460,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.3,71,,,040007FF D60 D60,7,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:38,19:20:38,-07:00,+37.5103815,-122.4909674,31,3D,69655.7,0.0,,0,0,-0.00,214.2,1.4,7,-62,20,-2,0.2,0,10.33,1.02,-0.018,0.975,+3.109,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.3,72,,,040007FF D70 D70,5,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,179,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:39,19:20:39,-07:00,+37.5103815,-122.4909674,31,3D,69656.7,0.0,,0,0,-0.00,214.1,2.4,7,-62,20,4,0.1,0,10.31,1.04,-0.016,0.977,+2.632,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.3,72,,,040007FF D77 D77,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,178,176,184,180,145,150,150,150,0,0,OIL PRESS,,86
2021-10-31,12:20:40,19:20:40,-07:00,+37.5103815,-122.4909674,31,3D,69657.7,0.0,,0,0,0.00,214.1,2.4,7,-62,20,-1,0.0,0,10.34,1.06,-0.019,0.975,+2.192,,166,,,,30.01,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,16.3,73,,,040007FF D89 D89,6,,,1200,ALT,155,16,20,24.9,0,0,29.8,12.2,0,6,0.0,-5,4,,0.01,0.01,178,176,184,179,145,150,150,150,0,0,OIL PRESS,,86
