#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="83.9",engine_hours="83.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-08-22,11:33:07,18:33:07,-07:00,+37.5108765,-122.4909017,91,3D-,66804.5,0.0,,0,0,-0.00,,2.9,4,82,44,-16,-0.0,0,,,-0.017,0.976,+73.864,,120,,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.7,415,,,020001F8 A73 A73,12,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,77,,0.0,-16,5,0,0.00,0.01,60,56,57,56,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:08,18:33:08,-07:00,+37.5108652,-122.4909041,90,3D-,66805.5,0.0,,0,0,-0.00,,2.9,4,82,44,-11,-0.0,0,,,-0.017,0.975,+36.383,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,414,,,020001F8 A73 A73,7,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,78,,0.0,-16,5,0,0.00,0.01,60,56,57,56,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:09,18:33:09,-07:00,+37.5108548,-122.4909065,90,3D-,66806.5,0.0,,0,0,-0.00,,2.9,4,82,44,-14,0.0,-0,,,-0.018,0.978,+6.011,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,413,,,020001F8 A73 A73,6,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,78,,0.0,-16,5,0,0.00,0.01,60,56,57,56,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:10,18:33:10,-07:00,+37.5108440,-122.4909096,89,3D-,66807.5,0.0,,0,0,-0.00,,2.9,4,82,44,-9,-0.0,-0,,,-0.015,0.977,-11.807,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,412,,,020001F8 A73 A73,7,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,79,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:11,18:33:11,-07:00,+37.5108344,-122.4909133,88,3D,66808.5,0.0,,0,0,0.00,,2.9,4,82,44,4,-0.0,0,,,-0.013,0.969,-20.161,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,412,,,020001F8 A73 A73,6,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,79,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:12,18:33:12,-07:00,+37.5108249,-122.4909161,87,3D,66809.5,0.0,,0,0,0.00,,2.9,4,82,44,1,0.0,0,,,-0.020,0.978,-22.253,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,412,,,040001F8 A76 A76,9,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,80,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:13,18:33:13,-07:00,+37.5108154,-122.4909190,87,3D,66810.5,0.0,,0,0,0.00,,2.9,4,81,44,-9,0.0,0,,,-0.014,0.975,-20.544,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,412,,,040001F8 A79 A79,11,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,80,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:14,18:33:14,-07:00,+37.5108072,-122.4909216,86,3D,66811.5,0.0,,0,0,0.00,,3.7,4,81,43,-9,-0.0,-0,,,-0.016,0.976,-16.883,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,411,,,040001F8 A82 A82,8,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,80,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:15,18:33:15,-07:00,+37.5107978,-122.4909236,86,3D,66812.5,0.0,,0,0,0.00,,2.9,4,82,43,5,-0.0,-0,,,-0.014,0.977,-12.583,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,411,,,040001F8 A85 A85,6,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,81,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:16,18:33:16,-07:00,+37.5107893,-122.4909262,85,3D,66813.5,0.0,,0,0,0.00,,2.9,4,82,44,10,0.0,-0,,,-0.015,0.975,-8.406,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,411,,,040001F8 A86 A86,8,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,81,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:17,18:33:17,-07:00,+37.5107807,-122.4909288,84,3D,66814.5,0.0,,0,0,-0.00,,2.9,4,82,44,9,0.0,0,,,-0.018,0.979,-4.732,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,411,,,040001F8 A88 A88,8,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,82,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:18,18:33:18,-07:00,+37.5107724,-122.4909315,83,3D-,66815.5,0.0,,0,0,-0.00,,2.9,4,82,44,5,-0.0,0,,,-0.019,0.975,-1.851,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,411,,,040001F8 A90 A90,13,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,82,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:18,18:33:18,-07:00,+37.5107034,-122.4909377,84,3D,66816.5,0.0,,0,0,0.00,,1.5,8,82,44,-7,-0.0,-0,,,-0.019,0.975,-0.406,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,410,,,020001F8 A90 A90,8,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,82,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:20,18:33:20,-07:00,+37.5106347,-122.4909479,90,3D,66817.5,0.0,,0,0,-0.00,,1.5,8,82,44,-7,0.0,-0,,,-0.017,0.977,+0.619,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,410,,,040001F8 A91 A91,6,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,83,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:20,18:33:20,-07:00,+37.5105890,-122.4909525,89,3D,66818.5,0.0,,0,0,-0.00,,1.5,8,82,44,-5,0.0,0,,,-0.019,0.975,+1.263,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,409,,,040001F8 A92 A92,8,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,83,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:21,18:33:21,-07:00,+37.5105533,-122.4909568,87,3D,66819.5,0.0,,0,0,-0.00,,1.5,8,82,44,5,5.3,5,,,-0.017,0.977,+0.426,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,409,,,040001F8 A94 A94,9,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,84,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:23,18:33:23,-07:00,+37.5105523,-122.4909589,88,3D,66820.5,0.0,,0,0,-0.00,,1.5,8,82,44,6,4.8,4,,,-0.018,0.976,-1.308,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,408,,,040001F8 A96 A96,6,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,84,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:23,18:33:23,-07:00,+37.5105499,-122.4909593,87,3D,66821.5,0.0,,0,0,-0.00,,1.5,8,82,44,-9,0.0,1,,,-0.019,0.976,-3.156,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,408,,,040001F8 A99 A99,9,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,84,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
2021-08-22,11:33:24,18:33:24,-07:00,+37.5105361,-122.4909629,86,3D,66822.5,0.0,,0,0,-0.00,211.8,1.1,10,81,43,-13,-0.0,0,10.38,0.98,-0.021,0.973,-4.647,,120,1000,,,29.88,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,17.6,407,,,040007FF D2 D2,13,,,1200,ALT,64,17,16,0.0,0,0,29.7,12.3,0,6,85,,0.0,-16,5,0,0.00,0.01,60,56,58,57,55,55,55,60,0,0,FUEL PRESS/OIL PRESS,,72
