#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="100.0",engine_hours="100.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-02,11:28:51,18:28:51,-07:00,+37.5103995,-122.4908521,28,3D-,584948.6,1.1,,0,0,-0.39,285.5,2.9,4,-61,3,-5,0.0,0,10.74,-0.01,-0.000,0.978,+0.708,,300,,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,101,,,080007FF N60 N60,6,,,,,59,10,14,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,,,80
2021-10-02,11:28:51,18:28:51,-07:00,+37.5106098,-122.4909368,91,3D (SFD1),584931.3,0.3,,0,-0,-0.00,285.5,1.7,8,-61,3,-5,0.0,0,10.73,-0.03,-0.000,0.977,+0.723,,300,,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,101,,,080007FF N62 N62,6,,,,,59,10,14,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,,,80
2021-10-02,11:28:52,18:28:52,-07:00,+37.5106138,-122.4909344,91,3D- (SFD1),584932.2,0.0,,0,-0,-0.00,285.5,1.7,8,-61,3,-4,0.0,0,10.72,0.05,0.001,0.977,+0.727,,300,,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,101,,,080007FF N64 N64,5,,,,,59,10,14,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:53,18:28:53,-07:00,+37.5106191,-122.4909310,91,3D (SFD1),584933.3,0.0,,0,-0,0.00,285.5,1.7,8,-61,3,-8,0.0,0,10.71,-0.01,-0.000,0.977,+0.724,,300,,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,101,,,080007FF N67 N67,5,,L+,,,59,10,14,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:54,18:28:54,-07:00,+37.5106246,-122.4909278,91,3D- (SFD1),584934.3,0.0,,0,-0,0.00,285.5,1.7,8,-61,2,-10,0.0,0,10.74,-0.04,0.001,0.977,+0.715,,300,,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,100,,,080007FF N69 N69,5,,,1200,STBY,,,,,,,,12.2,,,,,,,,,,,,,,,,,0,,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:55,18:28:55,-07:00,+37.5106302,-122.4909252,91,3D (SFD1),584935.3,0.0,,0,-0,0.00,285.5,1.7,8,-61,2,-0,0.0,0,10.76,-0.09,0.004,0.976,+0.707,,300,,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.5,100,,,080107FF N72 N72,6,,,1200,ALT,59,21,20,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:56,18:28:56,-07:00,+37.5106352,-122.4909232,91,3D (SFD1),584936.3,0.0,,0,-0,0.00,285.5,1.7,8,-61,2,0,0.0,-0,10.77,-0.10,0.002,0.978,+0.704,,300,,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,16.5,101,,,080107FF N75 N75,6,,,1200,ALT,59,21,20,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:57,18:28:57,-07:00,+37.5106402,-122.4909207,91,3D- (SFD1),584937.3,0.0,,0,-0,0.00,285.5,1.7,8,-61,2,6,-0.0,-0,10.77,-0.13,0.001,0.976,+0.725,,300,,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,16.5,101,,,080107FF N78 N78,6,,,1200,ALT,59,21,20,0.0,0,0,29.9,12.2,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,11:28:58,18:28:58,-07:00,+37.5106449,-122.4909189,91,3D (SFD1),584938.3,0.0,,0,-0,0.00,285.4,1.7,8,-61,3,2,0.0,0,10.75,-0.09,0.002,0.979,+0.741,,300,,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,16.5,101,,,080007FF N81 N81,6,,,1200,ALT,59,21,20,0.0,0,0,29.9,12.3,0,5,0.0,-13,-7,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,80
