#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="102.9",engine_hours="102.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-06,15:08:47,22:08:47,-07:00,+37.5155283,-122.4991159,18,3D,338944.6,0.0,,0,0,0.06,198.5,1.2,10,-62,39,-7,1.4,2,10.58,2.14,-0.043,0.970,+1.679,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,0.0,18.8,373,,,040007FF N100 N100,38,,,,,157,17,17,31.3,48,670,14.1,14.0,15,15,1.5,-6,-7,100,0.01,0.01,311,298,324,297,910,835,955,845,0,12,,,81
2021-10-06,15:08:47,22:08:47,-07:00,+37.5155283,-122.4991159,18,3D,338944.6,0.0,,0,0,0.06,198.5,1.2,10,-62,39,-7,1.4,2,10.58,2.14,-0.043,0.970,+1.679,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,0.0,18.8,373,,,040007FF N100 N100,38,,,,,157,17,17,31.3,48,670,14.1,14.0,15,15,1.5,-6,-7,100,0.01,0.01,311,298,324,297,910,835,955,845,0,12,,,81
2021-10-06,15:08:48,22:08:48,-07:00,+37.5155290,-122.4991160,23,3D,338945.6,0.0,,0,0,0.03,198.4,1.2,10,-61,39,12,0.6,1,10.61,2.12,-0.001,0.982,+1.424,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,0.0,18.8,374,,,040007FF N100 N100,43,,,,,157,17,17,31.5,48,670,14.1,14.0,15,15,1.5,-6,-7,100,0.01,0.01,311,298,324,297,910,835,955,845,0,12,,,81
2021-10-06,15:08:49,22:08:49,-07:00,+37.5155285,-122.4991167,28,3D,338946.5,0.0,,0,0,0.02,198.4,1.2,10,-61,39,-0,-0.0,1,10.60,2.12,-0.051,0.973,+1.095,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,0.0,18.8,375,,,040007FF N100 N100,39,,,,,157,17,17,31.5,48,670,14.0,14.0,15,15,1.5,-6,-7,100,0.01,0.01,311,298,324,297,910,845,955,845,0,12,,,81
2021-10-06,15:08:50,22:08:50,-07:00,+37.5155270,-122.4991160,31,3D,338947.7,0.0,,0,0,0.01,198.4,1.1,10,-62,39,-10,-0.0,0,10.58,2.08,-0.047,0.964,+0.788,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,0.0,18.8,376,,,040007FF N100 N100,40,,L+,,,157,17,17,31.5,48,670,14.0,14.0,15,15,1.5,-6,-7,100,0.01,0.01,311,298,324,297,910,845,955,845,0,12,,,81
2021-10-06,15:08:51,22:08:51,-07:00,+37.5155258,-122.4991161,33,3D,338948.5,0.0,,0,0,0.01,198.6,1.1,10,-62,39,-15,-0.0,1,10.57,2.04,-0.039,0.974,+0.593,,300,1000,,,30.03,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,PFT,,,,,,,,,,,,0.0,18.9,377,,,040007FF N100 N100,35,,,,,157,18,18,31.5,48,410,14.0,14.0,15,15,1.3,-6,-7,100,0.01,0.01,311,298,324,297,915,850,955,850,0,11,,,81
2021-10-06,15:08:52,22:08:52,-07:00,+37.5155252,-122.4991164,35,3D,338949.5,0.0,,0,0,0.01,198.6,1.2,10,-61,39,23,1.8,3,10.49,2.00,-0.015,0.972,+0.480,,300,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,18.9,379,,,040007FF N100 N100,37,,L-,1200,ALT,157,20,20,31.5,48,190,14.0,14.0,15,15,1.2,-6,-7,100,0.01,0.01,311,298,324,297,915,850,955,850,0,10,,,81
2021-10-06,15:08:52,22:08:52,-07:00,+37.5155253,-122.4991160,36,3D,338950.5,0.0,,0,0,0.00,198.6,1.2,10,-60,40,31,3.6,4,10.58,2.02,-0.034,0.983,+0.444,,300,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.9,381,,,040007FF N100 N100,39,,,1200,ALT,157,21,20,31.5,48,450,13.9,14.0,15,14,1.0,-6,-7,100,0.01,0.01,311,298,324,297,915,850,955,840,0,9,,,81
2021-10-06,15:08:54,22:08:54,-07:00,+37.5155255,-122.4991157,38,3D,338951.5,0.0,,0,0,0.01,198.7,1.2,10,-61,40,-9,2.7,4,10.59,1.99,-0.019,0.983,+0.412,,300,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.9,382,,,040007FF N100 N100,49,,,1200,ALT,157,21,20,31.5,48,650,13.9,14.0,15,14,1.1,-6,-7,100,0.01,0.01,311,298,325,298,915,850,955,820,0,10,,,81
2021-10-06,15:08:55,22:08:55,-07:00,+37.5155255,-122.4991156,39,3D,338952.5,0.0,,0,0,0.00,198.6,1.1,10,-62,39,-22,1.9,3,10.77,2.17,-0.060,0.981,+0.463,,300,1000,,,30.03,122.800,GPS1,MSG,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.9,383,,,040007FF N100 N100,44,,,1200,ALT,157,21,20,31.5,48,670,14.1,14.0,15,14,1.3,-6,-7,100,0.01,0.01,311,298,325,298,915,855,955,825,0,11,,,81
2021-10-06,15:08:56,22:08:56,-07:00,+37.5155249,-122.4991155,39,3D,338953.5,0.0,,0,0,0.00,198.5,1.2,10,-63,38,-46,0.8,1,10.67,2.16,-0.004,0.978,+0.559,,300,1000,,,30.03,122.800,GPS1,MSG,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.9,383,,,040007FF N100 N100,43,,,1200,ALT,157,21,20,31.5,48,670,14.1,14.0,15,14,1.4,-6,-7,100,0.01,0.01,311,298,325,298,915,855,955,835,0,11,,,81
