#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="44.9",engine_hours="44.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-11-23,14:57:10,22:57:10,-08:00,+37.5129076,-122.4945908,-511,3D-,169047.8,36.6,114,22,-11,-164.16,,2.8,6,-65,54,8,0.0,0,,,-0.019,0.978,+1.173,,300,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A22 A22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2020-11-23,14:57:11,22:57:11,-08:00,,,,,,,,,,,,,,-65,54,-1,0.0,0,,,-0.020,0.976,+1.166,,300,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A24 A24,7,,L+,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,231,228,253,236,235,200,275,205,0,0,0,,,62
2020-11-23,14:57:11,22:57:11,-08:00,,,,,,,,,,,,,,-65,54,-8,0.0,0,,,-0.020,0.976,+1.151,,300,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A26 A26,6,,,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,232,228,253,236,235,200,275,205,0,0,0,,,62
2020-11-23,14:57:13,22:57:13,-08:00,+37.5130844,-122.4946961,-478,3D-,169051.2,42.2,120,31,-18,-124.71,,2.3,8,-66,53,-18,0.0,0,,,-0.013,0.978,+1.100,,300,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A31 A31,9,,,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,232,228,253,236,235,200,275,205,0,0,0,OIL PRESS,,62
2020-11-23,14:57:13,22:57:13,-08:00,,,,,,61.9,120,,,,,,,-67,53,-35,0.0,0,,,-0.019,0.979,+1.072,,300,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-104,,,081101F8 A32 A32,10,,,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,232,228,253,236,235,200,275,205,0,0,0,OIL PRESS,,62
2020-11-23,14:57:15,22:57:15,-08:00,+37.5133676,-122.4950318,-107,3D-,169052.8,11.0,,30,-18,-97.66,,2.9,6,-66,53,-8,0.0,0,,,-0.017,0.976,+1.024,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.8,-104,,,081101F8 A34 A34,8,,L+,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,232,228,253,236,235,200,275,205,0,0,0,OIL PRESS,,62
2020-11-23,14:57:16,22:57:16,-08:00,+37.5133420,-122.4949679,-178,3D-,169053.8,53.5,121,24,-14,-77.14,,2.9,6,-66,53,-1,0.0,0,,,-0.017,0.976,+0.983,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A37 A37,8,,,1200,ALT,164,20,20,31.6,0,0,30.0,12.6,0,5,0.0,-16,-1,232,228,253,236,235,200,275,205,0,0,0,OIL PRESS,,62
2020-11-23,14:57:17,22:57:17,-08:00,+37.5133556,-122.4949840,-161,3D-,169054.8,42.2,121,14,-9,-46.44,,2.9,6,-66,53,9,0.0,0,,,-0.017,0.979,+0.960,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A38 A38,19,,,1200,ALT,164,20,20,31.6,0,0,30.0,12.5,0,5,0.0,-16,-1,232,228,253,237,235,200,275,200,0,0,0,OIL PRESS,,62
2020-11-23,14:57:18,22:57:18,-08:00,+37.5133760,-122.4950348,-112,3D-,169055.8,25.3,121,7,-4,-23.04,,2.3,7,-65,53,21,0.0,0,,,-0.005,0.976,+0.928,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.8,-103,,,081101F8 A40 A40,18,,,1200,ALT,164,20,20,31.6,0,0,30.0,11.7,0,5,0.0,-16,-1,232,228,253,235,235,200,275,205,0,0,0,OIL PRESS,,62
