#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="167.7",engine_hours="167.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-05-01,07:52:30,14:52:30,-07:00,+36.9897517,-120.1108286,268,3D-,53567.5,0.0,,0,0,0.08,,1.3,8,263,271,26,0.0,,,,-0.008,0.975,,,47,,,,29.93,,GPS1,VFR,,,,,,,,,,,,,Powerup,,,,,,,,,,,,,,0.0,13.0,92,,,,081001F8 A27 A27,8,,,,,,,,,,0,,12.5,,,,-7,-6,,,0.01,142,133,145,139,155,150,,,0,,,,104
2022-05-01,07:52:30,14:52:30,-07:00,+36.9897586,-120.1108286,269,3D-,53568.4,0.0,,0,0,0.05,,1.3,8,263,271,11,0.0,0,,,-0.005,0.975,+0.961,,47,,,,29.93,,GPS1,VFR,GARMN,10.0,135,150,-2.500,-0.50,30381,,,,,,Powerup,,,,,,,,,,,,,,0.0,13.0,93,,,,081001F8 A28 A28,11,,,,,69,21,20,32.7,0,0,29.4,12.5,0,5,0.0,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,,,104
2022-05-01,07:52:31,14:52:31,-07:00,+36.9897657,-120.1108299,270,3D-,53569.4,0.0,,0,0,0.04,,1.3,8,263,271,14,0.0,0,,,-0.008,0.974,+0.961,,47,,,,29.93,,GPS1,VFR,GARMN,10.0,135,150,-2.500,-0.50,30381,,,,,,Powerup,,,,,,,,,,,,,,0.0,13.0,93,,,,081001F8 A31 A31,9,,,,,69,21,20,32.7,0,0,29.4,12.5,0,5,0.0,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,,,104
2022-05-01,07:52:32,14:52:32,-07:00,+36.9897641,-120.1108285,271,3D-,53570.4,0.0,,0,0,0.03,,1.3,8,262,271,-10,0.0,0,,,-0.009,0.979,+0.953,,47,,,,29.93,122.800,GPS1,VFR,GARMN,10.0,135,150,-2.500,-0.50,30381,,,,,,Powerup,,,,,,,,,,,,,,0.0,13.0,92,,,,081001F8 A33 A33,7,,L+,,,69,21,20,33.1,0,0,29.4,12.5,0,5,0.0,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
2022-05-01,07:52:33,14:52:33,-07:00,+36.9897600,-120.1108286,271,3D-,53571.4,0.0,,0,0,0.02,,1.3,8,262,270,-18,0.0,0,,,-0.010,0.972,+0.949,,47,,,,29.93,122.800,GPS1,WPT MSG VFR,GARMN,10.0,135,150,-0.027,-0.01,30381,LPV,,,,,Powerup,,,,,,,,,,,,,,0.0,13.0,92,,,,081001F8 A35 A35,10,,,1200,ALT,69,21,20,34.3,0,0,29.4,12.5,0,7,0.1,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
2022-05-01,07:52:34,14:52:34,-07:00,+36.9897582,-120.1108260,272,3D-,53572.4,0.0,,0,0,0.01,,1.3,8,262,270,-9,0.0,0,,,-0.010,0.980,+0.945,,47,,,,29.93,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Powerup,,,,,,,,,,,,,,0.0,13.0,91,,,,081101F8 A37 A37,7,,,1200,ALT,69,21,20,35.0,0,0,29.4,12.4,0,7,0.1,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
2022-05-01,07:52:35,14:52:35,-07:00,+36.9897598,-120.1108225,273,3D-,53573.4,0.0,,0,0,0.01,,1.3,8,262,270,-5,0.0,0,,,-0.006,0.974,+0.946,,47,,,,29.93,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,0.0,13.1,92,,,,081101F8 A39 A39,10,,,1200,ALT,69,21,20,34.9,0,0,29.4,12.4,0,8,0.2,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
2022-05-01,07:52:36,14:52:36,-07:00,+36.9897579,-120.1108200,274,3D-,53574.4,0.0,,0,0,0.01,,1.3,8,262,270,2,0.0,0,,,-0.007,0.977,+0.945,,47,,,,29.93,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,,0.0,13.1,92,,,,081101F8 A41 A41,7,,,1200,ALT,69,21,20,33.2,0,0,29.4,12.4,0,8,0.2,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
2022-05-01,07:52:37,14:52:37,-07:00,+36.9897639,-120.1108195,273,3D-,53575.4,0.0,,0,0,0.01,,1.3,8,262,270,-3,0.0,0,,,-0.007,0.977,+0.945,,47,,,,29.93,122.800,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,,0.0,13.1,92,,,,081101F8 A44 A44,7,,,1200,ALT,69,21,20,31.9,0,0,29.4,12.3,0,9,0.3,-7,-6,0.00,0.00,0.01,142,133,145,139,155,150,180,155,0,0,OIL PRESS,,104
