#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="68.9",engine_hours="68.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-05-28,11:27:25,18:27:25,-07:00,+37.5103742,-122.4909302,81,3D- (PFD1),498462.7,0.0,,0,0,0.07,,2.5,4,-107,76,3,-0.0,-0,,,-0.017,0.976,+3.144,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,15.9,-23,,,081101F8 A98 A98,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,50,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:26,18:27:26,-07:00,+37.5103605,-122.4909226,47,3D (PFD1),498463.7,0.0,,0,0,0.01,211.5,2.5,4,-107,76,5,-0.0,0,10.42,0.70,-0.011,0.975,+3.180,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-23,,,080007FF A99 A99,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,50,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:27,18:27:27,-07:00,+37.5103503,-122.4909223,31,3D (PFD1),498464.7,0.0,,0,0,-0.01,211.5,2.5,4,-107,76,-2,0.0,0,10.49,0.75,-0.012,0.973,+2.959,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-22,,,020007FF D2 D2,9,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,50,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:28,18:27:28,-07:00,+37.5103455,-122.4909240,21,3D (PFD1),498465.7,0.0,,0,0,-0.01,211.5,6.0,4,-107,76,2,0.0,0,10.44,0.72,-0.009,0.983,+2.605,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-22,,,040007FF D10 D10,9,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,50,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:29,18:27:29,-07:00,+37.5103458,-122.4909247,14,3D (PFD1),498466.7,0.0,,0,0,-0.01,211.6,2.5,4,-107,76,7,0.0,0,10.46,0.69,-0.013,0.978,+2.230,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-22,,,040007FF D17 D17,10,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,50,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:30,18:27:30,-07:00,+37.5103469,-122.4909242,6,3D (PFD1),498467.7,0.0,,0,0,-0.01,211.6,2.5,4,-107,76,3,0.0,0,10.42,0.67,-0.013,0.969,+1.868,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-21,,,040007FF D22 D22,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,55,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:31,18:27:31,-07:00,+37.5103599,-122.4909077,-6,3D (PFD1),498468.7,0.0,,0,0,-0.01,211.5,1.8,5,-107,76,2,0.0,0,10.43,0.63,-0.008,0.976,+1.544,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-21,,,020007FF D29 D29,9,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,55,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:32,18:27:32,-07:00,+37.5103663,-122.4908980,-17,3D (PFD1),498469.7,0.0,,0,0,-0.00,211.5,1.8,5,-107,76,3,0.0,0,10.40,0.71,-0.014,0.975,+1.278,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-20,,,040007FF D41 D41,12,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,55,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,11:27:33,18:27:33,-07:00,+37.5103695,-122.4908925,-25,3D (PFD1),498470.7,0.0,,0,0,-0.01,211.5,1.8,5,-107,76,2,0.0,0,10.45,0.74,-0.014,0.974,+1.106,,317,,,,30.12,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.9,-20,,,040007FF D50 D50,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.2,0,4,0.0,-4,12,56,52,53,52,55,55,50,55,0,0,0,FUEL PRESS/OIL PRESS,,69
