#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="87.8",engine_hours="87.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-03,14:30:02,21:30:02,-07:00,+37.5134613,-122.4952318,4,3D-,509419.6,0.0,,0,0,-0.30,,1.7,8,-18,55,1,0.0,0,,,-0.015,0.977,+0.507,,120,,,,30.00,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,452,,,081001F8 A27 A27,6,,,,,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:02,21:30:02,-07:00,+37.5134613,-122.4952318,4,3D-,509419.6,0.0,,0,0,-0.30,,1.7,8,-18,55,1,0.0,0,,,-0.015,0.977,+0.507,,120,,,,30.00,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,452,,,081001F8 A27 A27,6,,,,,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:02,21:30:02,-07:00,+37.5134689,-122.4952314,1,3D-,509420.4,0.0,,0,0,-0.29,,1.7,8,-18,55,4,0.0,-0,,,-0.014,0.979,+0.588,,120,,,,30.00,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,451,,,081001F8 A29 A29,7,,L+,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:03,21:30:03,-07:00,+37.5134713,-122.4952300,3,3D-,509421.4,0.0,,0,0,-0.28,,1.7,8,-17,55,7,0.0,-0,,,-0.015,0.978,+0.699,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,451,,,081001F8 A31 A31,5,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:04,21:30:04,-07:00,+37.5134701,-122.4952293,5,3D-,509422.4,0.0,,0,0,-0.14,,1.1,9,-17,55,7,0.0,1,,,-0.015,0.978,+0.788,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,450,,,081101F8 A33 A33,5,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:05,21:30:05,-07:00,+37.5134662,-122.4952297,5,3D-,509423.4,0.0,,0,0,-0.10,,1.6,9,-17,55,4,0.0,0,,,-0.015,0.979,+0.839,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,19.0,450,,,081101F8 A35 A35,6,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:06,21:30:06,-07:00,+37.5134678,-122.4952262,5,3D-,509424.4,0.0,,0,0,-0.08,,1.6,9,-17,56,9,0.0,-0,,,-0.015,0.978,+0.856,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,19.0,449,,,081101F8 A37 A37,6,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,261,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:07,21:30:07,-07:00,+37.5134698,-122.4952247,7,3D-,509425.4,0.0,,0,0,-0.06,,1.1,9,-17,56,1,0.0,-0,,,-0.014,0.978,+0.832,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,19.0,449,,,081101F8 A39 A39,5,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,260,235,285,270,330,270,0,0,OIL PRESS,,73
2021-09-03,14:30:08,21:30:08,-07:00,+37.5134739,-122.4952179,11,3D-,509426.4,0.0,,0,0,-0.04,,1.1,10,-17,56,4,0.0,1,,,-0.014,0.978,+0.824,,120,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,19.0,449,,,081101F8 A41 A41,6,,,1200,ALT,127,21,20,32.7,0,0,29.7,12.7,0,5,0.0,-11,-23,0,0.01,0.01,235,236,260,234,285,270,330,270,0,0,OIL PRESS,,73
