Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,,,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-08-27,14:54:50,21:54:50,-07:00,+37.5118451,-122.4935562,23,3DDiff,510907.5,15.2,,6,-5,-0.09,120.9,1.5,9,185,65,-28,8.9,9,10.60,0.12,0.012,0.991,+0.443,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1495,,,040007FF N100 N100,24,,,1200,ALT,177,21,20,30.5,51,810,12.6,14.2,11,5,143,,1.4,-58,-23,0,0.01,0.01,213,234,242,239,990,985,1020,925,0,12,,,72
2021-08-27,14:54:51,21:54:51,-07:00,+37.5117942,-122.4934915,22,3DDiff,510908.6,15.5,,6,-6,-0.07,121.6,1.5,9,185,64,-40,8.7,9,10.48,-0.37,-0.001,0.966,+0.523,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1493,,,040007FF N100 N100,33,,,1200,ALT,177,21,20,30.1,50,770,12.5,14.2,11,5,143,,1.3,-58,-23,0,0.01,0.01,214,234,243,240,985,980,1000,935,0,12,,,72
2021-08-27,14:54:52,21:54:52,-07:00,+37.5117431,-122.4934270,22,3DDiff,510909.6,15.6,,6,-6,-0.06,122.9,1.5,9,184,63,-36,8.6,9,10.75,-0.12,0.028,0.965,+0.562,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1491,,,040007FF N100 N100,29,,,1200,ALT,177,21,20,30.0,50,730,12.8,14.2,11,5,144,,1.3,-58,-23,0,0.01,0.01,214,234,243,240,980,965,1000,930,0,11,,,72
2021-08-27,14:54:53,21:54:53,-07:00,+37.5116892,-122.4933637,22,3DDiff,510910.5,15.6,,5,-6,-0.08,124.4,1.5,9,183,63,-39,8.3,8,10.74,-0.03,0.023,0.975,+0.545,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1489,,,040007FF N100 N100,45,,,1200,ALT,177,21,20,30.3,49,660,13.5,14.2,11,5,144,,1.3,-58,-23,0,0.01,0.01,215,235,243,240,950,910,995,885,0,11,,,72
2021-08-27,14:54:54,21:54:54,-07:00,+37.5116349,-122.4933023,22,3DDiff,510911.5,15.6,,5,-6,-0.09,125.4,1.5,9,183,62,-35,6.9,7,10.48,0.01,0.024,0.983,+0.469,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1487,,,040007FF N100 N100,42,,,1200,ALT,177,21,20,30.6,48,660,14.4,14.2,11,5,144,,1.4,-58,-23,0,0.01,0.01,216,235,244,241,940,880,985,830,0,11,,,72
2021-08-27,14:54:55,21:54:55,-07:00,+37.5115798,-122.4932416,21,3DDiff,510912.6,15.5,,5,-6,-0.09,123.2,1.5,9,183,61,-17,3.4,4,10.25,-0.03,-0.037,0.962,+0.429,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1485,,,040007FF N100 N100,61,,,1200,ALT,177,21,20,30.5,48,650,14.9,14.2,11,5,145,,1.4,-58,-23,0,0.01,0.01,216,235,244,241,940,875,975,775,0,12,,,72
2021-08-27,14:54:56,21:54:56,-07:00,+37.5115294,-122.4931814,21,3DDiff,510913.6,15.3,,6,-6,-0.10,122.5,1.5,9,183,61,-13,3.9,4,10.18,0.01,0.018,0.974,+0.410,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1484,,,040007FF N100 N100,52,,,1200,ALT,177,21,20,30.5,47,620,15.4,14.2,11,5,145,,1.3,-58,-23,0,0.01,0.01,216,236,244,241,935,850,970,720,0,12,,,72
2021-08-27,14:54:57,21:54:57,-07:00,+37.5114795,-122.4931214,21,3DDiff,510914.6,15.3,,5,-6,-0.09,123.0,1.5,9,182,61,-12,4.0,4,10.35,0.12,0.023,0.992,+0.392,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.9,1483,,,040007FF N100 N100,52,,,1200,ALT,177,21,20,30.6,47,630,15.9,14.2,11,5,145,,1.5,-58,-23,0,0.01,0.01,217,236,245,241,915,830,960,690,0,12,,,72
2021-08-27,14:54:58,21:54:58,-07:00,+37.5114303,-122.4930616,21,3DDiff,510915.5,15.2,,5,-6,-0.07,122.7,1.5,9,182,61,-9,4.2,4,10.29,0.62,-0.054,0.964,+0.367,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1481,,,040007FF N100 N100,50,,,1200,ALT,177,21,20,30.5,47,700,15.9,14.2,11,5,145,,1.5,-58,-23,0,0.01,0.01,217,236,245,242,925,825,960,715,0,13,,,72
2021-08-27,14:54:59,21:54:59,-07:00,+37.5113789,-122.4930012,20,3DDiff,510916.6,15.0,,5,-5,-0.07,121.7,1.5,9,183,61,-3,5.3,5,10.20,0.94,-0.035,0.984,+0.368,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1480,,,040007FF N100 N100,37,,,1200,ALT,177,21,20,30.4,47,720,15.2,14.2,11,5,146,,1.5,-58,-23,0,0.01,0.01,218,236,246,242,925,835,950,715,0,13,,,72
2021-08-27,14:55:00,21:55:00,-07:00,+37.5113309,-122.4929398,20,3DDiff,510917.5,15.1,,6,-5,-0.07,120.8,1.5,9,183,61,1,6.5,6,10.15,0.94,-0.047,0.992,+0.339,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1478,,,040007FF N100 N100,39,,,1200,ALT,177,21,20,30.4,47,720,14.5,14.2,10,5,146,,1.3,-58,-23,0,0.01,0.01,218,237,246,242,920,860,950,730,0,12,,,72
2021-08-27,14:55:01,21:55:01,-07:00,+37.5112834,-122.4928768,20,3DDiff,510918.5,15.1,,6,-5,-0.09,119.4,1.5,9,182,61,-0,7.4,7,10.11,0.85,-0.015,0.995,+0.343,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1476,,,040007FF N100 N100,39,,,1200,ALT,177,21,20,30.4,48,720,14.2,14.2,10,5,146,,1.3,-58,-23,0,0.01,0.01,219,237,246,243,925,865,930,750,0,12,,,72
2021-08-27,14:55:02,21:55:02,-07:00,+37.5112358,-122.4928108,19,3DDiff,510919.5,15.2,,6,-5,-0.08,118.6,1.5,9,182,61,-26,7.9,8,10.19,0.73,-0.015,0.977,+0.341,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1475,,,040007FF N100 N100,36,,,1200,ALT,177,21,20,30.6,48,690,14.1,14.2,10,5,146,,1.3,-58,-23,0,0.01,0.01,219,238,247,243,935,855,890,785,0,11,,,72
2021-08-27,14:55:03,21:55:03,-07:00,+37.5111881,-122.4927439,19,3DDiff,510920.6,15.3,,6,-5,-0.07,120.6,1.5,9,181,60,-23,6.9,7,10.22,0.36,0.055,0.972,+0.331,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1473,,,040007FF N100 N100,33,,,1200,ALT,177,21,20,30.7,48,660,14.5,14.2,10,5,147,,1.3,-58,-23,0,0.01,0.01,220,238,247,243,920,870,900,755,0,11,,,72
2021-08-27,14:55:04,21:55:04,-07:00,+37.5111388,-122.4926788,19,3DDiff,510921.6,15.4,,6,-6,-0.09,122.2,1.5,9,181,60,-26,4.8,5,10.10,0.45,0.011,0.968,+0.394,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1471,,,040007FF N100 N100,36,,,1200,ALT,176,21,20,30.6,48,670,14.7,14.2,10,5,147,,1.4,-58,-23,0,0.01,0.01,220,238,247,243,920,860,910,760,0,12,,,72
2021-08-27,14:55:05,21:55:05,-07:00,+37.5110904,-122.4926160,18,3DDiff,510922.5,15.2,,5,-6,-0.10,122.6,1.5,9,181,59,-18,2.0,3,10.21,0.54,0.008,0.977,+0.570,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1469,,,040007FF N100 N100,38,,,1200,ALT,176,21,20,30.6,48,670,14.7,14.2,10,5,147,,1.4,-58,-23,0,0.01,0.01,221,239,247,243,910,850,915,760,0,12,,,72
2021-08-27,14:55:06,21:55:06,-07:00,+37.5110411,-122.4925549,18,3DDiff,510923.5,15.1,,5,-6,-0.08,122.4,1.5,9,181,59,-14,1.9,2,10.02,0.62,-0.015,1.005,+0.644,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1467,,,040007FF N100 N100,32,,,1200,ALT,176,21,20,30.7,48,700,14.7,14.2,10,5,148,,1.4,-58,-23,0,0.01,0.01,221,239,248,244,910,825,915,780,0,12,,,72
2021-08-27,14:55:07,21:55:07,-07:00,+37.5109912,-122.4924937,18,3DDiff,510924.6,15.0,,5,-5,-0.10,121.4,1.5,9,181,59,-12,2.2,2,10.12,0.77,0.006,0.978,+0.537,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1466,,,040007FF N100 N100,36,,,1200,ALT,176,21,20,30.8,48,720,14.5,14.2,10,5,148,,1.4,-58,-23,0,0.01,0.01,221,239,248,244,910,805,915,805,0,12,,,72
2021-08-27,14:55:08,21:55:08,-07:00,+37.5109434,-122.4924321,18,3DDiff,510925.6,15.0,,6,-5,-0.09,120.4,1.5,9,181,59,2,2.3,2,10.15,0.73,-0.023,0.990,+0.516,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1464,,,040007FF N100 N100,33,,,1200,ALT,176,21,20,30.8,48,730,14.1,14.2,10,5,148,,1.3,-58,-23,0,0.01,0.01,222,239,249,244,910,815,910,820,0,11,,,72
2021-08-27,14:55:09,21:55:09,-07:00,+37.5108968,-122.4923697,17,3DDiff,510926.5,15.1,,6,-5,-0.10,118.8,1.5,9,181,59,6,3.7,3,10.23,0.91,-0.064,0.975,+0.517,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1462,,,040007FF N100 N100,31,,,1200,ALT,176,21,20,30.7,48,740,13.9,14.2,10,5,149,,1.3,-58,-23,0,0.01,0.01,222,240,249,245,915,820,915,835,0,11,,,72
2021-08-27,14:55:10,21:55:10,-07:00,+37.5108481,-122.4923056,17,3DDiff,510927.5,15.1,,6,-5,-0.08,118.4,1.5,9,180,59,-15,5.3,5,10.39,0.80,-0.008,0.986,+0.515,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1461,,,040007FF N100 N100,39,,,1200,ALT,176,21,20,30.8,48,690,13.8,14.2,10,5,149,,1.3,-58,-23,0,0.01,0.01,223,240,249,245,920,790,925,825,0,11,,,72
2021-08-27,14:55:11,21:55:11,-07:00,+37.5108006,-122.4922399,17,3DDiff,510928.6,15.1,,6,-5,-0.05,117.8,1.5,9,179,59,-29,6.1,6,10.54,0.31,-0.001,0.985,+0.494,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1460,,,040007FF N100 N100,73,,,1200,ALT,176,21,20,30.7,48,650,14.4,14.2,10,5,149,,1.3,-58,-23,0,0.01,0.01,223,240,250,245,915,760,925,780,0,11,,,72
2021-08-27,14:55:12,21:55:12,-07:00,+37.5107539,-122.4921737,17,3DDiff,510929.6,15.0,,6,-5,-0.02,117.4,1.5,9,179,58,-17,5.9,5,10.76,0.30,-0.020,0.964,+0.399,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1458,,,040007FF N100 N100,93,,,1200,ALT,176,21,20,30.7,47,640,15.1,14.2,10,5,149,,1.3,-58,-23,0,0.01,0.01,224,241,250,245,920,750,925,720,0,11,,,72
2021-08-27,14:55:13,21:55:13,-07:00,+37.5107089,-122.4921088,17,3DDiff,510930.5,14.8,,6,-5,-0.01,116.9,1.5,9,179,58,-17,4.1,4,10.72,0.08,-0.022,0.970,+0.316,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1457,,,040007FF N100 N100,67,,,1200,ALT,176,21,20,30.5,47,630,15.6,14.2,10,5,150,,1.4,-58,-23,0,0.01,0.01,224,241,250,245,945,740,925,680,0,12,,,72
2021-08-27,14:55:14,21:55:14,-07:00,+37.5106638,-122.4920431,17,3DDiff,510931.5,14.5,,6,-5,0.01,116.3,1.5,9,179,58,-12,3.7,4,10.79,-0.02,-0.045,0.977,+0.297,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1457,,,040007FF N100 N100,57,,,1200,ALT,176,21,20,30.4,47,660,15.8,14.2,10,5,150,,1.4,-58,-23,0,0.01,0.01,224,241,251,246,935,755,925,650,0,12,,,72
2021-08-27,14:55:15,21:55:15,-07:00,+37.5106204,-122.4919773,17,3DDiff,510932.6,14.4,,6,-5,-0.04,118.4,1.5,9,179,58,6,4.4,4,10.84,-0.16,0.012,0.976,+0.290,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1456,,,040007FF N100 N100,70,,,1200,ALT,176,21,20,30.4,47,710,15.5,14.2,10,5,150,,1.4,-58,-23,0,0.01,0.01,225,241,251,246,935,775,930,700,0,12,,,72
2021-08-27,14:55:16,21:55:16,-07:00,+37.5105787,-122.4919179,17,3DDiff,510933.6,13.9,,5,-5,-0.00,119.2,1.5,9,180,58,10,4.4,4,10.96,-0.22,0.029,0.980,+0.309,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1456,,,040007FF N100 N100,41,,,1200,ALT,176,21,20,30.4,47,710,15.0,14.2,10,5,150,,1.4,-58,-23,0,0.01,0.01,225,241,251,246,935,770,935,715,0,12,,,72
2021-08-27,14:55:17,21:55:17,-07:00,+37.5105380,-122.4918608,17,3DDiff,510934.5,13.3,,5,-5,-0.01,120.1,1.5,9,179,58,1,3.7,4,10.99,-0.12,0.066,0.985,+0.339,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1456,,,040007FF N100 N100,42,,,1200,ALT,176,21,20,30.3,48,730,14.4,14.2,10,5,151,,1.3,-58,-23,0,0.01,0.01,226,242,252,246,930,785,940,715,0,12,,,72
2021-08-27,14:55:18,21:55:18,-07:00,+37.5104982,-122.4918072,17,3DDiff,510935.5,12.8,,5,-4,0.01,121.2,1.5,9,180,58,4,4.3,4,11.08,-0.08,0.037,0.989,+0.382,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,36,,,1200,ALT,176,21,20,30.4,48,720,14.2,14.2,10,5,151,,1.3,-58,-23,0,0.01,0.01,226,242,252,247,930,800,940,700,0,12,,,72
2021-08-27,14:55:19,21:55:19,-07:00,+37.5104587,-122.4917563,17,3DDiff,510936.6,12.1,,4,-4,-0.01,122.0,1.5,9,180,58,16,3.1,3,10.99,0.01,-0.026,0.988,+0.503,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,45,,,1200,ALT,176,21,20,30.4,48,680,14.3,14.2,9,5,151,,1.3,-58,-23,0,0.01,0.01,227,242,252,247,930,810,880,690,0,11,,,72
2021-08-27,14:55:20,21:55:20,-07:00,+37.5104216,-122.4917096,17,3DDiff,510937.6,11.6,,4,-4,-0.02,123.4,1.5,9,179,58,-15,1.3,2,10.87,-0.00,0.030,1.000,+0.631,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,52,,,1200,ALT,176,21,20,30.4,48,680,14.7,14.2,9,5,151,,1.4,-58,-23,0,0.01,0.01,227,243,253,247,930,815,870,700,0,12,,,72
2021-08-27,14:55:21,21:55:21,-07:00,+37.5103848,-122.4916659,17,3DDiff,510938.6,11.1,,4,-4,0.01,123.9,1.5,9,179,58,-14,0.0,1,10.87,-0.02,0.001,0.967,+0.707,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,35,,,1200,ALT,176,21,20,30.3,48,670,14.8,14.2,9,5,152,,1.4,-58,-23,0,0.01,0.01,228,243,253,247,940,815,890,655,0,12,,,72
2021-08-27,14:55:22,21:55:22,-07:00,+37.5103501,-122.4916249,17,3DDiff,510939.5,10.5,,4,-4,0.01,122.1,1.5,9,179,58,-10,-0.0,0,10.93,0.00,0.008,0.988,+0.760,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,42,,,1200,ALT,176,21,20,30.3,48,650,15.0,14.2,9,5,152,,1.4,-58,-23,0,0.01,0.01,228,243,253,247,930,795,890,625,0,12,,,72
2021-08-27,14:55:23,21:55:23,-07:00,+37.5103154,-122.4915828,17,3DDiff,510940.6,10.2,,4,-4,-0.01,121.6,1.5,9,179,58,-7,-0.0,0,10.94,0.20,-0.028,0.990,+0.716,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,37,,,1200,ALT,176,21,20,30.4,47,660,15.2,14.2,9,5,153,,1.4,-58,-23,0,0.01,0.01,229,244,254,247,925,790,895,610,0,12,,,72
2021-08-27,14:55:24,21:55:24,-07:00,+37.5102826,-122.4915420,17,3DDiff,510941.5,10.0,,4,-4,-0.03,120.1,1.5,9,179,58,-4,0.0,0,11.00,0.28,-0.008,0.975,+0.626,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,34,,,1200,ALT,176,21,20,30.5,47,690,15.1,14.2,9,5,153,,1.4,-58,-23,0,0.01,0.01,229,244,254,247,920,770,900,620,0,12,,,72
2021-08-27,14:55:25,21:55:25,-07:00,+37.5102514,-122.4915007,17,3DDiff,510942.5,9.9,,4,-3,-0.01,119.2,1.5,9,180,58,32,0.0,1,11.05,0.22,-0.000,0.987,+0.675,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1455,,,040007FF N100 N100,33,,,1200,ALT,176,21,20,30.5,47,730,14.7,14.2,9,5,153,,1.4,-58,-23,0,0.01,0.01,230,244,254,248,920,775,910,650,0,12,,,72
2021-08-27,14:55:26,21:55:26,-07:00,+37.5102216,-122.4914593,17,3DDiff,510943.5,9.6,,4,-3,-0.01,116.7,1.5,9,180,58,23,0.0,0,10.89,0.02,-0.024,0.974,+0.668,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1456,,,040007FF N100 N100,32,,,1200,ALT,176,21,20,30.5,48,740,14.2,14.2,9,5,153,,1.5,-58,-23,0,0.01,0.01,230,244,255,248,930,780,920,650,0,12,,,72
2021-08-27,14:55:27,21:55:27,-07:00,+37.5101961,-122.4914188,17,3DDiff,510944.6,9.0,,4,-3,-0.05,112.2,1.5,9,180,58,-2,-0.0,-0,10.71,0.10,-0.056,1.004,+0.589,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1457,,,040007FF N100 N100,43,,,1200,ALT,176,21,20,30.5,48,730,14.0,14.2,9,5,154,,1.4,-58,-23,0,0.01,0.01,231,245,255,248,930,785,925,660,0,12,,,72
2021-08-27,14:55:28,21:55:28,-07:00,+37.5101755,-122.4913789,17,3DDiff,510945.5,8.3,,3,-2,-0.06,103.5,1.5,9,179,58,-7,-0.0,0,10.72,0.05,-0.088,0.973,+0.529,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1457,,,020007FF N100 N100,50,,,1200,ALT,176,21,20,30.6,48,750,13.9,14.2,9,5,154,,1.3,-58,-23,0,0.01,0.01,231,245,255,248,935,795,930,690,0,12,,,72
2021-08-27,14:55:29,21:55:29,-07:00,+37.5101596,-122.4913354,17,3DDiff,510946.6,7.8,,4,-1,-0.05,93.6,1.5,9,180,58,-0,0.0,0,10.72,0.14,-0.093,0.960,+0.425,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1458,,,020007FF N100 N100,44,,,1200,ALT,176,21,20,30.5,48,730,13.6,14.2,9,5,154,,1.3,-58,-23,0,0.01,0.01,232,245,256,248,940,810,910,735,0,11,,,72
2021-08-27,14:55:30,21:55:30,-07:00,+37.5101486,-122.4912917,17,3DDiff,510947.6,7.6,,4,-1,-0.05,82.6,1.5,9,180,58,1,0.0,0,10.75,0.33,-0.092,0.982,+0.347,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1460,,,020007FF N100 N100,49,,,1200,ALT,176,21,20,30.5,48,730,13.6,14.2,9,5,154,,1.2,-58,-23,0,0.01,0.01,232,246,256,249,945,825,925,740,0,11,,,72
2021-08-27,14:55:31,21:55:31,-07:00,+37.5101451,-122.4912500,17,3DDiff,510948.5,7.1,,4,0,-0.07,68.0,1.5,9,179,58,-3,0.0,0,11.07,0.75,-0.109,0.953,+0.351,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1460,,,020007FF N100 N100,45,,,1200,ALT,176,21,20,30.5,48,720,13.7,14.2,9,5,155,,1.2,-58,-23,0,0.01,0.01,233,246,256,249,945,815,930,765,0,11,,,72
2021-08-27,14:55:32,21:55:32,-07:00,+37.5101507,-122.4912084,17,3DDiff,510949.6,6.9,,3,1,-0.04,56.2,1.5,9,180,58,13,0.0,1,11.12,0.71,-0.080,0.987,+0.402,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1461,,,020007FF N100 N100,82,,,1200,ALT,176,21,20,30.4,48,670,14.1,14.2,9,5,155,,1.3,-58,-23,0,0.01,0.01,233,246,257,249,925,795,925,760,0,11,,,72
2021-08-27,14:55:33,21:55:33,-07:00,+37.5101618,-122.4911683,17,3DDiff,510950.6,6.8,,3,1,0.01,48.7,1.5,9,180,59,6,0.7,2,11.83,1.43,-0.016,0.944,+0.406,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1462,,,020007FF N100 N100,93,,,1200,ALT,176,21,20,30.2,48,640,14.8,14.2,9,5,155,,1.4,-58,-23,0,0.01,0.01,234,246,257,249,920,755,920,740,0,11,,,72
2021-08-27,14:55:34,21:55:34,-07:00,+37.5101757,-122.4911345,17,3DDiff,510951.5,6.3,,3,2,0.05,39.1,1.5,9,180,59,3,0.0,2,12.81,1.11,-0.060,1.058,+0.403,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1463,,,020007FF N100 N100,59,,,1200,ALT,176,21,20,30.2,47,640,15.3,14.2,9,5,156,,1.4,-58,-23,0,0.01,0.01,234,246,257,250,920,740,920,700,0,12,,,72
2021-08-27,14:55:35,21:55:35,-07:00,+37.5101948,-122.4911014,17,3DDiff,510952.5,5.7,,2,2,0.06,31.0,1.5,9,180,59,0,0.6,2,12.97,0.40,-0.021,0.994,+0.433,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1463,,,020007FF N100 N100,126,,,1200,ALT,176,21,20,30.2,47,640,15.7,14.2,9,5,156,,1.4,-58,-23,0,0.01,0.01,234,247,257,250,950,745,920,655,0,12,,,72
