#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="80.1",engine_hours="80.1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-08-01,15:31:21,22:31:21,-07:00,+37.5103195,-122.4909106,44,3D,81099.0,0.0,,0,0,0.00,,1.4,7,-128,37,-2,-0.0,-0,,,-0.018,0.972,+1.053,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,664,,,040001F8 A64 A64,13,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,92,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:22,22:31:22,-07:00,+37.5103211,-122.4909122,44,3D,81100.0,0.0,,0,0,-0.00,,1.4,7,-128,37,-8,-0.0,0,,,-0.016,0.975,+1.143,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,663,,,040001F8 A66 A66,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,92,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:23,22:31:23,-07:00,+37.5103216,-122.4909135,44,3D,81101.0,0.0,,0,0,-0.01,,1.4,7,-128,37,-4,0.1,1,,,-0.016,0.976,+1.148,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,661,,,040001F8 A68 A68,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,92,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:24,22:31:24,-07:00,+37.5103220,-122.4909155,45,3D,81102.0,0.0,,0,0,-0.01,,1.4,7,-128,37,4,0.0,0,,,-0.012,0.975,+1.140,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,660,,,040001F8 A71 A71,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,93,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:25,22:31:25,-07:00,+37.5103227,-122.4909173,45,3D,81103.0,0.0,,0,0,-0.00,,1.8,7,-128,37,6,-0.0,1,,,-0.015,0.979,+1.227,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,660,,,040001F8 A73 A73,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,93,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:26,22:31:26,-07:00,+37.5103239,-122.4909186,45,3D,81104.0,0.0,,0,0,-0.00,,1.4,7,-128,37,-5,-0.0,0,,,-0.013,0.977,+1.374,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,659,,,040001F8 A74 A74,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,93,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:27,22:31:27,-07:00,+37.5103253,-122.4909190,44,3D,81105.0,0.0,,0,0,-0.00,,1.4,7,-128,37,-5,0.1,2,,,-0.016,0.973,+1.488,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,658,,,040001F8 A77 A77,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,94,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:28,22:31:28,-07:00,+37.5103267,-122.4909184,44,3D,81106.0,0.0,,0,0,0.00,,1.4,7,-128,37,1,0.0,0,,,-0.021,0.977,+1.485,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,657,,,040001F8 A79 A79,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,94,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:29,22:31:29,-07:00,+37.5103280,-122.4909170,43,3D,81107.0,0.0,,0,0,-0.01,,1.4,7,-128,37,6,-0.0,1,,,-0.016,0.975,+1.502,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,656,,,040001F8 A82 A82,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,95,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:30,22:31:30,-07:00,+37.5103291,-122.4909165,43,3D,81108.0,0.0,,0,0,-0.00,,1.4,7,-128,37,-0,-0.0,0,,,-0.017,0.976,+1.509,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,22.0,656,,,040001F8 A85 A85,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,95,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:31,22:31:31,-07:00,+37.5103304,-122.4909153,42,3D,81109.0,0.0,,0,0,0.00,,1.2,9,-128,37,5,0.3,2,,,-0.012,0.978,+1.487,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,655,,,040001F8 A87 A87,8,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,95,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:32,22:31:32,-07:00,+37.5103321,-122.4909139,41,3D,81110.0,0.0,,0,0,-0.00,,1.2,9,-128,37,3,-0.0,-0,,,-0.016,0.975,+1.332,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,654,,,040001F8 A89 A89,9,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,96,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:33,22:31:33,-07:00,+37.5103338,-122.4909137,41,3D,81111.0,0.0,,0,0,0.00,,1.2,9,-127,37,7,-0.0,-0,,,-0.014,0.977,+1.219,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,654,,,040001F8 A91 A91,5,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,96,,0.0,-1,1,45,0.01,0.01,70,66,67,66,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:34,22:31:34,-07:00,+37.5103358,-122.4909134,40,3D,81112.0,0.0,,0,0,0.00,,1.2,9,-128,37,0,-0.0,0,,,-0.016,0.979,+1.193,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,654,,,040001F8 A94 A94,5,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,97,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:35,22:31:35,-07:00,+37.5103372,-122.4909123,40,3D,81113.0,0.0,,0,0,0.00,,1.2,9,-128,37,0,0.0,0,,,-0.017,0.976,+1.156,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,653,,,040001F8 A97 A97,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,97,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:36,22:31:36,-07:00,+37.5103373,-122.4909123,40,3D,81114.0,0.0,,0,0,-0.01,213.5,1.2,9,-127,37,3,0.0,0,10.31,0.95,-0.010,0.979,+1.097,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,653,,,040007FF D2 D2,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,97,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:37,22:31:37,-07:00,+37.5103373,-122.4909122,40,3D,81115.0,0.0,,0,0,-0.00,213.6,1.2,9,-127,38,7,0.0,0,10.33,0.98,-0.014,0.975,+1.094,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,653,,,040007FF D14 D14,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,98,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:38,22:31:38,-07:00,+37.5103373,-122.4909122,40,3D,81116.0,0.0,,0,0,0.00,213.5,1.2,9,-127,38,1,0.0,0,10.36,0.95,-0.019,0.978,+1.071,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D26 D26,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,98,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:39,22:31:39,-07:00,+37.5103373,-122.4909122,40,3D,81117.0,0.0,,0,0,-0.00,213.6,1.2,9,-128,37,-10,0.1,0,10.32,0.91,-0.016,0.977,+1.061,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D36 D36,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,98,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:40,22:31:40,-07:00,+37.5103374,-122.4909122,40,3D,81118.0,0.0,,0,0,-0.01,213.5,1.2,9,-128,37,-8,0.1,0,10.31,0.94,-0.014,0.976,+1.148,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D48 D48,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,99,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:41,22:31:41,-07:00,+37.5103374,-122.4909122,40,3D,81119.0,0.0,,0,0,0.00,213.6,1.2,9,-128,37,-8,0.0,0,10.33,0.96,-0.016,0.979,+1.207,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D60 D60,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,99,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:42,22:31:42,-07:00,+37.5103374,-122.4909122,40,3D,81120.0,0.0,,0,0,-0.00,213.6,1.2,9,-128,37,-5,0.0,0,10.33,0.91,-0.017,0.971,+1.248,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D72 D72,6,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,99,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:43,22:31:43,-07:00,+37.5103374,-122.4909121,40,3D,81121.0,0.0,,0,0,0.00,213.5,1.2,9,-128,37,2,0.0,0,10.33,0.89,-0.016,0.976,+1.350,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D84 D84,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,100,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:44,22:31:44,-07:00,+37.5103375,-122.4909121,40,3D,81122.0,0.0,,0,0,0.00,213.5,1.5,9,-128,37,-4,0.0,-0,10.39,0.97,-0.017,0.976,+1.432,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,652,,,040007FF D96 D96,9,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,100,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:45,22:31:45,-07:00,+37.5103375,-122.4909121,40,3D,81123.0,0.0,,0,0,0.01,213.5,1.5,9,-128,37,6,0.0,0,10.37,0.98,-0.017,0.968,+1.556,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,651,,,040007FF D98 D98,10,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,101,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
2021-08-01,15:31:46,22:31:46,-07:00,+37.5103375,-122.4909121,40,3D,81124.0,0.0,,0,0,0.00,213.5,1.5,9,-128,37,-1,0.0,0,10.39,0.97,-0.018,0.973,+1.747,,309,,,,30.10,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.9,651,,,040007FF D98 D98,7,,,1200,ALT,74,15,14,0.0,0,0,30.0,12.4,0,4,101,,0.0,-1,1,45,0.01,0.01,70,66,68,67,65,65,65,70,0,0,0,FUEL PRESS/OIL PRESS,,71
