#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="69.2",engine_hours="69.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-05-28,16:36:49,23:36:49,-07:00,+37.5103720,-122.4909117,72,3D (PFD1),517027.0,0.0,,0,0,-0.00,,2.0,9,-75,72,-19,0.0,-0,,,-0.009,0.976,+1.653,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,60,,,040001F8 A53 A53,8,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:50,23:36:50,-07:00,+37.5103720,-122.4909122,73,3D (PFD1),517028.0,0.0,,0,0,0.00,,1.3,9,-76,71,-17,0.0,0,,,-0.009,0.974,+1.685,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,60,,,040001F8 A55 A55,7,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:51,23:36:51,-07:00,+37.5103720,-122.4909133,73,3D (PFD1),517029.0,0.0,,0,0,0.01,,1.3,9,-76,71,-13,0.0,0,,,-0.011,0.976,+1.629,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,62,,,040001F8 A58 A58,7,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:52,23:36:52,-07:00,+37.5103719,-122.4909143,73,3D (PFD1),517030.0,0.0,,0,0,-0.00,,2.0,9,-76,71,-4,0.0,0,,,-0.008,0.979,+1.546,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,63,,,040001F8 A60 A60,6,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:53,23:36:53,-07:00,+37.5103721,-122.4909148,73,3D (PFD1),517031.0,0.0,,0,0,-0.00,,1.3,9,-76,71,-12,0.0,0,,,-0.011,0.977,+1.534,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,64,,,040001F8 A62 A62,6,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:54,23:36:54,-07:00,+37.5103723,-122.4909151,73,3D (PFD1),517032.0,0.0,,0,0,0.00,,2.0,9,-76,71,-11,0.0,0,,,-0.007,0.974,+1.545,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.3,65,,,040001F8 A65 A65,7,,,1200,ALT,95,13,13,5.2,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:55,23:36:55,-07:00,+37.5103725,-122.4909149,73,3D (PFD1),517033.0,0.0,,0,0,0.00,,1.3,9,-76,71,-0,0.0,0,,,-0.009,0.977,+1.465,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,67,,,040001F8 A68 A68,7,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:56,23:36:56,-07:00,+37.5103728,-122.4909144,74,3D (PFD1),517034.0,0.0,,0,0,-0.00,,1.3,9,-76,71,5,0.0,-0,,,-0.010,0.978,+1.325,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,68,,,040001F8 A70 A70,6,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,95,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:57,23:36:57,-07:00,+37.5103732,-122.4909145,74,3D (PFD1),517035.0,0.0,,0,0,0.00,,1.3,9,-76,71,9,0.0,-0,,,-0.008,0.975,+1.240,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040001F8 A73 A73,7,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:58,23:36:58,-07:00,+37.5103737,-122.4909149,74,3D (PFD1),517036.0,0.0,,0,0,0.01,,1.3,9,-75,71,10,0.0,0,,,-0.013,0.979,+1.232,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,70,,,040001F8 A75 A75,9,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,95,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:36:59,23:36:59,-07:00,+37.5103738,-122.4909154,75,3D (PFD1),517037.0,0.0,,0,0,0.01,,1.3,9,-76,71,-4,0.0,0,,,-0.016,0.972,+1.411,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,70,,,040001F8 A77 A77,9,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:00,23:37:00,-07:00,+37.5103739,-122.4909163,75,3D (PFD1),517038.0,0.0,,0,0,-0.00,,1.3,9,-76,71,-10,0.0,0,,,-0.003,0.976,+1.728,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040001F8 A80 A80,8,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:01,23:37:01,-07:00,+37.5103732,-122.4909166,76,3D (PFD1),517039.0,0.0,,0,0,0.01,,1.2,10,-76,71,-1,0.0,1,,,-0.013,0.978,+1.921,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040001F8 A83 A83,8,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:02,23:37:02,-07:00,+37.5103725,-122.4909172,77,3D (PFD1),517040.0,0.0,,0,0,0.00,,1.2,10,-76,71,-1,0.0,-0,,,-0.007,0.979,+1.979,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040001F8 A86 A86,9,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:03,23:37:03,-07:00,+37.5103716,-122.4909174,78,3D (PFD1),517041.0,0.0,,0,0,-0.00,,1.2,10,-76,71,9,0.0,-0,,,-0.008,0.977,+1.954,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040001F8 A89 A89,8,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:04,23:37:04,-07:00,+37.5103706,-122.4909175,79,3D (PFD1),517042.0,0.0,,0,0,0.00,,1.2,10,-75,71,12,0.0,0,,,-0.014,0.974,+1.892,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,72,,,040001F8 A92 A92,7,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:05,23:37:05,-07:00,+37.5103697,-122.4909180,80,3D (PFD1),517043.0,0.0,,0,0,-0.00,,1.2,10,-75,71,4,0.0,0,,,-0.009,0.979,+1.761,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,72,,,040001F8 A95 A95,5,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:06,23:37:06,-07:00,+37.5103689,-122.4909190,81,3D (PFD1),517044.0,0.0,,0,0,0.01,,1.2,10,-75,71,-3,0.0,0,,,-0.014,0.975,+1.599,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040001F8 A98 A98,5,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:07,23:37:07,-07:00,+37.5103680,-122.4909202,82,3D (PFD1),517045.0,0.0,,0,0,0.00,215.1,1.2,10,-76,71,-1,0.0,0,10.45,0.64,-0.008,0.979,+1.439,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040007FF D0 D0,6,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:08,23:37:08,-07:00,+37.5103674,-122.4909212,83,3D (PFD1),517046.0,0.0,,0,0,0.00,215.1,1.6,10,-75,71,-3,0.0,0,10.50,0.64,-0.008,0.975,+1.362,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040007FF D7 D7,6,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,116,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:09,23:37:09,-07:00,+37.5103674,-122.4909211,83,3D (PFD1),517047.0,0.0,,0,0,-0.00,215.2,1.2,10,-76,71,-8,0.0,0,10.50,0.65,-0.011,0.977,+1.498,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,71,,,040007FF D19 D19,6,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:10,23:37:10,-07:00,+37.5103674,-122.4909211,83,3D (PFD1),517048.0,0.0,,0,0,-0.00,215.1,1.2,10,-76,71,-5,0.0,0,10.48,0.63,-0.010,0.977,+1.505,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,70,,,040007FF D31 D31,8,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.6,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:11,23:37:11,-07:00,+37.5103674,-122.4909211,83,3D (PFD1),517049.0,0.0,,0,0,0.00,215.1,1.2,10,-76,71,2,0.0,0,10.44,0.62,-0.012,0.976,+1.752,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,70,,,040007FF D41 D41,6,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:12,23:37:12,-07:00,+37.5103674,-122.4909212,83,3D (PFD1),517050.0,0.0,,0,0,0.00,215.1,1.2,10,-75,71,4,0.0,0,10.41,0.63,-0.016,0.976,+1.881,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D50 D50,7,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:13,23:37:13,-07:00,+37.5103674,-122.4909212,83,3D (PFD1),517051.0,0.0,,0,0,0.00,215.1,1.2,10,-76,71,-0,0.0,0,10.45,0.65,-0.011,0.976,+1.921,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D62 D62,9,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:14,23:37:14,-07:00,+37.5103674,-122.4909212,83,3D (PFD1),517052.0,0.0,,0,0,-0.00,215.1,1.2,10,-76,71,-1,0.0,-0,10.46,0.64,-0.012,0.978,+2.061,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D70 D70,7,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:15,23:37:15,-07:00,+37.5103673,-122.4909213,83,3D (PFD1),517053.0,0.0,,0,0,-0.00,215.1,1.2,10,-76,71,-6,0.0,0,10.38,0.58,-0.009,0.976,+2.310,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D82 D82,11,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:16,23:37:16,-07:00,+37.5103673,-122.4909213,83,3D (PFD1),517054.0,0.0,,0,0,-0.00,215.1,1.2,10,-76,71,4,0.0,0,10.34,0.61,-0.012,0.977,+2.560,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D91 D91,13,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:17,23:37:17,-07:00,+37.5103673,-122.4909213,83,3D (PFD1),517055.0,0.0,,0,0,-0.00,215.1,1.6,10,-75,71,15,0.0,0,10.21,0.46,-0.010,0.996,+2.638,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D98 D98,23,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:18,23:37:18,-07:00,+37.5103672,-122.4909214,83,3D (PFD1),517056.0,0.0,,0,0,0.00,215.1,1.6,10,-75,71,12,0.1,0,10.38,0.50,-0.001,0.978,+2.553,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D98 D98,14,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,123,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:19,23:37:19,-07:00,+37.5103672,-122.4909214,83,3D (PFD1),517057.0,0.0,,0,0,0.00,215.1,1.6,10,-75,71,1,0.0,0,10.43,0.60,-0.010,0.968,+2.891,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,69,,,040007FF D98 D98,19,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,122,123,95,100,100,100,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:20,23:37:20,-07:00,+37.5103671,-122.4909214,83,3D (PFD1),517058.0,0.0,,0,0,0.00,215.1,1.6,10,-75,71,1,0.0,0,10.45,0.49,-0.012,0.983,+3.099,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,68,,,040007FF D98 D98,17,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,122,122,95,100,100,105,0,0,0,FUEL PRESS/OIL PRESS,,69
2021-05-28,16:37:21,23:37:21,-07:00,+37.5103671,-122.4909214,83,3D (PFD1),517059.0,0.0,,0,0,0.00,215.0,1.6,10,-75,71,3,0.0,0,10.36,0.52,-0.010,0.975,+2.972,,317,,,,30.08,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.4,68,,,040007FF D98 D98,20,,,1200,ALT,95,13,13,5.3,0,0,29.7,12.5,0,4,0.0,-4,12,119,115,122,122,95,100,100,105,0,0,0,FUEL PRESS/OIL PRESS,,69
