#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="82.0",engine_hours="82.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-08-02,12:06:06,19:06:06,-07:00,+37.5134506,-122.4950682,-8,3D- (PFD1),155184.0,0.0,,0,0,-0.00,,1.3,7,-154,48,-2,0.6,1,,,-0.013,0.979,+1.897,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,081101F8 A58 A58,6,,,1200,ALT,169,21,20,36.8,0,0,30.1,12.7,0,5,101,,0.0,-11,5,45,0.01,0.01,221,236,248,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:07,19:06:07,-07:00,+37.5134516,-122.4950809,2,3D- (PFD1),155185.0,0.0,,0,0,-0.00,,1.3,7,-154,48,2,0.0,1,,,-0.014,0.978,+1.819,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,081101F8 A60 A60,6,,,1200,ALT,169,21,20,36.8,0,0,30.1,12.7,0,5,102,,0.0,-11,5,45,0.01,0.01,221,236,248,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:08,19:06:08,-07:00,+37.5134528,-122.4950991,16,3D- (PFD1),155186.0,0.0,,0,0,0.00,,1.3,7,-154,48,1,-0.0,0,,,-0.013,0.979,+1.637,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,081101F8 A62 A62,6,,,1200,ALT,169,21,20,36.7,0,0,30.1,12.7,0,5,102,,0.0,-11,5,45,0.01,0.01,221,236,248,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:09,19:06:09,-07:00,+37.5134559,-122.4951366,45,3D (PFD1),155187.0,0.0,,0,0,0.00,,1.3,7,-154,48,-4,-0.0,-0,,,-0.013,0.978,+1.448,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,081101F8 A65 A65,6,,,1200,ALT,169,21,20,36.7,0,0,30.1,12.7,0,5,103,,0.0,-11,5,45,0.01,0.01,221,236,248,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:10,19:06:10,-07:00,+37.5134568,-122.4951532,54,3D (PFD1),155188.0,0.0,,0,0,0.00,,1.9,7,-154,48,-5,0.0,0,,,-0.013,0.978,+1.322,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040001F8 A67 A67,5,,,1200,ALT,169,21,20,36.7,0,0,30.1,12.7,0,5,103,,0.0,-11,5,45,0.01,0.01,221,236,248,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:11,19:06:11,-07:00,+37.5134506,-122.4951866,79,3D- (PFD1),155189.0,0.0,,0,0,0.00,,1.3,7,-153,48,12,0.0,0,,,-0.013,0.979,+1.250,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,020001F8 A67 A67,6,,,1200,ALT,169,21,20,36.6,0,0,30.1,12.7,0,5,104,,0.0,-11,5,45,0.01,0.01,221,236,247,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:12,19:06:12,-07:00,+37.5134479,-122.4951970,89,3D- (PFD1),155190.0,0.0,,0,0,0.00,,1.3,7,-154,48,-0,-0.0,0,,,-0.014,0.978,+1.205,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,020001F8 A67 A67,6,,,1200,ALT,169,21,20,36.6,0,0,30.1,12.7,0,5,104,,0.0,-11,5,45,0.01,0.01,221,236,247,240,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:13,19:06:13,-07:00,+37.5134449,-122.4952049,97,3D (PFD1),155191.0,0.0,,0,0,0.00,,1.3,7,-154,48,-3,-0.0,0,,,-0.014,0.978,+1.185,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,020001F8 A67 A67,6,,,1200,ALT,169,21,20,36.6,0,0,30.1,12.7,0,5,105,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:14,19:06:14,-07:00,+37.5134428,-122.4952067,100,3D (PFD1),155192.0,0.0,,0,0,0.00,,1.3,7,-154,48,-2,0.0,-0,,,-0.014,0.978,+1.188,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040001F8 A68 A68,6,,,1200,ALT,169,21,20,36.5,0,0,30.1,12.7,0,5,105,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:15,19:06:15,-07:00,+37.5134415,-122.4952057,101,3D (PFD1),155193.0,0.0,,0,0,0.01,,1.3,7,-154,48,3,0.0,-0,,,-0.013,0.978,+1.218,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040001F8 A71 A71,6,,,1200,ALT,169,21,20,36.5,0,0,30.1,12.7,0,5,106,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:16,19:06:16,-07:00,+37.5134402,-122.4952046,100,3D (PFD1),155194.0,0.0,,0,0,0.01,,1.3,7,-154,48,4,-0.0,0,,,-0.014,0.978,+1.249,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040001F8 A74 A74,5,,,1200,ALT,169,21,20,36.5,0,0,30.1,12.7,0,5,106,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:17,19:06:17,-07:00,+37.5134397,-122.4952028,99,3D (PFD1),155195.0,0.0,,0,0,0.01,,1.3,7,-154,48,0,-0.0,0,,,-0.013,0.978,+1.299,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,040001F8 A76 A76,6,,,1200,ALT,169,21,20,36.4,0,0,30.1,12.7,0,5,107,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:18,19:06:18,-07:00,+37.5134396,-122.4952008,98,3D (PFD1),155196.0,0.0,,0,0,-0.00,,1.3,7,-154,48,-2,0.0,0,,,-0.013,0.978,+1.323,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,040001F8 A79 A79,6,,,1200,ALT,169,21,20,36.4,0,0,30.1,12.7,0,5,107,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,280,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:19,19:06:19,-07:00,+37.5134395,-122.4951986,98,3D (PFD1),155197.0,0.0,,0,0,0.00,,1.3,7,-154,48,6,-0.0,-0,,,-0.013,0.977,+1.300,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,020001F8 A79 A79,6,,,1200,ALT,169,21,20,36.4,0,0,30.1,12.7,0,5,108,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:20,19:06:20,-07:00,+37.5134397,-122.4951962,96,3D (PFD1),155198.0,0.0,,0,0,-0.00,,1.3,7,-153,48,5,-0.0,-0,,,-0.013,0.978,+1.337,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,020001F8 A79 A79,6,,,1200,ALT,169,21,20,36.3,0,0,30.1,12.7,0,5,108,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:21,19:06:21,-07:00,+37.5134401,-122.4951946,96,3D (PFD1),155199.0,0.0,,0,0,-0.00,,1.3,7,-153,48,5,0.0,0,,,-0.012,0.979,+1.393,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,020001F8 A79 A79,6,,,1200,ALT,169,21,20,36.3,0,0,30.1,12.7,0,5,109,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:22,19:06:22,-07:00,+37.5134405,-122.4951928,95,3D (PFD1),155200.0,0.0,,0,0,0.00,,1.3,7,-153,48,-1,0.7,2,,,-0.014,0.980,+1.637,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040001F8 A80 A80,6,,,1200,ALT,169,21,20,36.3,0,0,30.1,12.7,0,5,109,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:23,19:06:23,-07:00,+37.5134411,-122.4951914,94,3D (PFD1),155201.0,0.0,,0,0,0.00,,1.2,8,-154,48,-3,4.0,4,,,-0.012,0.978,+1.792,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040001F8 A82 A82,6,,,1200,ALT,169,21,20,36.2,0,0,30.1,12.7,0,5,110,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:24,19:06:24,-07:00,+37.5134415,-122.4951904,94,3D (PFD1),155202.0,0.0,,0,0,0.00,,1.2,8,-154,48,-4,0.0,0,,,-0.013,0.979,+1.724,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040001F8 A85 A85,5,,,1200,ALT,169,21,20,36.2,0,0,30.1,12.7,0,5,110,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:25,19:06:25,-07:00,+37.5134416,-122.4951904,94,3D (PFD1),155203.0,0.0,,0,0,0.00,,1.2,8,-154,48,-4,-0.0,1,,,-0.013,0.977,+1.659,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040001F8 A87 A87,5,,,1200,ALT,169,21,20,36.2,0,0,30.1,12.7,0,5,111,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:26,19:06:26,-07:00,+37.5134415,-122.4951904,94,3D (PFD1),155204.0,0.0,,0,0,0.00,,1.2,8,-154,48,2,-0.0,0,,,-0.013,0.978,+1.639,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,514,,,040001F8 A89 A89,6,,,1200,ALT,169,21,20,36.1,0,0,30.1,12.7,0,5,111,,0.0,-11,5,45,0.01,0.01,220,236,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:27,19:06:27,-07:00,+37.5134416,-122.4951903,94,3D (PFD1),155205.0,0.0,,0,0,0.00,,1.8,8,-154,48,-0,0.8,2,,,-0.013,0.979,+1.735,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,514,,,040001F8 A91 A91,6,,,1200,ALT,169,21,20,36.1,0,0,30.1,12.7,0,5,112,,0.0,-11,5,45,0.01,0.01,220,235,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:28,19:06:28,-07:00,+37.5134416,-122.4951903,94,3D (PFD1),155206.0,0.0,,0,0,-0.00,,1.2,8,-153,48,6,0.0,1,,,-0.014,0.979,+1.893,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040001F8 A94 A94,6,,,1200,ALT,169,21,20,36.1,0,0,30.1,12.7,0,5,112,,0.0,-11,5,45,0.01,0.01,219,235,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:29,19:06:29,-07:00,+37.5134416,-122.4951903,94,3D (PFD1),155207.0,0.0,,0,0,-0.00,,1.2,8,-154,48,4,-0.0,-0,,,-0.013,0.978,+1.972,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040001F8 A97 A97,5,,,1200,ALT,169,21,20,36.0,0,0,30.1,12.7,0,5,113,,0.0,-11,5,45,0.01,0.01,219,235,247,239,240,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:30,19:06:30,-07:00,+37.5134417,-122.4951903,94,3D (PFD1),155208.0,0.0,,0,0,-0.00,200.5,1.2,8,-153,48,6,-0.0,2,10.09,0.78,-0.013,0.979,+1.962,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,516,,,040007FF A99 A99,5,,,1200,ALT,169,21,20,36.0,0,0,30.1,12.7,0,5,113,,0.0,-11,5,45,0.01,0.01,219,235,247,239,235,240,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:31,19:06:31,-07:00,+37.5134417,-122.4951901,94,3D (PFD1),155209.0,0.0,,0,0,0.00,200.5,1.1,9,-154,48,-4,-0.0,0,10.12,0.76,-0.013,0.980,+1.846,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,516,,,040007FF D12 D12,5,,,1200,ALT,169,21,20,36.0,0,0,30.1,12.7,0,5,113,,0.0,-11,5,45,0.01,0.01,219,235,247,239,235,235,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:32,19:06:32,-07:00,+37.5134416,-122.4951901,94,3D (PFD1),155210.0,0.0,,0,0,0.00,200.4,1.1,9,-154,48,1,0.0,0,10.12,0.74,-0.013,0.977,+1.772,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040007FF D22 D22,6,,,1200,ALT,169,21,20,35.9,0,0,30.1,12.7,0,5,114,,0.0,-11,5,45,0.01,0.01,219,235,246,239,235,235,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:33,19:06:33,-07:00,+37.5134417,-122.4951900,94,3D (PFD1),155211.0,0.0,,0,0,0.00,200.4,1.1,9,-153,48,7,0.0,0,10.12,0.77,-0.013,0.979,+1.713,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040007FF D34 D34,5,,,1200,ALT,169,21,20,35.9,0,0,30.1,12.7,0,5,114,,0.0,-11,5,45,0.01,0.01,219,235,246,239,235,235,275,245,0,0,0,OIL PRESS,,72
2021-08-02,12:06:34,19:06:34,-07:00,+37.5134417,-122.4951900,94,3D (PFD1),155212.0,0.0,,0,0,0.01,200.5,1.1,9,-153,48,4,0.0,0,10.12,0.77,-0.013,0.978,+1.675,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040007FF D46 D46,5,,,1200,ALT,169,21,20,35.9,0,0,30.1,12.7,0,5,115,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:35,19:06:35,-07:00,+37.5134417,-122.4951900,94,3D (PFD1),155213.0,0.0,,0,0,0.00,200.3,1.1,9,-153,49,10,-0.0,0,10.09,0.78,-0.013,0.978,+1.789,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,515,,,040007FF D55 D55,6,,,1200,ALT,169,21,20,35.9,0,0,30.1,12.7,0,5,115,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:36,19:06:36,-07:00,+37.5134417,-122.4951900,94,3D (PFD1),155214.0,0.0,,0,0,0.00,200.1,1.1,9,-153,49,-1,0.0,0,10.02,0.90,-0.012,0.978,+1.892,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,514,,,040007FF D65 D65,6,,,1200,ALT,169,21,20,35.8,0,0,30.1,12.7,0,5,116,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:37,19:06:37,-07:00,+37.5134417,-122.4951900,94,3D (PFD1),155215.0,0.0,,0,0,-0.00,200.3,1.1,9,-153,48,-6,0.0,0,10.03,0.84,-0.013,0.978,+1.877,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040007FF D77 D77,6,,,1200,ALT,169,21,20,35.8,0,0,30.1,12.7,0,5,116,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
