#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-24",product="GDU 460",software_version="8.40",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Target Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Airspeed Command (kt),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
2020-04-11,11:15:32,18:15:32,-07:00,+37.5095034,-122.4914913,20,3D,584149.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,-1,0.0,0,,,-0.011,0.963,+0.691,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A48 A48,6,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,221,199,219,217,325,225,370,260,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:33,18:15:33,-07:00,+37.5095029,-122.4914914,20,3D,584150.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,-6,0.0,0,,,-0.010,0.969,+0.854,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A50 A50,6,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,199,219,217,325,225,370,255,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:34,18:15:34,-07:00,+37.5095028,-122.4914905,20,3D,584151.6,0.0,,0,0,-0.00,,1.7,9,-71,-351,-3,0.0,0,,,-0.008,0.970,+0.926,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A53 A53,8,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,199,219,217,325,225,370,255,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:35,18:15:35,-07:00,+37.5095030,-122.4914900,21,3D,584152.6,0.0,,0,0,-0.01,,1.2,9,-71,-351,7,0.0,0,,,-0.010,0.971,+0.946,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A55 A55,9,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,199,219,216,325,225,365,255,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:36,18:15:36,-07:00,+37.5095032,-122.4914900,21,3D,584153.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,1,0.0,0,,,-0.012,0.967,+0.718,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A58 A58,11,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,199,218,216,325,220,365,255,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:37,18:15:37,-07:00,+37.5095029,-122.4914914,21,3D,584154.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,-2,0.0,0,,,-0.010,0.968,+0.927,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-347,,,040001F8 A61 A61,8,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,198,218,216,325,220,365,250,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:38,18:15:38,-07:00,+37.5095028,-122.4914919,21,3D,584155.6,0.0,,0,0,-0.00,,1.7,9,-71,-351,-0,0.0,0,,,-0.009,0.969,+0.762,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-346,,,040001F8 A63 A63,13,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,198,218,216,320,220,360,250,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:39,18:15:39,-07:00,+37.5095027,-122.4914920,21,3D,584156.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,4,0.0,0,,,-0.011,0.968,+0.630,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-346,,,040001F8 A66 A66,6,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,220,198,218,216,320,220,360,250,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:40,18:15:40,-07:00,+37.5095028,-122.4914914,21,3D,584157.6,0.0,,0,0,-0.00,,1.2,9,-71,-350,4,0.0,0,,,-0.011,0.968,+0.678,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-345,,,040001F8 A68 A68,7,,,1200,ALT,81,4,4,32.6,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,198,218,215,320,215,360,250,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:41,18:15:41,-07:00,+37.5095027,-122.4914917,22,3D,584158.6,0.0,,0,0,0.00,,1.2,9,-71,-350,4,0.0,0,,,-0.010,0.970,+0.798,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-345,,,040001F8 A70 A70,7,,,1200,ALT,81,4,4,32.2,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,198,218,215,320,215,360,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:42,18:15:42,-07:00,+37.5095026,-122.4914929,22,3D,584159.6,0.0,,0,0,-0.00,,1.2,9,-71,-350,-0,0.0,0,,,-0.011,0.971,+0.866,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-345,,,040001F8 A72 A72,6,,,1200,ALT,81,4,4,31.3,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,198,218,215,320,215,355,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:43,18:15:43,-07:00,+37.5095027,-122.4914934,22,3D,584160.6,0.0,,0,0,-0.00,,1.2,9,-71,-351,-1,0.0,0,,,-0.013,0.971,+0.798,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-344,,,040001F8 A74 A74,6,,,1200,ALT,81,4,4,30.2,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,198,217,215,315,215,355,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:44,18:15:44,-07:00,+37.5095024,-122.4914934,22,3D,584161.6,0.0,,0,0,0.00,,1.2,9,-71,-350,-0,0.0,0,,,-0.010,0.973,+0.822,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-344,,,040001F8 A77 A77,7,,,1200,ALT,81,4,4,29.0,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,197,217,215,315,215,355,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:45,18:15:45,-07:00,+37.5095022,-122.4914929,22,3D,584162.6,0.0,,0,0,0.00,,1.2,9,-71,-351,-2,0.0,0,,,-0.010,0.969,+0.819,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.8,-344,,,040001F8 A80 A80,5,,,1200,ALT,81,4,4,28.2,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,197,217,214,315,210,355,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:46,18:15:46,-07:00,+37.5095022,-122.4914927,22,3D,584163.6,0.0,,0,0,-0.00,,1.7,9,-71,-350,-2,0.0,0,,,-0.010,0.969,+1.125,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-343,,,040001F8 A83 A83,6,,,1200,ALT,81,4,4,27.2,1,0,29.7,0.1,0,0,0.0,-8,-3,45,219,197,217,214,315,210,355,240,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:47,18:15:47,-07:00,+37.5095022,-122.4914923,22,3D,584164.6,0.0,,0,0,-0.00,,1.2,9,-71,-350,4,0.0,0,,,-0.009,0.968,+0.771,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-343,,,040001F8 A86 A86,6,,,1200,ALT,81,4,4,26.4,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,197,217,214,315,210,355,240,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:48,18:15:48,-07:00,+37.5095021,-122.4914914,22,3D,584165.6,0.0,,0,0,0.00,,1.2,9,-71,-350,-0,0.0,0,,,-0.010,0.971,+0.918,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-343,,,040001F8 A89 A89,5,,,1200,ALT,81,4,4,25.8,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,197,217,214,310,210,350,240,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:49,18:15:49,-07:00,+37.5095024,-122.4914903,22,3D,584166.6,0.0,,0,0,-0.00,,1.2,9,-71,-350,-0,0.0,0,,,-0.011,0.970,+0.881,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-342,,,040001F8 A92 A92,6,,,1200,ALT,81,4,4,25.2,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,197,217,214,310,210,350,240,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:50,18:15:50,-07:00,+37.5095025,-122.4914900,23,3D,584167.6,0.0,,0,0,-0.00,,1.2,9,-71,-350,-4,0.0,0,,,-0.009,0.970,+1.016,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-342,,,040001F8 A94 A94,7,,,1200,ALT,81,4,4,24.5,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,197,216,213,310,205,350,240,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:51,18:15:51,-07:00,+37.5095023,-122.4914902,23,3D,584168.6,0.0,,0,0,0.00,,1.2,9,-71,-351,-2,0.0,0,,,-0.010,0.970,+1.160,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-342,,,040001F8 A97 A97,5,,,1200,ALT,81,4,4,24.0,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,196,216,213,310,205,350,235,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:52,18:15:52,-07:00,+37.5095023,-122.4914896,23,3D,584169.6,0.0,,0,0,0.00,306.7,1.2,9,-71,-351,-0,0.0,0,11.86,0.54,-0.009,0.970,+1.047,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-342,,,040007FF D2 D2,5,,,1200,ALT,81,4,4,23.4,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,196,216,213,310,205,350,235,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:53,18:15:53,-07:00,+37.5095023,-122.4914892,23,3D,584170.6,0.0,,0,0,-0.00,306.6,1.2,9,-71,-351,3,0.0,0,11.82,0.60,-0.009,0.969,+0.885,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-341,,,040007FF D12 D12,5,,,1200,ALT,81,4,4,22.8,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,196,216,213,310,205,350,235,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:54,18:15:54,-07:00,+37.5095024,-122.4914888,23,3D,584171.6,0.0,,0,0,0.00,306.7,1.2,9,-71,-350,6,0.0,0,11.87,0.55,-0.031,0.966,+0.819,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-341,,,040007FF D22 D22,16,,,1200,ALT,81,4,4,22.3,1,0,29.7,0.1,0,0,0.0,-8,-3,45,218,196,216,213,310,205,345,235,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:55,18:15:55,-07:00,+37.5095024,-122.4914893,23,3D,584172.6,0.0,,0,0,0.00,306.8,1.2,9,-71,-350,0,0.0,-0,11.96,0.55,-0.023,0.978,+1.018,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-340,,,040007FF D31 D31,29,,,1200,ALT,81,4,4,21.4,1,0,29.7,0.1,0,0,0.0,-8,-3,45,217,196,215,213,305,200,345,235,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:56,18:15:56,-07:00,+37.5095024,-122.4914893,23,3D,584173.6,0.0,,0,0,0.00,306.7,1.2,9,-71,-351,-9,0.0,0,11.90,0.51,0.013,0.968,+0.829,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-340,,,040007FF D43 D43,47,,,1200,ALT,81,4,4,24.5,1,0,29.7,0.1,0,1,0.5,-8,-3,45,217,196,215,212,300,200,335,230,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:57,18:15:57,-07:00,+37.5095025,-122.4914893,23,3D,584174.6,0.0,,0,0,-0.00,306.8,1.2,9,-71,-351,-2,0.0,0,11.86,0.57,-0.059,0.974,+0.762,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-340,,,040007FF D55 D55,70,,,1200,ALT,81,4,4,25.6,1,40,29.7,0.1,0,1,1.6,-8,-3,45,217,196,215,212,295,195,330,245,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:58,18:15:58,-07:00,+37.5095025,-122.4914893,23,3D,584175.6,0.0,,0,0,0.00,306.7,1.2,9,-71,-351,-1,0.0,0,11.76,0.65,-0.021,0.965,+0.754,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-340,,,040007FF D65 D65,73,,,1200,ALT,81,4,4,25.2,5,180,29.7,0.1,0,1,3.8,-8,-3,45,217,196,215,212,290,195,320,245,0,0,4,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:15:59,18:15:59,-07:00,+37.5095025,-122.4914894,23,3D,584176.6,0.0,,0,0,0.00,306.7,1.1,10,-71,-351,1,0.0,0,11.83,0.58,-0.013,0.960,+0.690,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-339,,,040007FF D77 D77,56,,,1200,ALT,81,4,4,27.2,11,180,29.7,0.1,0,1,4.3,-8,-3,45,217,196,215,211,285,190,310,240,0,0,6,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:16:00,18:16:00,-07:00,+37.5095025,-122.4914893,23,3D,584177.6,0.0,,0,0,0.00,306.8,1.1,10,-71,-351,8,0.0,0,11.85,0.46,0.004,0.976,+0.837,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-339,,,040007FF D89 D89,74,,,1200,ALT,81,4,4,29.8,19,130,29.7,0.1,0,1,3.0,-8,-3,45,217,196,215,211,285,190,310,235,0,0,5,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:16:01,18:16:01,-07:00,+37.5095025,-122.4914893,23,3D,584178.6,0.0,,0,0,-0.00,306.8,1.1,10,-71,-350,-1,0.0,0,11.85,0.60,-0.017,0.967,+0.689,,271,,29.62,,GPS,KPAO,18.2,99,99,0.003,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,12.9,-339,,,040007FF D98 D98,58,,,1200,ALT,81,4,4,31.8,26,120,29.7,0.1,0,1,1.7,-8,-3,45,217,195,215,211,280,185,305,235,0,0,5,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
