#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2C",product="GDU 460",software_version="8.71",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,
2020-08-15,09:32:55,16:32:55,-07:00,+37.5100406,-122.4911993,108,3D-,577993.4,0.0,,0,0,-0.01,,4.4,4,49,-8,-7,0.1,0,,,-0.006,0.978,+2.657,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.4,22.3,909,,,081101F8 A36 A36,18,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:32:56,16:32:56,-07:00,+37.5100265,-122.4912103,110,3D-,577993.8,0.0,,0,0,-0.01,,4.4,4,49,-8,-10,-0.0,-0,,,-0.013,0.965,+2.671,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,909,,,081101F8 A37 A37,15,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:32:57,16:32:57,-07:00,+37.5099980,-122.4912317,113,3D-,577994.8,0.0,,0,0,-0.00,,4.4,4,49,-8,-4,0.0,-0,,,-0.010,0.978,+2.868,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,910,,,081101F8 A39 A39,9,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:32:58,16:32:58,-07:00,+37.5099847,-122.4912419,113,3D-,577995.8,0.0,,0,0,-0.00,,4.4,4,49,-8,1,-0.0,0,,,-0.015,0.976,+2.961,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,910,,,081101F8 A40 A40,13,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:32:59,16:32:59,-07:00,+37.5099648,-122.4912571,113,3D-,577996.8,0.0,,0,0,-0.00,,4.4,4,49,-8,1,0.0,0,,,-0.011,0.976,+3.189,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,911,,,081101F8 A43 A43,8,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:33:00,16:33:00,-07:00,+37.5099497,-122.4912673,115,3D-,577997.8,0.0,,0,0,-0.00,,4.4,4,49,-8,-1,0.0,0,,,-0.015,0.975,+3.059,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,911,,,081101F8 A46 A46,9,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:33:01,16:33:01,-07:00,+37.5099363,-122.4912769,116,3D-,577998.8,0.0,,0,0,-0.00,,4.4,4,49,-8,1,-0.0,-0,,,-0.011,0.972,+2.733,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,911,,,081101F8 A47 A47,8,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:33:02,16:33:02,-07:00,+37.5099300,-122.4912802,118,3D-,577999.8,0.0,,0,0,-0.00,,4.4,4,49,-8,4,-0.0,-0,,,-0.015,0.982,+2.354,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,911,,,081101F8 A49 A49,8,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
2020-08-15,09:33:03,16:33:03,-07:00,+37.5099202,-122.4912868,120,3D-,578000.8,0.0,,0,0,-0.00,,4.4,4,49,-8,1,0.0,0,,,-0.016,0.973,+2.345,,299,,,,29.86,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,22.3,911,,,081101F8 A51 A51,9,,,1200,ALT,68,20,20,0.0,0,0,29.8,12.3,0,4,0.0,-46,16,65,61,62,61,60,60,60,65,0,0,0,FUEL PRESS/OIL PRESS,
