#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-24",product="GDU 460",software_version="8.40",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Target Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Airspeed Command (kt),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
2020-04-11,11:06:57,18:06:57,-07:00,+37.5094839,-122.4915105,23,3D-,583635.2,0.0,,0,0,0.01,,1.2,9,-75,-354,-0,0.0,0,,,-0.012,0.969,+0.926,,271,,29.62,,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,081101F8 A47 A47,5,,,1200,ALT,72,4,4,16.0,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:06:58,18:06:58,-07:00,+37.5094834,-122.4915107,23,3D-,583636.2,0.0,,0,0,0.01,,1.2,9,-74,-354,4,0.0,0,,,-0.013,0.969,+1.105,,271,,29.62,,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,081101F8 A49 A49,6,,,1200,ALT,72,4,4,15.9,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:06:59,18:06:59,-07:00,+37.5094821,-122.4915111,23,3D,583637.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-2,0.0,0,,,-0.013,0.968,+1.288,,271,,29.62,,GPS,KPAO,18.2,99,99,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A52 A52,6,,,1200,ALT,72,4,4,15.9,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:00,18:07:00,-07:00,+37.5094808,-122.4915113,22,3D,583638.2,0.0,,0,0,0.00,,1.7,9,-74,-354,2,0.0,0,,,-0.012,0.969,+1.270,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A54 A54,7,,,1200,ALT,72,4,4,15.9,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:01,18:07:01,-07:00,+37.5094803,-122.4915111,23,3D,583639.2,0.0,,0,0,0.00,,1.7,9,-74,-354,2,0.0,0,,,-0.012,0.969,+1.128,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A56 A56,6,,,1200,ALT,72,4,4,15.9,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:02,18:07:02,-07:00,+37.5094795,-122.4915111,23,3D,583640.2,0.0,,0,0,0.00,,1.7,9,-74,-354,-0,0.0,0,,,-0.011,0.969,+1.222,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A59 A59,6,,,1200,ALT,72,4,4,15.9,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:03,18:07:03,-07:00,+37.5094794,-122.4915110,22,3D,583641.2,0.0,,0,0,-0.00,,1.2,9,-74,-354,4,0.0,0,,,-0.011,0.969,+0.907,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A61 A61,5,,,1200,ALT,72,4,4,15.8,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:04,18:07:04,-07:00,+37.5094791,-122.4915120,22,3D,583642.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-1,0.0,0,,,-0.011,0.968,+0.727,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A64 A64,6,,,1200,ALT,72,4,4,15.8,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:05,18:07:05,-07:00,+37.5094797,-122.4915129,22,3D,583643.2,0.0,,0,0,0.01,,1.7,9,-74,-354,1,0.0,0,,,-0.012,0.968,+0.697,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A66 A66,6,,,1200,ALT,72,4,4,15.8,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:06,18:07:06,-07:00,+37.5094803,-122.4915136,22,3D,583644.2,0.0,,0,0,0.00,,1.7,9,-74,-354,-0,0.0,0,,,-0.013,0.969,+0.866,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A68 A68,5,,,1200,ALT,72,4,4,15.8,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:07,18:07:07,-07:00,+37.5094802,-122.4915145,22,3D,583645.2,0.0,,0,0,0.00,,1.2,9,-74,-354,0,0.0,0,,,-0.012,0.969,+1.109,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A71 A71,5,,,1200,ALT,72,4,4,15.7,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:08,18:07:08,-07:00,+37.5094801,-122.4915148,22,3D,583646.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-1,0.0,0,,,-0.012,0.969,+0.828,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A74 A74,5,,,1200,ALT,72,4,4,15.7,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:09,18:07:09,-07:00,+37.5094801,-122.4915154,22,3D,583647.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-4,0.0,0,,,-0.012,0.969,+0.894,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A77 A77,6,,,1200,ALT,72,4,4,15.7,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:10,18:07:10,-07:00,+37.5094801,-122.4915159,22,3D,583648.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-0,0.0,0,,,-0.012,0.969,+0.807,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-297,,,040001F8 A79 A79,6,,,1200,ALT,72,4,4,15.7,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:11,18:07:11,-07:00,+37.5094800,-122.4915164,22,3D,583649.2,0.0,,0,0,0.00,,1.2,9,-74,-354,1,0.0,0,,,-0.012,0.968,+0.826,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A82 A82,5,,,1200,ALT,72,4,4,15.7,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:12,18:07:12,-07:00,+37.5094800,-122.4915166,22,3D,583650.2,0.0,,0,0,-0.00,,1.2,9,-74,-354,-5,0.0,0,,,-0.012,0.969,+0.993,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A84 A84,6,,,1200,ALT,72,4,4,15.6,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:13,18:07:13,-07:00,+37.5094803,-122.4915163,22,3D,583651.2,0.0,,0,0,0.00,,1.2,9,-74,-354,-1,0.0,0,,,-0.013,0.969,+0.888,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A87 A87,5,,,1200,ALT,72,4,4,15.6,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:14,18:07:14,-07:00,+37.5094804,-122.4915163,22,3D,583652.2,0.0,,0,0,0.00,,1.2,9,-74,-354,0,0.0,0,,,-0.012,0.969,+0.925,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-297,,,040001F8 A90 A90,5,,,1200,ALT,72,4,4,15.6,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:15,18:07:15,-07:00,+37.5094805,-122.4915158,22,3D,583653.2,0.0,,0,0,0.00,,1.2,9,-74,-354,4,0.0,0,,,-0.012,0.970,+0.987,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-297,,,040001F8 A92 A92,5,,,1200,ALT,72,4,4,15.6,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:16,18:07:16,-07:00,+37.5094806,-122.4915154,23,3D,583654.2,0.0,,0,0,0.00,,1.2,9,-74,-354,3,0.0,0,,,-0.012,0.969,+1.112,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-297,,,040001F8 A95 A95,6,,,1200,ALT,72,4,4,15.6,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:17,18:07:17,-07:00,+37.5094807,-122.4915156,23,3D,583655.2,0.0,,0,0,0.01,,1.7,9,-74,-354,2,0.0,0,,,-0.012,0.969,+0.750,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040001F8 A98 A98,6,,,1200,ALT,72,4,4,15.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:18,18:07:18,-07:00,+37.5094806,-122.4915157,23,3D,583656.2,0.0,,0,0,0.00,306.7,1.7,9,-74,-354,-1,0.0,0,11.76,0.72,-0.013,0.968,+0.800,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D2 D2,6,,,1200,ALT,72,4,4,15.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:19,18:07:19,-07:00,+37.5094805,-122.4915158,24,3D,583657.2,0.0,,0,0,-0.00,306.7,1.2,9,-74,-354,0,0.0,0,11.75,0.69,-0.012,0.970,+0.916,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D14 D14,6,,,1200,ALT,72,4,4,15.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:20,18:07:20,-07:00,+37.5094805,-122.4915161,24,3D,583658.2,0.0,,0,0,-0.00,306.7,1.2,9,-74,-354,4,0.0,0,11.75,0.71,-0.012,0.966,+0.953,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D26 D26,6,,,1200,ALT,72,4,4,15.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:21,18:07:21,-07:00,+37.5094805,-122.4915160,24,3D,583659.2,0.0,,0,0,-0.00,306.8,1.2,9,-74,-354,1,0.0,0,11.85,0.65,-0.010,0.967,+0.991,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D36 D36,7,,,1200,ALT,72,4,4,15.5,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:22,18:07:22,-07:00,+37.5094806,-122.4915160,24,3D,583660.2,0.0,,0,0,-0.00,306.7,1.2,9,-74,-354,-1,0.0,0,11.80,0.68,-0.011,0.968,+0.811,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D48 D48,6,,,1200,ALT,72,4,4,15.4,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:23,18:07:23,-07:00,+37.5094806,-122.4915160,24,3D,583661.2,0.0,,0,0,0.00,306.7,1.7,9,-74,-354,2,-0.0,0,11.79,0.67,-0.012,0.968,+0.919,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D60 D60,6,,,1200,ALT,72,4,4,15.4,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:24,18:07:24,-07:00,+37.5094806,-122.4915160,24,3D,583662.2,0.0,,0,0,-0.00,306.6,1.2,9,-74,-354,2,0.0,-0,11.77,0.67,-0.013,0.969,+0.883,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D67 D67,6,,,1200,ALT,72,4,4,15.4,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:25,18:07:25,-07:00,+37.5094806,-122.4915161,24,3D,583663.2,0.0,,0,0,-0.00,306.6,1.2,9,-74,-354,0,0.0,0,11.70,0.70,-0.012,0.968,+0.987,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-296,,,040007FF D77 D77,6,,,1200,ALT,72,4,4,15.4,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
2020-04-11,11:07:26,18:07:26,-07:00,+37.5094806,-122.4915159,24,3D,583664.2,0.0,,0,0,-0.00,306.6,1.2,9,-74,-354,3,0.0,0,11.71,0.71,-0.012,0.969,+0.879,,271,,29.62,,GPS,KPAO,18.2,99,99,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,-13.4,13.3,-295,,,040007FF D89 D89,6,,,1200,ALT,72,4,4,15.4,0,0,29.7,0.1,0,0,0.0,-8,-3,45,105,86,105,91,70,55,75,55,0,0,0,OIL PRESS/VOLTS/ECS FAIL/AOA UNCAL,
