#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="105.2",engine_hours="105.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-16,11:04:54,18:04:54,-07:00,+37.5104376,-122.4908750,46,3D (SFD1),583493.7,0.1,,-0,-0,0.02,,2.0,8,-34,187,-2,0.0,0,,,-0.006,0.978,+0.915,,300,,,,30.16,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.8,752,,,081001F8 A26 A26,6,,,,,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:54,18:04:54,-07:00,+37.5104376,-122.4908750,46,3D (SFD1),583493.8,0.1,,-0,-0,0.02,,2.0,8,-34,187,-2,0.0,0,,,-0.006,0.978,+0.915,,300,,,,30.16,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.8,752,,,081001F8 A26 A26,6,,,,,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:54,18:04:54,-07:00,+37.5104382,-122.4908875,40,3D (SFD1),583494.1,0.1,,-0,-0,-0.06,,1.4,8,-34,187,-1,0.0,0,,,-0.008,0.975,+0.912,,300,,,,30.16,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.8,752,,,081001F8 A27 A27,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:55,18:04:55,-07:00,+37.5104202,-122.4908889,31,3D (SFD1),583495.0,0.1,,-0,-0,-0.06,,2.0,8,-34,187,-1,0.0,0,,,-0.009,0.977,+0.918,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.8,753,,,081001F8 A29 A29,7,,L+,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:56,18:04:56,-07:00,+37.5104364,-122.4908796,30,3D (SFD1),583496.0,0.1,,-0,-0,-0.10,,1.4,8,-34,187,-0,0.0,0,,,-0.008,0.977,+0.988,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.8,754,,,081101F8 A31 A31,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:57,18:04:57,-07:00,+37.5104271,-122.4908839,33,3D (SFD1),583497.0,0.0,,-0,-0,-0.05,,2.0,8,-34,186,-7,0.0,0,,,-0.007,0.977,+1.110,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,21.8,754,,,081101F8 A34 A34,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:58,18:04:58,-07:00,+37.5104435,-122.4908775,34,3D (SFD1),583498.0,0.1,,-0,-0,-0.00,,1.4,8,-34,186,-2,0.0,0,,,-0.007,0.977,+1.207,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,755,,,081101F8 A36 A36,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:04:59,18:04:59,-07:00,+37.5104427,-122.4908786,32,3D (SFD1),583499.0,0.1,,-0,-0,0.06,,1.4,8,-34,186,-4,0.0,0,,,-0.009,0.978,+1.321,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,755,,,081101F8 A39 A39,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:00,18:05:00,-07:00,+37.5104300,-122.4908752,28,3D (SFD1),583500.0,0.1,,-0,-0,0.02,,1.4,8,-34,186,-1,0.0,0,,,-0.008,0.977,+1.344,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,756,,,081101F8 A41 A41,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:01,18:05:01,-07:00,+37.5104217,-122.4908703,30,3D (SFD1),583501.0,0.1,,-0,-0,-0.04,,1.4,8,-34,186,2,0.0,0,,,-0.008,0.977,+1.314,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,756,,,081101F8 A44 A44,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.18,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:02,18:05:02,-07:00,+37.5104027,-122.4908927,21,3D (SFD1),583502.0,0.1,,-0,-0,-0.13,,2.0,8,-34,187,2,0.0,0,,,-0.008,0.978,+1.246,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,757,,,081101F8 A46 A46,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,3.09,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:03,18:05:03,-07:00,+37.5104140,-122.4908900,22,3D (SFD1),583503.1,0.1,,-0,-0,-0.04,,1.4,8,-34,186,-1,0.0,0,,,-0.008,0.977,+1.163,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,758,,,081101F8 A49 A49,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,2.92,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:04,18:05:04,-07:00,+37.5104030,-122.4909016,15,3D (SFD1),583504.0,0.0,,-0,-0,0.03,,1.4,8,-34,186,5,0.0,0,,,-0.008,0.977,+1.087,,300,,,,30.16,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,759,,,081101F8 A52 A52,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,2.72,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:05,18:05:05,-07:00,+37.5104146,-122.4908925,22,3D (SFD1),583505.0,0.1,,-0,-0,0.03,,1.4,8,-34,141,0,0.0,0,,,-0.007,0.977,+1.003,,300,,,,30.11,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.8,759,,,081101F8 A55 A55,8,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,2.41,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:06,18:05:06,-07:00,+37.5104044,-122.4908972,25,3D (SFD1),583506.0,0.1,,-0,-0,0.05,,1.4,8,-34,76,-1,0.0,0,,,-0.007,0.977,+0.942,,300,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,759,,,081101F8 A57 A57,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,2.09,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:07,18:05:07,-07:00,+37.5104125,-122.4908883,26,3D (SFD1),583507.0,0.1,,-0,-0,0.07,,1.4,8,-34,48,3,0.0,0,,,-0.008,0.978,+0.950,,300,,,,30.01,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,760,,,081101F8 A59 A59,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,1.66,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:08,18:05:08,-07:00,+37.5104153,-122.4908786,27,3D (SFD1),583508.0,0.1,,-0,-0,0.10,,1.4,8,-34,39,-0,0.0,0,,,-0.009,0.976,+1.065,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,761,,,081101F8 A61 A61,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,1.24,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:09,18:05:09,-07:00,+37.5104155,-122.4908789,27,3D (SFD1),583509.0,0.0,,-0,-0,0.05,,1.4,8,-34,39,-4,0.0,0,,,-0.006,0.977,+1.143,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,761,,,081101F8 A64 A64,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,1.00,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:10,18:05:10,-07:00,+37.5104168,-122.4908784,28,3D (SFD1),583510.0,0.0,,-0,-0,0.03,,1.4,8,-34,39,-6,0.0,0,,,-0.007,0.976,+1.326,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,762,,,081101F8 A65 A65,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,7,0.0,-2,-7,0.85,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:11,18:05:11,-07:00,+37.5104178,-122.4908786,28,3D (SFD1),583511.1,0.0,,-0,-0,0.02,,1.4,8,-34,39,-5,0.0,0,,,-0.008,0.977,+1.476,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,763,,,081101F8 A68 A68,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,0.78,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:12,18:05:12,-07:00,+37.5104190,-122.4908785,28,3D (SFD1),583512.0,0.0,,-0,-0,0.01,,1.4,8,-34,39,-4,0.0,0,,,-0.007,0.977,+1.496,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,764,,,081101F8 A71 A71,5,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,0.74,0.00,0.01,57,53,53,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:13,18:05:13,-07:00,+37.5104198,-122.4908786,29,3D (SFD1),583513.0,0.0,,-0,-0,0.01,,1.4,8,-34,39,-2,0.0,0,,,-0.008,0.976,+1.443,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,764,,,081101F8 A74 A74,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,0.73,0.00,0.01,57,53,54,52,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:14,18:05:14,-07:00,+37.5104206,-122.4908788,29,3D (SFD1),583514.0,0.0,,-0,-0,0.01,,1.4,8,-34,39,-3,0.0,0,,,-0.015,0.975,+1.331,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,765,,,081101F8 A76 A76,7,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,0.72,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
2021-10-16,11:05:15,18:05:15,-07:00,+37.5104209,-122.4908784,29,3D (SFD1),583515.1,0.0,,-0,-0,0.01,,1.4,8,-34,39,-3,0.0,0,,,-0.008,0.978,+1.202,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.9,765,,,081101F8 A79 A79,6,,,1200,ALT,59,11,12,0.0,0,0,29.8,12.0,0,6,0.0,-2,-7,0.72,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,85
