#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="33.7",engine_hours="33.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-10-09,16:38:52,23:38:52,-07:00,+37.5162722,-122.5011998,45,3D,517150.2,11.1,,-5,3,-0.02,291.6,1.3,10,10,37,-15,11.9,12,10.79,-0.27,-0.004,0.965,+0.546,,317,,,,29.95,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,238,,,040007FF D38 D38,30,,,,,178,21,20,31.8,50,0,12.3,14.2,11,13,0.0,-56,-1,306,306,318,316,1070,1070,1090,1095,0,0,0,,,59
2020-10-09,16:38:52,23:38:52,-07:00,+37.5162722,-122.5011999,45,3D,517150.2,11.1,,-5,3,-0.02,291.6,1.3,10,10,37,-15,11.9,12,10.79,-0.27,-0.004,0.965,+0.546,,317,,,,29.95,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,238,,,040007FF D38 D38,30,,,,,178,21,20,31.8,50,0,12.3,14.2,11,13,0.0,-56,-1,306,306,318,316,1070,1070,1090,1095,0,0,0,,,59
2020-10-09,16:38:53,23:38:53,-07:00,+37.5162803,-122.5012211,46,3D,517150.6,11.1,,-5,3,0.01,292.2,1.3,10,10,37,-26,11.8,12,10.93,-0.22,-0.002,0.965,+0.555,,317,,,,29.95,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,238,,,040007FF D43 D43,28,,,,,178,21,20,31.8,50,0,12.4,14.2,12,13,0.0,-56,-1,306,306,318,316,1070,1070,1085,1095,0,0,0,,,59
2020-10-09,16:38:54,23:38:54,-07:00,+37.5163042,-122.5012723,47,3D,517151.6,11.1,,-5,3,0.01,292.4,1.3,10,10,37,-11,11.7,12,10.74,0.13,0.031,0.935,+0.578,,317,,,,29.95,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,239,,,040007FF D53 D53,37,,L+,1200,STBY,178,21,20,31.5,50,810,12.7,14.2,12,13,0.4,-56,-1,306,306,318,316,1070,1065,1080,1090,0,0,1,,,59
2020-10-09,16:38:55,23:38:55,-07:00,+37.5163309,-122.5013230,48,3D,517152.6,11.0,,-5,3,0.01,292.9,1.3,10,10,37,-16,11.5,11,10.96,-0.18,0.018,0.972,+0.603,,317,,,,29.95,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,240,,,040007FF D60 D60,75,,,1200,STBY,178,21,20,31.3,50,870,12.9,14.2,13,14,1.0,-56,-1,306,306,318,317,1060,1065,1075,1090,0,0,5,,,59
2020-10-09,16:38:56,23:38:56,-07:00,+37.5163601,-122.5013743,49,3D,517153.6,10.9,,-4,3,0.03,293.4,1.3,10,10,37,9,11.4,12,10.85,-0.54,-0.001,0.943,+0.624,,317,,,,29.95,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.9,241,,,040007FF D67 D67,67,,,1200,ALT,178,21,20,31.2,50,870,12.9,14.2,13,14,1.2,-56,-1,306,306,318,317,1060,1055,1070,1085,0,0,7,,,59
2020-10-09,16:38:57,23:38:57,-07:00,+37.5163884,-122.5014234,50,3D,517154.6,10.9,,-5,3,0.03,293.0,1.3,10,11,37,25,12.7,13,10.87,0.55,-0.018,0.964,+0.641,,317,,,,29.95,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,16.9,242,,,020007FF D74 D74,171,,,1200,ALT,178,21,20,31.2,50,870,13.0,14.2,13,14,1.3,-56,-1,306,306,318,317,1055,1055,1070,1085,0,0,8,,,59
2020-10-09,16:38:58,23:38:58,-07:00,+37.5164168,-122.5014755,51,3D,517155.6,10.9,,-5,3,0.02,291.0,1.3,10,11,38,22,13.2,13,10.63,0.43,-0.033,0.963,+0.652,,317,,,,29.95,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,17.0,244,,,040007FF D84 D84,85,,,1200,ALT,178,21,20,31.2,50,880,13.0,14.2,13,14,1.3,-53,-1,306,306,318,317,1055,1050,1075,1080,0,0,9,,,59
2020-10-09,16:38:59,23:38:59,-07:00,+37.5164439,-122.5015278,51,3D,517156.6,10.9,,-5,3,0.02,290.0,1.3,10,11,38,-11,13.4,13,10.75,0.05,0.007,0.992,+0.656,,317,,,,29.95,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,17.0,246,,,040007FF D94 D94,62,,,1200,ALT,178,21,20,31.1,50,880,13.0,14.2,13,14,1.5,-42,-1,306,306,318,317,1050,1050,1075,1075,0,0,10,,,59
