#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2C",product="GDU 460",software_version="8.71",system_id="60002EB05E7DB",unit="PFD1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert
2020-07-18,18:07:17,01:07:17,-07:00,+37.5104828,-122.4909965,41,3D,4055.2,0.0,,0,0,-0.00,,1.8,6,-17,83,-4,-0.0,-0,,,-0.007,0.980,+1.043,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,637,,,040001F8 A56 A56,7,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,70,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:18,01:07:18,-07:00,+37.5104865,-122.4909986,42,3D,4056.2,0.0,,0,0,0.01,,1.8,6,-18,83,-11,0.0,-0,,,-0.009,0.976,+1.036,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,636,,,040001F8 A58 A58,6,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,70,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:19,01:07:19,-07:00,+37.5104886,-122.4909987,44,3D,4057.2,0.0,,0,0,-0.00,,1.8,6,-18,83,-6,0.0,0,,,0.001,0.962,+1.050,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,635,,,040001F8 A61 A61,11,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:20,01:07:20,-07:00,+37.5104900,-122.4909990,45,3D,4058.2,0.0,,0,0,0.00,,1.8,6,-17,83,3,-0.0,0,,,-0.011,0.973,+1.038,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,634,,,040001F8 A64 A64,14,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:21,01:07:21,-07:00,+37.5104914,-122.4909994,46,3D,4059.2,0.0,,0,0,0.00,,1.8,6,-17,83,4,0.0,1,,,-0.019,0.963,+1.032,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,633,,,040001F8 A67 A67,16,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:22,01:07:22,-07:00,+37.5104916,-122.4909990,47,3D,4060.3,0.0,,0,0,-0.00,,1.8,6,-17,83,4,0.0,0,,,-0.015,0.974,+0.994,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,632,,,040001F8 A70 A70,15,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:23,01:07:23,-07:00,+37.5104925,-122.4909991,48,3D,4061.2,0.0,,0,0,0.00,,1.8,6,-17,83,6,-0.0,-0,,,-0.011,0.976,+0.980,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,632,,,040001F8 A73 A73,15,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:24,01:07:24,-07:00,+37.5104928,-122.4909994,48,3D,4062.2,0.0,,0,0,-0.00,,1.8,6,-17,83,-3,-0.0,1,,,-0.013,0.978,+0.973,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,631,,,040001F8 A76 A76,11,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:25,01:07:25,-07:00,+37.5104917,-122.4909995,49,3D,4063.2,0.0,,0,0,-0.00,,1.8,6,-18,83,-7,0.0,0,,,-0.009,0.978,+0.984,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.6,630,,,040001F8 A78 A78,12,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:26,01:07:26,-07:00,+37.5104914,-122.4910002,49,3D,4064.3,0.0,,0,0,0.00,,2.8,6,-17,83,4,0.0,-0,,,-0.005,0.980,+1.051,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,629,,,040001F8 A81 A81,7,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:27,01:07:27,-07:00,+37.5104907,-122.4910003,49,3D,4065.2,0.0,,0,0,-0.00,,2.8,6,-17,83,5,-0.0,1,,,-0.012,0.979,+1.103,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,628,,,040001F8 A84 A84,10,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:28,01:07:28,-07:00,+37.5104897,-122.4910003,49,3D,4066.2,0.0,,0,0,0.00,,1.8,6,-17,83,-2,0.6,3,,,-0.003,0.978,+1.102,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,627,,,040001F8 A87 A87,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:29,01:07:29,-07:00,+37.5104898,-122.4910004,49,3D,4067.2,0.0,,0,0,0.00,,1.8,6,-17,83,0,-0.2,-0,,,-0.010,0.980,+0.972,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,626,,,040001F8 A90 A90,14,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:30,01:07:30,-07:00,+37.5104808,-122.4909956,47,3D,4068.2,0.0,,0,0,-0.00,,1.4,8,-17,83,-0,0.0,0,,,-0.017,0.977,+0.903,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,625,,,040001F8 A92 A92,12,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:31,01:07:31,-07:00,+37.5104558,-122.4909833,38,3D,4069.2,0.0,,0,0,0.00,,1.4,8,-17,83,2,-0.0,0,,,-0.006,0.974,+0.874,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,624,,,040001F8 A93 A93,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:32,01:07:32,-07:00,+37.5104426,-122.4909761,33,3D,4070.2,0.0,,0,0,-0.00,,1.4,8,-17,83,4,0.0,0,,,-0.009,0.974,+0.848,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,623,,,040001F8 A96 A96,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:33,01:07:33,-07:00,+37.5104337,-122.4909705,29,3D,4071.2,0.0,,0,0,-0.00,,1.4,8,-17,83,-9,-0.1,1,,,-0.025,0.980,+0.786,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,621,,,040001F8 A99 A99,9,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:34,01:07:34,-07:00,+37.5104278,-122.4909671,27,3D,4072.2,0.0,,0,0,-0.01,219.8,1.4,8,-17,83,-2,0.0,0,10.43,0.54,-0.010,0.977,+0.707,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,620,,,040007FF D10 D10,12,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:35,01:07:35,-07:00,+37.5104228,-122.4909640,25,3D,4073.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,5,-0.0,0,10.42,0.56,-0.005,0.974,+0.724,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.5,619,,,040007FF D22 D22,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:36,01:07:36,-07:00,+37.5104193,-122.4909614,24,3D,4074.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,-2,-0.0,0,10.44,0.53,-0.006,0.972,+0.750,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,618,,,040007FF D34 D34,6,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:37,01:07:37,-07:00,+37.5104171,-122.4909594,22,3D,4075.2,0.0,,0,0,0.00,219.7,1.4,8,-17,83,-8,0.0,0,10.42,0.52,-0.008,0.975,+0.818,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,617,,,040007FF D43 D43,6,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:38,01:07:38,-07:00,+37.5104148,-122.4909576,21,3D,4076.2,0.0,,0,0,0.00,219.7,1.4,8,-18,83,-9,0.0,0,10.41,0.53,-0.010,0.979,+0.864,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,616,,,040007FF D55 D55,6,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:39,01:07:39,-07:00,+37.5104135,-122.4909564,20,3D,4077.3,0.0,,0,0,0.00,219.7,1.4,8,-18,83,-5,0.0,0,10.39,0.50,-0.009,0.979,+0.941,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,615,,,040007FF D67 D67,6,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:40,01:07:40,-07:00,+37.5104119,-122.4909548,19,3D,4078.2,0.0,,0,0,-0.00,219.8,1.4,8,-18,83,1,-0.0,0,10.40,0.53,-0.007,0.977,+1.034,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,614,,,040007FF D79 D79,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:41,01:07:41,-07:00,+37.5104111,-122.4909535,19,3D,4079.2,0.0,,0,0,0.00,219.8,1.4,8,-18,83,1,0.0,0,10.38,0.51,-0.009,0.978,+1.086,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,613,,,040007FF D91 D91,7,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:42,01:07:42,-07:00,+37.5104109,-122.4909533,19,3D,4080.2,0.0,,0,0,0.01,219.8,1.4,8,-17,83,6,0.0,0,10.46,0.58,-0.007,0.978,+1.150,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,613,,,040007FF D98 D98,10,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:43,01:07:43,-07:00,+37.5104110,-122.4909534,19,3D,4081.2,0.0,,0,0,-0.00,219.8,1.4,8,-17,83,7,0.1,1,10.43,0.53,-0.014,0.974,+1.186,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,612,,,040007FF D98 D98,12,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:44,01:07:44,-07:00,+37.5104109,-122.4909534,19,3D,4082.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,4,0.1,1,10.49,0.58,-0.009,0.977,+1.225,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,612,,,040007FF D98 D98,9,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:45,01:07:45,-07:00,+37.5104109,-122.4909533,19,3D,4083.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,-1,0.0,1,10.48,0.52,-0.008,0.970,+1.272,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,611,,,040007FF D98 D98,9,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:46,01:07:46,-07:00,+37.5104109,-122.4909533,19,3D,4084.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,-7,0.0,0,10.44,0.50,-0.006,0.978,+1.346,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,610,,,040007FF D98 D98,11,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:47,01:07:47,-07:00,+37.5104109,-122.4909532,19,3D,4085.2,0.0,,0,0,-0.00,219.7,1.4,8,-17,83,-4,-0.0,0,10.40,0.55,-0.014,0.976,+1.397,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,610,,,040007FF D98 D98,10,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:48,01:07:48,-07:00,+37.5104108,-122.4909533,19,3D,4086.2,0.0,,0,0,0.00,219.8,1.4,8,-17,83,-3,0.0,-0,10.44,0.57,-0.009,0.976,+1.443,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,609,,,040007FF D98 D98,8,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
2020-07-18,18:07:49,01:07:49,-07:00,+37.5104108,-122.4909532,19,3D,4087.2,0.0,,0,0,0.00,219.7,1.4,8,-18,83,-1,0.0,-0,10.44,0.56,-0.011,0.974,+1.439,,299,,,,30.03,,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.4,20.4,608,,,040007FF N1 N1,7,,,1200,ALT,77,20,20,0.0,0,0,29.9,0.2,0,0,0.0,-28,3,73,70,71,70,70,70,70,70,0,0,0,FUEL PRESS/OIL PRESS/VOLTS/ECS FAIL,
