#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="156.0",engine_hours="156.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-03-26,15:55:55,22:55:55,-07:00,+37.5104139,-122.4910180,97,3D-,600972.9,0.0,,0,0,0.01,214.8,2.2,4,74,46,-12,5.9,6,10.43,0.75,-0.007,0.978,+0.246,,304,,,,29.89,127.275,GPS1,WPT MSG,,10.0,135,150,-0.027,-0.32,350,ENR,-0.23,-1,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-13.2,15.2,115,,,,081107FF D58 D58,16,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:55:56,22:55:56,-07:00,+37.5104220,-122.4910189,95,3D,600973.8,0.3,,0,0,0.32,214.3,2.2,4,74,46,-6,5.2,5,10.55,1.20,-0.008,0.968,+0.158,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,LPV,,,,,Fail,,,,,,,,,,,,,,0.0,15.2,114,,,,040007FF D70 D70,12,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:55:57,22:55:57,-07:00,+37.5104150,-122.4910203,100,3D,600974.8,0.0,,0,0,0.13,214.2,2.2,4,74,46,-11,5.7,6,10.60,1.43,-0.014,0.974,-0.044,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,114,,,,040007FF D82 D82,11,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:55:58,22:55:58,-07:00,+37.5104124,-122.4910226,101,3D,600975.8,0.0,,0,0,0.08,214.5,2.2,4,74,45,-18,5.2,5,10.56,1.18,-0.014,0.976,-0.250,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,113,,,,040007FF D94 D94,6,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:55:59,22:55:59,-07:00,+37.5104112,-122.4910209,102,3D,600976.8,0.0,,0,0,0.06,214.6,2.2,4,74,45,-14,5.5,5,10.54,1.06,-0.014,0.978,-0.370,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,113,,,,040007FF D98 D98,12,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:56:00,22:56:00,-07:00,+37.5104091,-122.4910201,103,3D,600977.8,0.0,,0,0,0.04,214.7,2.2,4,74,45,-6,6.4,6,10.52,0.98,-0.015,0.975,-0.351,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,112,,,,040007FF D98 D98,11,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:56:01,22:56:01,-07:00,+37.5104227,-122.4910218,92,3D,600978.8,0.0,,0,0,0.03,214.8,1.3,7,74,45,25,7.2,7,10.50,0.90,-0.016,0.969,-0.269,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,111,,,,020007FF D98 D98,22,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:56:02,22:56:02,-07:00,+37.5104290,-122.4910222,87,3D,600979.8,0.0,,0,0,0.01,214.8,1.3,7,76,46,38,9.2,9,10.48,0.85,-0.016,0.976,-0.096,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,112,,,,040007FF D98 D98,15,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
2022-03-26,15:56:03,22:56:03,-07:00,+37.5104322,-122.4910234,84,3D,600980.8,0.0,,0,0,0.01,214.9,1.3,7,75,46,14,10.9,11,10.45,0.79,-0.010,0.975,+0.077,,304,,,,29.89,127.275,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.2,15.2,112,,,,040007FF D98 D98,14,,,1200,ALT,57,15,15,0.0,0,0,29.6,12.3,0,5,0.0,-10,4,,0.00,0.01,54,50,51,51,50,50,50,50,0,0,FUEL PRESS / OIL PRESS,,102
