#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="105.2",engine_hours="105.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-10-16,11:20:52,18:20:52,-07:00,+37.5134559,-122.4951695,21,3D (SFD1),584452.0,0.1,,-0,0,0.00,,1.3,8,-36,37,4,0.0,0,,,-0.023,0.981,+0.905,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,599,,,081101F8 A41 A41,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:53,18:20:53,-07:00,+37.5134620,-122.4951794,22,3D (PFD1),584471.1,0.1,,0,0,-0.00,,1.7,6,-36,37,3,0.0,0,,,-0.027,0.978,+0.900,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,600,,,040001F8 A44 A44,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:54,18:20:54,-07:00,+37.5134635,-122.4951805,22,3D (PFD1),584472.1,0.0,,0,0,-0.00,,1.6,7,-36,37,4,0.0,1,,,-0.022,0.980,+0.919,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,601,,,040001F8 A45 A45,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:55,18:20:55,-07:00,+37.5134785,-122.4951890,33,3D (PFD1),584473.2,0.0,,0,0,-0.00,,1.3,8,-36,37,-4,0.0,-0,,,-0.024,0.978,+0.927,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,601,,,020001F8 A47 A47,5,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:56,18:20:56,-07:00,+37.5134961,-122.4951972,45,3D (PFD1),584474.1,0.0,,0,0,-0.00,,1.3,8,-36,37,2,0.0,0,,,-0.025,0.979,+0.846,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,601,,,040001F8 A48 A48,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:57,18:20:57,-07:00,+37.5134962,-122.4951955,46,3D (PFD1),584475.1,0.0,,0,0,-0.00,,1.3,8,-36,37,0,0.0,0,,,-0.021,0.978,+0.689,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,601,,,040001F8 A50 A50,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:58,18:20:58,-07:00,+37.5134961,-122.4951948,47,3D (PFD1),584476.1,0.0,,0,0,-0.00,,1.3,8,-36,37,-4,0.0,0,,,-0.023,0.980,+0.534,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,602,,,040001F8 A53 A53,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:20:59,18:20:59,-07:00,+37.5134969,-122.4951941,46,3D (PFD1),584477.1,0.0,,0,0,-0.00,,1.3,8,-36,37,-1,0.0,-0,,,-0.025,0.981,+0.409,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,602,,,040001F8 A55 A55,6,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:00,18:21:00,-07:00,+37.5134980,-122.4951936,45,3D (PFD1),584478.1,0.0,,0,0,-0.00,,1.3,8,-36,37,-3,0.0,-0,,,-0.024,0.981,+0.408,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,603,,,040001F8 A56 A56,7,,,1200,ALT,82,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:01,18:21:01,-07:00,+37.5134984,-122.4951930,44,3D (PFD1),584479.1,0.0,,0,0,-0.00,,1.3,8,-36,37,3,0.0,0,,,-0.016,0.981,+0.468,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,603,,,040001F8 A58 A58,9,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:02,18:21:02,-07:00,+37.5134986,-122.4951929,45,3D (PFD1),584480.2,0.0,,0,0,0.00,,1.3,8,-36,37,1,0.0,0,,,-0.025,0.976,+0.559,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,603,,,040001F8 A61 A61,8,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,179,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:03,18:21:03,-07:00,+37.5134991,-122.4951928,45,3D (PFD1),584481.2,0.0,,0,0,0.00,,1.3,8,-36,37,3,0.0,0,,,-0.024,0.969,+0.673,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,604,,,040001F8 A63 A63,8,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,168,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:04,18:21:04,-07:00,+37.5134999,-122.4951932,44,3D (PFD1),584482.2,0.0,,0,0,0.00,,1.3,8,-36,37,-4,0.0,0,,,-0.021,0.978,+0.780,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,605,,,040001F8 A65 A65,7,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:05,18:21:05,-07:00,+37.5135003,-122.4951934,43,3D (PFD1),584483.2,0.0,,0,0,-0.00,,1.3,8,-36,37,-2,0.0,-0,,,-0.024,0.985,+0.741,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,605,,,040001F8 A68 A68,6,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:06,18:21:06,-07:00,+37.5135015,-122.4951926,43,3D (PFD1),584484.2,0.0,,0,0,-0.00,,1.3,8,-36,37,5,0.0,-0,,,-0.021,0.994,+0.711,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,605,,,040001F8 A70 A70,7,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:07,18:21:07,-07:00,+37.5135026,-122.4951914,43,3D (PFD1),584485.2,0.0,,0,0,-0.00,,1.4,7,-36,37,-5,0.0,0,,,-0.024,0.978,+0.661,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.5,606,,,040001F8 A73 A73,8,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:08,18:21:08,-07:00,+37.5135035,-122.4951900,43,3D (PFD1),584486.2,0.0,,0,0,0.00,,1.4,7,-36,37,-4,0.0,0,,,-0.021,0.974,+0.603,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,606,,,040001F8 A76 A76,9,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:09,18:21:09,-07:00,+37.5135039,-122.4951894,43,3D (PFD1),584487.2,0.0,,0,0,0.00,,2.0,7,-36,37,2,0.0,0,,,-0.023,0.980,+0.605,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,607,,,040001F8 A79 A79,5,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:10,18:21:10,-07:00,+37.5135041,-122.4951890,43,3D (PFD1),584488.1,0.0,,0,0,-0.00,,1.4,7,-36,37,3,0.0,-0,,,-0.024,0.980,+0.647,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,608,,,040001F8 A82 A82,5,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:11,18:21:11,-07:00,+37.5135043,-122.4951885,43,3D (PFD1),584489.2,0.0,,0,0,-0.00,,1.4,7,-36,37,-2,0.0,-0,,,-0.023,0.979,+0.700,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,609,,,040001F8 A83 A83,6,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,185,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:12,18:21:12,-07:00,+37.5135039,-122.4951880,43,3D (PFD1),584490.1,0.0,,0,0,-0.00,,1.3,8,-36,37,-2,0.0,0,,,-0.023,0.979,+0.775,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,609,,,040001F8 A86 A86,6,,,1200,ALT,83,21,20,33.7,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:13,18:21:13,-07:00,+37.5135031,-122.4951876,44,3D (PFD1),584491.2,0.0,,0,0,-0.00,,1.3,8,-36,37,-6,0.0,0,,,-0.022,0.979,+0.869,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,610,,,040001F8 A88 A88,6,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:14,18:21:14,-07:00,+37.5135026,-122.4951872,44,3D (PFD1),584492.2,0.0,,0,0,0.00,,1.4,7,-36,37,2,0.0,0,,,-0.025,0.980,+0.913,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,610,,,040001F8 A91 A91,6,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:15,18:21:15,-07:00,+37.5135024,-122.4951872,43,3D (PFD1),584493.2,0.0,,0,0,-0.00,,1.4,7,-36,37,6,0.0,-0,,,-0.020,0.976,+0.922,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,610,,,040001F8 A94 A94,6,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:16,18:21:16,-07:00,+37.5135024,-122.4951873,43,3D (PFD1),584494.2,0.0,,0,0,-0.00,,1.4,7,-36,37,2,0.0,-0,,,-0.024,0.978,+0.954,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,611,,,040001F8 A97 A97,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:17,18:21:17,-07:00,+37.5135025,-122.4951874,43,3D (PFD1),584495.1,0.0,,0,0,-0.00,198.6,1.4,7,-36,37,3,0.0,0,10.06,1.37,-0.023,0.980,+1.004,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,611,,,040007FF A99 A99,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:18,18:21:18,-07:00,+37.5135024,-122.4951873,43,3D (PFD1),584496.1,0.0,,0,0,0.00,198.6,1.4,7,-36,37,0,0.0,0,9.96,1.40,-0.022,0.980,+1.058,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,612,,,040007FF D10 D10,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:19,18:21:19,-07:00,+37.5135024,-122.4951873,43,3D (PFD1),584497.1,0.0,,0,0,-0.00,198.5,2.0,7,-36,37,1,0.0,0,10.03,1.53,-0.023,0.980,+1.027,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,612,,,040007FF D19 D19,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:20,18:21:20,-07:00,+37.5135024,-122.4951873,43,3D (PFD1),584498.1,0.0,,0,0,-0.00,198.4,1.4,7,-36,37,-1,0.0,0,10.02,1.52,-0.023,0.979,+0.996,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,612,,,040007FF D29 D29,6,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:21,18:21:21,-07:00,+37.5135024,-122.4951874,43,3D (PFD1),584499.1,0.0,,0,0,-0.00,198.4,1.4,7,-36,37,-3,0.0,0,9.98,1.43,-0.022,0.980,+0.988,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,613,,,040007FF D41 D41,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,170,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:22,18:21:22,-07:00,+37.5135024,-122.4951874,43,3D (PFD1),584500.1,0.0,,0,0,-0.00,198.5,1.4,7,-36,37,-1,0.0,0,10.05,1.39,-0.022,0.979,+0.914,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,613,,,040007FF D53 D53,6,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,169,190,180,220,185,0,0,OIL PRESS,,85
2021-10-16,11:21:23,18:21:23,-07:00,+37.5135024,-122.4951874,43,3D (PFD1),584501.1,0.0,,0,0,-0.00,198.6,1.3,8,-36,37,-4,0.0,0,9.97,1.28,-0.024,0.979,+0.873,,300,,,,30.00,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.6,613,,,040007FF D60 D60,5,,,1200,ALT,83,21,20,33.6,0,0,29.7,12.3,0,6,0.0,-2,-7,0.69,0.01,0.01,171,167,178,169,190,180,220,185,0,0,OIL PRESS,,85
