#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="87.5",engine_hours="87.5"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-03,14:08:59,21:08:59,-07:00,+37.5103855,-122.4909031,53,3D,508157.4,0.1,,0,0,-0.01,,1.3,8,-22,50,-3,9.5,9,,,-0.020,0.972,+1.007,,120,,,,30.00,,GPS1,LOI,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,333,,,040001F8 A23 A23,23,,,,,67,16,14,31.3,77,1010,13.4,14.1,45,7,3.2,-1,-24,0,0.01,0.01,96,87,94,91,990,1015,985,980,0,17,,,73
2021-09-03,14:08:59,21:08:59,-07:00,+37.5103855,-122.4909031,53,3D,508157.4,0.1,,0,0,-0.01,,1.3,8,-22,50,-3,9.5,9,,,-0.020,0.972,+1.007,,120,,,,30.00,,GPS1,LOI,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,333,,,040001F8 A23 A23,23,,,,,67,16,14,31.3,77,1010,13.4,14.1,45,7,3.2,-1,-24,0,0.01,0.01,96,87,94,91,990,1015,985,980,0,17,,,73
2021-09-03,14:09:00,21:09:00,-07:00,+37.5103859,-122.4909024,53,3D,508157.6,0.1,,0,0,-0.01,,1.3,8,-22,50,-3,9.3,9,,,-0.027,0.973,+0.994,,120,,,,30.00,,GPS1,LOI,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,18.1,333,,,040001F8 A24 A24,25,,,,,67,16,14,31.3,77,1010,13.4,14.1,45,7,3.2,-1,-24,0,0.01,0.01,96,87,94,91,990,1015,980,980,0,17,,,73
2021-09-03,14:09:01,21:09:01,-07:00,+37.5103847,-122.4908990,54,3D,508158.5,0.0,,0,0,-0.00,,1.3,8,-23,50,-2,5.9,5,,,0.002,0.977,+0.916,,120,,,,30.00,,GPS1,LOI,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,18.0,331,,,040001F8 A26 A26,23,,L+,,,67,16,14,31.4,77,1000,13.5,14.1,45,7,3.0,-1,-24,0,0.01,0.01,97,88,95,92,985,1015,980,980,0,17,,,73
2021-09-03,14:09:02,21:09:02,-07:00,+37.5103834,-122.4908973,55,3D,508159.5,0.0,,0,0,-0.00,,1.3,8,-23,50,-9,6.5,6,,,-0.008,0.986,+0.825,,120,,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.0,330,,,040001F8 A29 A29,23,,,1200,ALT,68,16,14,31.7,76,990,13.7,14.1,45,7,3.0,-1,-24,0,0.01,0.01,98,89,97,93,985,1010,980,975,0,17,,,73
2021-09-03,14:09:03,21:09:03,-07:00,+37.5103833,-122.4908967,55,3D,508160.6,0.0,,0,0,-0.00,,1.3,8,-23,50,-14,0.3,2,,,0.013,0.981,+0.808,,120,,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,18.0,328,,,040001F8 A31 A31,21,,,1200,ALT,68,16,14,31.9,75,990,13.7,14.2,45,7,2.9,-1,-24,0,0.01,0.01,100,90,98,95,980,1010,980,975,0,17,,,73
2021-09-03,14:09:04,21:09:04,-07:00,+37.5103834,-122.4908953,56,3D,508161.5,0.0,,0,0,-0.00,,1.3,8,-23,50,9,7.2,7,,,0.015,0.980,+0.746,,120,,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,18.0,326,,,040001F8 A33 A33,26,,,1200,ALT,68,16,14,32.1,75,990,13.7,14.2,45,7,2.9,-1,-24,0,0.01,0.01,101,91,99,96,980,1010,980,970,0,17,,,73
2021-09-03,14:09:05,21:09:05,-07:00,+37.5103832,-122.4908942,56,3D,508162.5,0.0,,0,0,0.00,,1.3,8,-22,50,8,7.4,7,,,-0.013,0.994,+0.604,,120,,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,325,,,040001F8 A36 A36,24,,,1200,ALT,68,16,14,32.3,75,990,13.8,14.2,45,7,2.9,-1,-24,0,0.01,0.01,102,92,100,97,980,1010,980,970,0,17,,,73
2021-09-03,14:09:06,21:09:06,-07:00,+37.5103834,-122.4908934,56,3D,508163.5,0.0,,0,0,0.00,,1.3,8,-22,50,12,3.9,4,,,-0.012,0.971,+0.732,,120,,,,30.00,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,324,,,040001F8 A39 A39,17,,,1200,ALT,68,16,14,32.2,75,990,14.0,14.2,45,7,2.8,-1,-24,0,0.01,0.01,103,93,101,98,975,1010,985,970,0,17,,,73
