#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="69.7",engine_hours="69.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-05-28,17:18:19,00:18:19,-07:00,+37.5134351,-122.4950659,145,3D- (PFD1),519517.3,1.0,,0,0,0.31,,1.3,9,-65,54,-5,0.0,0,,,-0.015,0.974,+0.889,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.6,106,,,081101F8 A29 A29,8,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:20,00:18:20,-07:00,+37.5134544,-122.4950859,130,3D- (PFD1),519518.2,0.1,,0,0,0.17,,1.2,10,-65,54,0,0.0,0,,,-0.018,0.978,+0.872,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.6,106,,,081101F8 A32 A32,9,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:21,00:18:21,-07:00,,,,,,,,,,,,,,-65,54,-2,0.0,0,,,-0.012,0.977,+0.858,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.6,106,,,081101F8 A34 A34,7,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:22,00:18:22,-07:00,,,,,,,,,,,,,,-65,54,-4,0.0,0,,,-0.007,0.976,+0.851,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,16.6,107,,,081101F8 A37 A37,9,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:23,00:18:23,-07:00,,,,,,,,,,,,,,-65,54,-8,0.0,0,,,-0.012,0.980,+0.891,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,107,,,081101F8 A39 A39,18,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:24,00:18:24,-07:00,+37.5135063,-122.4951651,127,3D- (PFD1),519522.2,1.4,,0,-1,-0.04,,1.2,10,-65,54,-4,0.0,0,,,-0.012,0.978,+0.929,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,108,,,081101F8 A41 A41,7,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:25,00:18:25,-07:00,+37.5135112,-122.4951622,127,3D- (PFD1),519523.2,0.5,,0,0,-0.03,,1.2,10,-66,54,-9,0.0,0,,,-0.014,0.979,+0.955,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,109,,,081101F8 A43 A43,7,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:26,00:18:26,-07:00,+37.5135141,-122.4951645,124,3D- (PFD1),519524.2,0.1,,0,0,-0.02,,1.2,10,-65,54,-6,0.0,0,,,-0.014,0.978,+0.992,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,111,,,081101F8 A45 A45,6,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:27,00:18:27,-07:00,,,,,,,,,,,,,,-66,53,-14,0.0,0,,,-0.014,0.977,+1.030,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,111,,,081101F8 A48 A48,6,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,275,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:28,00:18:28,-07:00,,,,,,,,,,,,,,-66,53,-3,0.0,0,,,-0.011,0.976,+1.050,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,112,,,081101F8 A51 A51,6,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,270,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:29,00:18:29,-07:00,,,,,,,,,,,,,,-66,53,-5,0.0,0,,,-0.013,0.982,+1.057,,317,,,,30.05,122.800,GPS,LOI,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,113,,,081101F8 A53 A53,6,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,270,220,0,0,0,OIL PRESS,,69
2021-05-28,17:18:30,00:18:30,-07:00,+37.5135245,-122.4951582,122,3D- (PFD1),519528.2,1.4,,-0,1,-0.63,,1.2,10,-66,53,1,0.0,0,,,-0.013,0.980,+1.030,,317,,,,30.05,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,16.6,113,,,081101F8 A55 A55,6,,,1200,ALT,165,20,18,30.9,0,0,29.8,12.7,0,5,0.0,-6,12,226,228,251,231,235,220,270,220,0,0,0,OIL PRESS,,69
