#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="105.2",engine_hours="105.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-16,11:07:42,18:07:42,-07:00,+37.5103543,-122.4908731,32,3DDiff (SFD1),583662.5,0.1,,-0,-0,-0.00,,2.0,8,,,,,,,,,,,,300,,,,30.00,,GPS1,,,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2021-10-16,11:07:42,18:07:42,-07:00,+37.5103543,-122.4908731,32,3DDiff (SFD1),583662.5,0.1,,-0,-0,-0.00,,2.0,8,,,,,,,,,,,,300,,,,30.00,,GPS1,,,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2021-10-16,11:07:44,18:07:44,-07:00,+37.5103791,-122.4908727,83,3DDiff (PFD1),583681.7,0.0,,0,0,0.00,217.4,1.4,7,-36,38,-29,8.6,8,10.95,0.64,0.002,0.963,+0.357,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail/Servo communication fault,,,,,,,,,,,,-13.2,22.2,796,,,020007FF N100 N100,23,,,1200,ALT,59,11,12,31.9,70,1390,14.3,14.3,25,15,3.0,-2,-7,0.71,0.00,0.01,87,78,81,79,1130,1090,1115,1100,0,24,,,85
2021-10-16,11:07:45,18:07:45,-07:00,+37.5103800,-122.4908739,82,3DDiff (PFD1),583682.7,0.0,,0,0,-0.00,217.2,1.4,7,-35,38,2,9.8,9,10.97,0.61,-0.004,0.964,+0.418,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.2,794,,,040007FF N100 N100,25,,,1200,ALT,59,11,12,31.9,71,1390,14.4,14.3,25,15,3.0,-2,-7,0.71,0.00,0.01,88,79,83,80,1135,1095,1125,1105,0,24,,,85
2021-10-16,11:07:46,18:07:46,-07:00,+37.5103802,-122.4908751,81,3DDiff (PFD1),583683.7,0.0,,0,0,-0.00,216.9,1.4,7,-34,38,30,10.9,11,10.91,0.47,0.002,0.968,+0.505,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.1,793,,,040007FF N100 N100,30,,,1200,ALT,59,11,12,32.0,72,1390,14.4,14.3,25,15,3.0,-2,-7,0.71,0.00,0.01,90,81,84,82,1145,1100,1130,1115,0,24,,,85
2021-10-16,11:07:47,18:07:47,-07:00,+37.5103796,-122.4908775,80,3DDiff (PFD1),583684.7,0.0,,0,0,-0.00,215.6,1.4,7,-33,39,14,12.2,12,11.17,0.41,-0.016,0.975,+0.568,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.1,792,,,020007FF N100 N100,30,,,1200,ALT,59,11,12,32.0,73,1390,14.4,14.3,25,15,3.0,-2,-7,0.71,0.00,0.01,92,82,86,83,1155,1105,1140,1120,0,25,,,85
2021-10-16,11:07:48,18:07:48,-07:00,+37.5103752,-122.4908845,78,3DDiff (PFD1),583685.7,1.2,,-1,-1,0.00,212.3,1.4,7,-34,39,-4,12.8,13,11.24,0.57,-0.030,0.933,+0.610,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.1,790,,,020007FF N100 N100,31,,,1200,ALT,60,11,12,32.1,74,1400,14.4,14.3,25,15,3.1,-2,-7,0.71,0.00,0.01,93,84,87,85,1155,1110,1140,1125,0,25,,,85
2021-10-16,11:07:49,18:07:49,-07:00,+37.5103641,-122.4908981,77,3DDiff (PFD1),583686.7,3.0,,-1,-1,-0.05,209.7,1.4,7,-36,38,-59,13.1,13,11.16,0.34,0.071,0.975,+0.634,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.219,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.1,787,,,020007FF N100 N100,70,,,1200,ALT,60,11,12,32.1,74,1400,14.4,14.3,24,15,3.1,-2,-7,0.71,0.00,0.01,95,85,89,86,1165,1115,1145,1130,0,25,,,85
2021-10-16,11:07:50,18:07:50,-07:00,+37.5103496,-122.4909138,76,3DDiff (PFD1),583687.7,3.8,,-1,-2,-0.01,211.7,2.1,7,-37,37,-48,12.1,12,11.19,0.34,0.012,0.959,+0.613,,300,,,,30.00,122.800,GPS1,,RW30,0.3,265,318,-0.215,-0.11,12152,ENR,,,,,Fail,,,,,,,,,,,,-13.2,22.1,784,,,020007FF N100 N100,86,,,1200,ALT,60,11,12,31.9,75,1400,14.4,14.3,24,15,3.1,-2,-7,0.71,0.00,0.01,97,87,91,88,1165,1120,1150,1135,0,25,,,85
